feature_name,cell_type_tau,TRA,rank
Tuba1b,0.85647964,True,10663
Cenpe,0.85647506,True,10664
Zfp458,0.85640556,True,10665
Slc1a1,0.85640436,True,10666
Rasgrp2,0.856397,True,10667
Xrn1,0.8563894,True,10668
Pcgf3,0.85636467,True,10669
Ssh1,0.8563376,True,10670
Grina,0.85632855,True,10671
Dse,0.85630906,True,10672
2310022B05Rik,0.8563042,True,10673
Tmc8,0.85625166,True,10674
Etv1,0.85622805,True,10675
Fndc5,0.85617924,True,10676
Penk,0.85616595,True,10677
Dars2,0.8561614,True,10678
Rap1gap2,0.85615206,True,10679
Rad54l,0.8561496,True,10680
Zfp606,0.8561406,True,10681
Tesc,0.8561368,True,10682
Odr4,0.85610706,True,10683
Ddc,0.85608953,True,10684
Dhx57,0.8560868,True,10685
Decr1,0.8560798,True,10686
Ppm1f,0.8560572,True,10687
Bcorl1,0.8560563,True,10688
Efcab9,0.8560087,True,10689
Rad50,0.85597354,True,10690
Matk,0.85596144,True,10691
Echdc2,0.8559403,True,10692
Irs3,0.8558836,True,10693
Cadm4,0.8558797,True,10694
Odad3,0.8558698,True,10695
Fbxl20,0.8558534,True,10696
Pdk2,0.8558255,True,10697
Nsun3,0.855819,True,10698
Fggy,0.85576844,True,10699
Neurl4,0.8557662,True,10700
Tbc1d12,0.85576594,True,10701
Ptpn22,0.8557561,True,10702
Fbrsl1,0.85572374,True,10703
Shroom3,0.8557173,True,10704
Adar,0.8556354,True,10705
Dcaf6,0.8556132,True,10706
S1pr5,0.85556835,True,10707
Pkmyt1,0.8555336,True,10708
Aasdh,0.855516,True,10709
Gstp1,0.85551465,True,10710
S100pbp,0.85551184,True,10711
Plekhb2,0.8554977,True,10712
Gm7694,0.8554967,True,10713
Zbtb26,0.8554674,True,10714
Itga5,0.8554136,True,10715
Slc25a51,0.8554101,True,10716
Arhgef6,0.85540956,True,10717
Sell,0.85540813,True,10718
Elf4,0.855378,True,10719
Mtss1,0.85533917,True,10720
Id3,0.85530525,True,10721
Efna1,0.8553001,True,10722
Ppard,0.8552911,True,10723
Irx5,0.8552671,True,10724
Mpdz,0.85522735,True,10725
Tle1,0.8552184,True,10726
Fes,0.85521793,True,10727
Mdn1,0.85521203,True,10728
Mapk8ip3,0.8551474,True,10729
Rgs10,0.85507214,True,10730
Zfp966,0.855059,True,10731
Gp9,0.8549855,True,10732
Tyr,0.8549855,True,10733
Rsph3b,0.8549566,True,10734
Cox6c,0.85495496,True,10735
Irf6,0.85493785,True,10736
Borcs7,0.85491335,True,10737
Oas2,0.8549077,True,10738
Lrsam1,0.8548889,True,10739
Plxna1,0.85482013,True,10740
Txndc11,0.85481757,True,10741
Cep57l1,0.85480493,True,10742
Id1,0.8547889,True,10743
Fat1,0.8547856,True,10744
Apc,0.8547631,True,10745
Ly9,0.8547584,True,10746
Fam168a,0.8547322,True,10747
Ch25h,0.85469323,True,10748
Stmn2,0.85467017,True,10749
Pgr,0.85465884,True,10750
Lama5,0.8546556,True,10751
Agtpbp1,0.85465336,True,10752
Ocln,0.8546483,True,10753
BC049352,0.85464144,True,10754
Ralgds,0.8546298,True,10755
Mycn,0.85455734,True,10756
Tlcd3a,0.85455424,True,10757
Nat14,0.8545487,True,10758
BC048403,0.85446346,True,10759
Cep78,0.8544375,True,10760
Smg5,0.85441846,True,10761
Gpr65,0.8543691,True,10762
H4f16,0.854366,True,10763
Ly6a,0.854316,True,10764
Spef1,0.8542819,True,10765
Gpsm3,0.8542624,True,10766
Cyp2r1,0.8541691,True,10767
Abca5,0.85408986,True,10768
Ppp3cb,0.85405827,True,10769
Ccdc186,0.85405666,True,10770
Dmxl2,0.85405076,True,10771
Ier5l,0.8540134,True,10772
Rundc3a,0.8540119,True,10773
Setd4,0.8540104,True,10774
Garre1,0.85393566,True,10775
2610008E11Rik,0.8539314,True,10776
Cnep1r1,0.8539269,True,10777
Tubd1,0.8539143,True,10778
Wfdc8,0.85388714,True,10779
Vdac3,0.8538625,True,10780
Ggta1,0.85386133,True,10781
Cbx1,0.85383683,True,10782
Rassf10,0.8538138,True,10783
Plcg2,0.85378194,True,10784
Cyp4f16,0.8537753,True,10785
Sbf1,0.85376596,True,10786
Fam167a,0.8537261,True,10787
Ubr1,0.85371655,True,10788
Mterf3,0.8536696,True,10789
Mfap3l,0.85366666,True,10790
Skil,0.8536255,True,10791
Clic4,0.8536099,True,10792
Arfgef2,0.8535992,True,10793
Hoxb2,0.8535807,True,10794
Nasp,0.85355794,True,10795
Antxr2,0.8535239,True,10796
Pmepa1,0.8535223,True,10797
Xxylt1,0.8535164,True,10798
Il11ra1,0.8535103,True,10799
Tanc1,0.8534907,True,10800
Txlng,0.85348314,True,10801
Mthfsl,0.8534659,True,10802
Klhdc8b,0.8534558,True,10803
Ppp1r14b,0.8534225,True,10804
Nupl2,0.8533089,True,10805
H2-Q4,0.8532976,True,10806
Tmem220,0.8532827,True,10807
Pou6f1,0.8532072,True,10808
Fam181b,0.85320395,True,10809
Paqr4,0.8531934,True,10810
Lekr1,0.85318404,True,10811
Ikzf4,0.8531437,True,10812
Awat2,0.8531278,True,10813
Idnk,0.85312694,True,10814
Olfml2b,0.85299426,True,10815
2310030G06Rik,0.8529873,True,10816
Nsun6,0.85293293,True,10817
Cmas,0.8529323,True,10818
Tmem102,0.85290223,True,10819
Med23,0.85287946,True,10820
Pggt1b,0.8528464,True,10821
Lpxn,0.85283226,True,10822
Rbsn,0.85283196,True,10823
Nfxl1,0.85280824,True,10824
Cul4b,0.8528057,True,10825
Kcna2,0.8527903,True,10826
Zfyve26,0.85278654,True,10827
Rcor1,0.85275793,True,10828
Ranbp9,0.8527439,True,10829
Ddb2,0.85263366,True,10830
Rcl1,0.85259634,True,10831
Crocc,0.8525771,True,10832
Eef2k,0.8525445,True,10833
Mthfd1l,0.8525304,True,10834
Pnkp,0.85251886,True,10835
Ier3,0.8524513,True,10836
Ten1,0.85244435,True,10837
Cep170,0.852444,True,10838
Wdr27,0.85241854,True,10839
Adam5,0.8524022,True,10840
St3gal5,0.8523662,True,10841
Denr,0.85235643,True,10842
Plk4,0.8523386,True,10843
Zranb1,0.85230947,True,10844
Xpnpep3,0.85227257,True,10845
Kat2a,0.85224444,True,10846
Tuft1,0.85222936,True,10847
Fkbp1b,0.8522185,True,10848
Dgkg,0.85218114,True,10849
Cdk17,0.85214275,True,10850
Bloc1s4,0.8521327,True,10851
Acot1,0.8521238,True,10852
Tsr1,0.85204595,True,10853
Scn1b,0.8520183,True,10854
Abhd12,0.8519938,True,10855
Swap70,0.8519813,True,10856
Agpat5,0.85188895,True,10857
Pwwp2a,0.8518393,True,10858
Fn3krp,0.85182315,True,10859
Snx9,0.8518169,True,10860
Ptprc,0.85177946,True,10861
Cert1,0.8517151,True,10862
Sgsm2,0.8516877,True,10863
Sox4,0.8516799,True,10864
Ggps1,0.8516793,True,10865
Bhlhe22,0.8516586,True,10866
Snapc3,0.8516315,True,10867
Asxl1,0.8516036,True,10868
St7,0.85159403,True,10869
Rpa3,0.85157156,True,10870
Lrp5,0.85154045,True,10871
Ephb2,0.85143286,True,10872
Dcun1d4,0.85142773,True,10873
Coq10a,0.85142744,True,10874
Slc6a9,0.8514188,True,10875
Abi3,0.85138315,True,10876
Spata2,0.85128903,True,10877
Spata19,0.85127443,True,10878
Crybg3,0.85126734,True,10879
Myh10,0.8512597,True,10880
Axin2,0.8512409,True,10881
Acot13,0.8512408,True,10882
Inhba,0.8512386,True,10883
Zfp879,0.8512329,True,10884
Prkar2b,0.85116637,True,10885
Tepp,0.8511316,True,10886
Meis1,0.851102,True,10887
Klc2,0.8510848,True,10888
Tiparp,0.8510789,True,10889
Dnajb12,0.8510768,True,10890
4933430I17Rik,0.8510501,True,10891
Pou2f2,0.8510257,True,10892
Ankrd13d,0.8510138,True,10893
Atp9b,0.85098207,True,10894
St6galnac1,0.85094035,True,10895
Parvb,0.8509334,True,10896
Nrp2,0.8509325,True,10897
Spg20,0.8509316,True,10898
Irgq,0.8509281,True,10899
Smpdl3b,0.85090077,True,10900
Gm14322,0.8508937,True,10901
Ckap5,0.8508919,True,10902
Id4,0.85085046,True,10903
Nlrc3,0.8508237,True,10904
Pi4k2b,0.85079837,True,10905
Btbd7,0.85076725,True,10906
Apbb1,0.85076153,True,10907
Abcc12,0.8507145,True,10908
Rtn4rl1,0.85070103,True,10909
D630039A03Rik,0.85067236,True,10910
Dusp4,0.850658,True,10911
Myadm,0.8506515,True,10912
Ankhd1,0.8506491,True,10913
Ssbp3,0.8506151,True,10914
Zfp563,0.8506121,True,10915
Wipf3,0.85060483,True,10916
Rgs2,0.8505974,True,10917
Dop1a,0.8505932,True,10918
Irx2,0.85057217,True,10919
Phactr4,0.8505521,True,10920
Fam43a,0.85054773,True,10921
Tagap,0.85047823,True,10922
Ppme1,0.85047704,True,10923
1700030K09Rik,0.8504637,True,10924
Inf2,0.85044783,True,10925
Phlda1,0.8503883,True,10926
F830016B08Rik,0.85036266,True,10927
Thap4,0.85033983,True,10928
Usp40,0.85030705,True,10929
Tgif1,0.8502262,True,10930
Tap2,0.8502025,True,10931
Znrf2,0.8501837,True,10932
Fpgs,0.8501821,True,10933
Trim65,0.8501583,True,10934
Pip5k1c,0.8501502,True,10935
Gskip,0.8501008,True,10936
Tgfbi,0.8500984,True,10937
Zfp287,0.85007155,True,10938
Srm,0.8500691,True,10939
Secisbp2,0.85006565,True,10940
6430548M08Rik,0.85003346,True,10941
Vash1,0.85002035,True,10942
Zfp503,0.8500049,True,10943
Ube2cbp,0.84999615,True,10944
Nrbp2,0.84998363,True,10945
Zfp316,0.84995985,True,10946
Stxbp5,0.8499499,True,10947
Prorp,0.84994763,True,10948
Polr2j,0.84994465,True,10949
Thyn1,0.8499401,True,10950
2410137M14Rik,0.84990185,True,10951
Rin1,0.8498917,True,10952
Csnk1g1,0.84981,True,10953
Tnfsf4,0.8498,True,10954
Syde1,0.8497799,True,10955
Cmah,0.84977424,True,10956
Ptpro,0.8497725,True,10957
Hs6st2,0.8497672,True,10958
Prpf4b,0.8497658,True,10959
Zdhhc9,0.84976095,True,10960
Ckb,0.84974307,True,10961
Tnfaip8l2,0.8497257,True,10962
Cd320,0.84971285,True,10963
Gstm5,0.84970623,True,10964
Mylip,0.8496701,True,10965
Epc1,0.84966904,True,10966
Bmp8a,0.8496053,True,10967
Ppp4r3b,0.8495952,True,10968
Fkbp2,0.84955305,True,10969
Disp1,0.8495378,True,10970
Lyrm4,0.849534,True,10971
Ifitm3,0.84952444,True,10972
Zfp160,0.84951663,True,10973
Eif2b3,0.84951645,True,10974
P4ha1,0.849501,True,10975
Rhbdd2,0.8494926,True,10976
Hexdc,0.84946626,True,10977
Katnal1,0.8494397,True,10978
9430015G10Rik,0.8494174,True,10979
Tspan4,0.84941405,True,10980
Slc16a14,0.8493992,True,10981
Nfkbiz,0.8493243,True,10982
Tnrc6c,0.84931797,True,10983
Lpar6,0.84928316,True,10984
Rbfox2,0.84926844,True,10985
Mrps22,0.8492456,True,10986
Vax2,0.84921974,True,10987
Lipa,0.849203,True,10988
Phf14,0.84918755,True,10989
Rps6kc1,0.8491504,True,10990
Ric8a,0.84913063,True,10991
Mettl8,0.8491274,True,10992
Adora2b,0.8491216,True,10993
Klf4,0.8489439,True,10994
Pls3,0.84893334,True,10995
Aste1,0.8489182,True,10996
Fam207a,0.8489181,True,10997
Flywch1,0.84890926,True,10998
Cadm3,0.8489031,True,10999
Marchf2,0.8488478,True,11000
Slc9a3r1,0.84882164,True,11001
Plcb2,0.8487946,True,11002
Cnksr3,0.8487526,True,11003
Nek7,0.8487259,True,11004
Dynlt1f,0.84871197,True,11005
Supt6,0.8486898,True,11006
Man2b1,0.84868056,True,11007
Lca5,0.848668,True,11008
Mtr,0.8486595,True,11009
Zfp397,0.84858173,True,11010
Samhd1,0.84858066,True,11011
Ubqln2,0.84856015,True,11012
Nipsnap1,0.8485511,True,11013
Xlr,0.84853625,True,11014
Acat2,0.8485133,True,11015
Atp5k,0.84851253,True,11016
Cenpj,0.84850866,True,11017
Cyp4f13,0.84850246,True,11018
Ubn2,0.848502,True,11019
Acvr2b,0.84846646,True,11020
Ttc21b,0.8484639,True,11021
Tnfaip1,0.84845924,True,11022
Tmem67,0.8484072,True,11023
Card9,0.8483869,True,11024
Kifap3,0.84837556,True,11025
Cabp4,0.84832734,True,11026
Spem1,0.84829557,True,11027
Cpsf4l,0.8482906,True,11028
Camkk2,0.8482717,True,11029
Slc35d3,0.84822774,True,11030
Smurf2,0.84821266,True,11031
Bmp1,0.8481749,True,11032
Adm,0.84811264,True,11033
Zranb2,0.8480667,True,11034
Abcb7,0.84803396,True,11035
Ggnbp1,0.84802186,True,11036
Tank,0.84799767,True,11037
Rxra,0.84796745,True,11038
Acp2,0.8479622,True,11039
Ret,0.8479561,True,11040
Tmem19,0.8479427,True,11041
Cib1,0.8479262,True,11042
Mpl,0.84791553,True,11043
Ap4e1,0.8478794,True,11044
Zfp319,0.84787834,True,11045
Gpr85,0.84786534,True,11046
Tha1,0.84785444,True,11047
Fut10,0.847843,True,11048
Bbs2,0.847838,True,11049
Slc41a2,0.84780884,True,11050
Blm,0.8478046,True,11051
Laptm5,0.84780234,True,11052
Cenpv,0.84769446,True,11053
Slc25a1,0.84762555,True,11054
Gspt2,0.84759325,True,11055
Gpr19,0.84757984,True,11056
Mast2,0.8475592,True,11057
Pik3c2a,0.8475112,True,11058
Bhlhe41,0.8475007,True,11059
Tbkbp1,0.8475,True,11060
Sgpl1,0.8474999,True,11061
Tjap1,0.8474747,True,11062
Hspa12a,0.8474747,True,11063
Fam114a1,0.8474674,True,11064
Ascc3,0.84742993,True,11065
Dusp22,0.8473893,True,11066
Slc35a3,0.84735864,True,11067
Hspa4,0.847357,True,11068
Synrg,0.84733313,True,11069
Zfp882,0.84733176,True,11070
Abl2,0.847323,True,11071
Trpm1,0.84728825,True,11072
Rcc1,0.8472595,True,11073
Fez2,0.84721386,True,11074
Cxadr,0.8471995,True,11075
Sema4b,0.8471947,True,11076
Rc3h2,0.8471585,True,11077
Grb7,0.8471526,True,11078
Slc27a4,0.8471081,True,11079
Ptprr,0.8471015,True,11080
Rab3d,0.8470764,True,11081
Ano8,0.84706587,True,11082
Zdhhc17,0.84703755,True,11083
Kif7,0.84701693,True,11084
Dennd2d,0.8470018,True,11085
Ivns1abp,0.846969,True,11086
Agbl5,0.8469625,True,11087
Cd84,0.8469622,True,11088
Mtch2,0.84695345,True,11089
Tmbim4,0.8469438,True,11090
Map3k8,0.84693366,True,11091
Mtrex,0.84693,True,11092
Naxd,0.8469083,True,11093
Pcdhb3,0.8468749,True,11094
Kxd1,0.846861,True,11095
Kdm3a,0.84685117,True,11096
Mthfd2,0.84684116,True,11097
Mdm4,0.8468075,True,11098
Crtc1,0.84679407,True,11099
Rhobtb3,0.84679,True,11100
9930111J21Rik1,0.8466951,True,11101
Col4a1,0.8466818,True,11102
Hapln4,0.8466731,True,11103
Pcdhb18,0.8466671,True,11104
Mvk,0.8466185,True,11105
Klhl6,0.84655946,True,11106
Tet2,0.84655464,True,11107
Mxra7,0.8465452,True,11108
Ets1,0.8465218,True,11109
Ccdc66,0.8465202,True,11110
Rgs14,0.84649926,True,11111
Phf10,0.846496,True,11112
Slc25a36,0.84648526,True,11113
Wars2,0.84647334,True,11114
Cdkl2,0.8464442,True,11115
Pdk3,0.84642166,True,11116
AI854703,0.84642,True,11117
Slc41a1,0.8464186,True,11118
Arl1,0.8463997,True,11119
Rab37,0.84636134,True,11120
H2bu2,0.846356,True,11121
Wnt9a,0.84635454,True,11122
Gnptab,0.8463192,True,11123
Pcdhga5,0.8462854,True,11124
Arhgap25,0.8462437,True,11125
Slc3a2,0.8462413,True,11126
Foxc1,0.8462107,True,11127
Olfr920,0.8461648,True,11128
Mex3c,0.8461551,True,11129
Klf7,0.8461361,True,11130
Bcl2l14,0.8461337,True,11131
Cys1,0.8461209,True,11132
Slc35f5,0.8460983,True,11133
Crip1,0.8460887,True,11134
Cspp1,0.84606975,True,11135
Boc,0.8460624,True,11136
Susd3,0.8460353,True,11137
Zc4h2,0.8460095,True,11138
Amd1,0.84600633,True,11139
Batf,0.84600574,True,11140
Utp11,0.84597087,True,11141
Rars2,0.84596264,True,11142
Slc35d2,0.8459361,True,11143
Ubxn7,0.84592086,True,11144
Zfp74,0.8459025,True,11145
Rnf111,0.84586054,True,11146
Nmral1,0.84580904,True,11147
Syngr1,0.8457741,True,11148
Klhl26,0.845743,True,11149
Cck,0.8456513,True,11150
Fam126a,0.84561,True,11151
Ints13,0.84560794,True,11152
Tmem229b,0.8455676,True,11153
Ptgfrn,0.84553605,True,11154
Ttc9,0.84549326,True,11155
Gpr68,0.84546095,True,11156
Adamts14,0.8454159,True,11157
Pik3c2g,0.84532076,True,11158
Cacybp,0.8453066,True,11159
Sdc1,0.8453062,True,11160
Ube2s,0.8453014,True,11161
Zfp362,0.84529674,True,11162
Syk,0.8452822,True,11163
Cyth3,0.8452621,True,11164
Cblb,0.845237,True,11165
Epsti1,0.8452292,True,11166
Hps3,0.84517133,True,11167
Fbxo43,0.84516186,True,11168
Vcam1,0.8451438,True,11169
Hoxb4,0.8450641,True,11170
Spag4,0.8450512,True,11171
Ddr1,0.8450328,True,11172
Ccdc85b,0.8450289,True,11173
Fyb,0.8449837,True,11174
Rnf208,0.8449462,True,11175
Bbs12,0.8449141,True,11176
Arhgef12,0.84490865,True,11177
Lamtor4,0.8448743,True,11178
Ccdc69,0.8448459,True,11179
Eif4g3,0.84477776,True,11180
1700017B05Rik,0.844776,True,11181
Cd48,0.844769,True,11182
Zbtb7b,0.8447675,True,11183
Ints7,0.84476256,True,11184
Itga3,0.8447394,True,11185
Mob1b,0.84470606,True,11186
Bik,0.8446998,True,11187
Ranbp10,0.8446841,True,11188
Cyp51,0.844635,True,11189
Xaf1,0.84455526,True,11190
Reck,0.8445457,True,11191
Rasef,0.8445456,True,11192
Camkk1,0.8445368,True,11193
Arhgap18,0.8445347,True,11194
Cnrip1,0.84453166,True,11195
Atp6v1a,0.84451926,True,11196
Cep135,0.8444338,True,11197
Tex2,0.8444235,True,11198
Nfat5,0.8444085,True,11199
Mocos,0.84440285,True,11200
Nup188,0.84439296,True,11201
Fanca,0.84436274,True,11202
Cnot3,0.8443314,True,11203
Wdr19,0.84430826,True,11204
Lpin1,0.8442689,True,11205
Hars,0.84426033,True,11206
Tuba1c,0.8441997,True,11207
Cdkn1a,0.84418845,True,11208
Abi1,0.8441883,True,11209
Kcnc3,0.8441528,True,11210
Hspa2,0.8441463,True,11211
Pfkfb4,0.84409565,True,11212
Fam161b,0.8440606,True,11213
Pcdhga1,0.84399116,True,11214
Erg28,0.8439638,True,11215
Lrrc8d,0.84394234,True,11216
Dusp7,0.84392196,True,11217
Tubb4b,0.8439082,True,11218
Tmem150c,0.8439068,True,11219
6430571L13Rik,0.84388036,True,11220
Sh2d4a,0.8438766,True,11221
Psme3,0.84385157,True,11222
1700066M21Rik,0.84381104,True,11223
Stat5a,0.843739,True,11224
Ftsj3,0.8437196,True,11225
Hcfc2,0.8437054,True,11226
Prkd2,0.84367645,True,11227
H2bc8,0.84366435,True,11228
a,0.84364647,True,11229
Ttll9,0.8436453,True,11230
Sec24b,0.8436441,True,11231
Cpt2,0.8436411,True,11232
Eif4ebp2,0.8436186,True,11233
Pibf1,0.84358895,True,11234
Fam135a,0.84353757,True,11235
Zfp773,0.8435048,True,11236
Inpp5a,0.8434785,True,11237
Opn1sw,0.8434537,True,11238
Hfe,0.84344,True,11239
Acaa2,0.84339666,True,11240
H2bc21,0.84336805,True,11241
Fastkd1,0.84335256,True,11242
Dhx36,0.8433347,True,11243
Top3a,0.84331506,True,11244
Atl3,0.8433069,True,11245
Crls1,0.8432992,True,11246
Glmn,0.843282,True,11247
Kcnq1,0.84327,True,11248
Sorl1,0.8432623,True,11249
Hibadh,0.8432229,True,11250
Trim56,0.84320736,True,11251
Egln3,0.84313214,True,11252
Nrm,0.8431265,True,11253
Ptrh1,0.84306335,True,11254
Rad18,0.8430478,True,11255
Plod1,0.8430141,True,11256
Lsm2,0.8430141,True,11257
Fbxo27,0.84300125,True,11258
Zpbp,0.8429914,True,11259
Ffar2,0.8429753,True,11260
Mbnl1,0.8429697,True,11261
Parl,0.8429635,True,11262
Mr1,0.842954,True,11263
Bcl2,0.8429088,True,11264
Srfbp1,0.8429047,True,11265
Nt5dc1,0.84283036,True,11266
Pogk,0.8428118,True,11267
Kdm6b,0.84280574,True,11268
Gpc4,0.8428027,True,11269
Uqcr11,0.84279644,True,11270
Rapgef6,0.8427833,True,11271
Zfp740,0.84275395,True,11272
Maml1,0.84274334,True,11273
Plch2,0.8427363,True,11274
Dgcr6,0.84272856,True,11275
Ptk7,0.84270334,True,11276
Pde9a,0.8426993,True,11277
Smpdl3a,0.8426781,True,11278
Hdac7,0.8425977,True,11279
Lrrc8a,0.8425696,True,11280
Fkbp1a,0.84255177,True,11281
Crip2,0.8425515,True,11282
Cbx5,0.8424305,True,11283
Pappa,0.8424263,True,11284
Mafk,0.8423827,True,11285
Bace2,0.84238106,True,11286
Nap1l3,0.84232247,True,11287
Slc9a8,0.8422997,True,11288
Dppa1,0.8422704,True,11289
Pank3,0.8422068,True,11290
Ggct,0.8421906,True,11291
Rai1,0.84208196,True,11292
Marveld2,0.84206486,True,11293
Slc18a2,0.8420245,True,11294
Bcat1,0.84198546,True,11295
Gbp9,0.84198266,True,11296
Itgav,0.84197485,True,11297
Map11,0.84196955,True,11298
Aco2,0.84195495,True,11299
Btk,0.8419531,True,11300
Gpx7,0.8419481,True,11301
Atp6v0a1,0.84192544,True,11302
Dact3,0.8419233,True,11303
Rpp40,0.8419213,True,11304
Rnf24,0.84192044,True,11305
Zbtb40,0.84191287,True,11306
Il7,0.8418999,True,11307
Camsap3,0.84189355,True,11308
Pafah2,0.84189177,True,11309
Sat2,0.84188604,True,11310
Add1,0.8418162,True,11311
Dchs1,0.841814,True,11312
Atp1b3,0.8417957,True,11313
Polr3b,0.8417936,True,11314
Sae1,0.8417898,True,11315
Safb,0.8417795,True,11316
Rnf122,0.8417736,True,11317
Lpar2,0.8417713,True,11318
Ptges,0.8417603,True,11319
Rnps1,0.841689,True,11320
Nfyc,0.84168524,True,11321
Tmem176a,0.8416811,True,11322
Zbtb34,0.8416772,True,11323
Rtel1,0.8416532,True,11324
B4galt7,0.84165245,True,11325
Crim1,0.8416512,True,11326
Slc20a1,0.841621,True,11327
Exd2,0.8415846,True,11328
Atp5g3,0.84155005,True,11329
Uqcr10,0.841547,True,11330
Arc,0.8415379,True,11331
Senp5,0.84150666,True,11332
Ugp2,0.84146875,True,11333
Apmap,0.8414322,True,11334
Lmbr1,0.8413012,True,11335
Plcd1,0.84129864,True,11336
Zfp27,0.8412761,True,11337
Hgsnat,0.84124196,True,11338
Smg1,0.8411567,True,11339
Tbrg4,0.841112,True,11340
Syvn1,0.84110415,True,11341
Mtbp,0.84110194,True,11342
Prss41,0.84105915,True,11343
Cdk2,0.8410459,True,11344
Nop58,0.84104574,True,11345
Dzip1,0.84100795,True,11346
Pdcd5,0.84089947,True,11347
Gpc1,0.840867,True,11348
5730480H06Rik,0.84083694,True,11349
Ccdc28a,0.84076875,True,11350
Cpsf6,0.8407277,True,11351
Extl2,0.84072125,True,11352
Cenpo,0.8406429,True,11353
Nqo2,0.84062177,True,11354
Zscan2,0.84053767,True,11355
Clip4,0.8405337,True,11356
Prps2,0.8404738,True,11357
Poli,0.8404663,True,11358
Emb,0.84045786,True,11359
Maz,0.8404541,True,11360
Hspbap1,0.8404531,True,11361
Etfb,0.8404531,True,11362
Slc30a6,0.8402406,True,11363
Ifitm5,0.84022415,True,11364
Dusp3,0.84021264,True,11365
Abca14,0.84019226,True,11366
Mtmr14,0.8401192,True,11367
Trit1,0.84011346,True,11368
Per2,0.8400999,True,11369
Map4k4,0.84009105,True,11370
Efs,0.8400865,True,11371
Mre11a,0.84005344,True,11372
Ppp1r3e,0.8400432,True,11373
Crebzf,0.84003335,True,11374
Mmut,0.8400166,True,11375
Rnf128,0.8399605,True,11376
Armt1,0.8398975,True,11377
Sh3bp2,0.8398859,True,11378
Wdr6,0.83983153,True,11379
Mrs2,0.8398265,True,11380
Cks1b,0.8398162,True,11381
Entpd6,0.8397774,True,11382
Zpbp2,0.83976835,True,11383
Gpalpp1,0.83976203,True,11384
Pten,0.83975446,True,11385
Klf2,0.8397022,True,11386
Pwwp3b,0.83969915,True,11387
Atf3,0.8396878,True,11388
Tfeb,0.8396768,True,11389
Btbd3,0.839614,True,11390
Tmem150a,0.83958024,True,11391
Cpne2,0.8395757,True,11392
Stat5b,0.8395745,True,11393
Dync1li1,0.83956563,True,11394
Calr3,0.8395625,True,11395
Tmem121,0.8395617,True,11396
Hyou1,0.8395041,True,11397
Glrx,0.83950233,True,11398
Sesn1,0.83948356,True,11399
Cmpk2,0.8394695,True,11400
Fzd4,0.8394526,True,11401
Tpk1,0.83944947,True,11402
Noc4l,0.83944297,True,11403
Xlr3a,0.8394354,True,11404
Matr3,0.83942753,True,11405
Ift27,0.8394172,True,11406
C2cd2,0.8393602,True,11407
Fbxo25,0.8393589,True,11408
Pcdhb16,0.83935016,True,11409
Hace1,0.83926666,True,11410
Tspan32,0.8392502,True,11411
Tmie,0.8392485,True,11412
Erf,0.8391867,True,11413
Gnb5,0.8391697,True,11414
Pitpnm2,0.839147,True,11415
Gmeb2,0.8391005,True,11416
Sf3b3,0.8390874,True,11417
Slc25a39,0.83907896,True,11418
Med21,0.8390627,True,11419
Cnot6,0.8390556,True,11420
R3hdm2,0.8389773,True,11421
Ipo7,0.8388607,True,11422
Dcp1b,0.8388596,True,11423
Copz2,0.838842,True,11424
Rab19,0.8388232,True,11425
Usp35,0.8387888,True,11426
Zfc3h1,0.8387667,True,11427
Gns,0.83876234,True,11428
Elk4,0.8387259,True,11429
Fam193b,0.83869076,True,11430
Zfp605,0.83867246,True,11431
Ebi3,0.83865535,True,11432
Lipt2,0.83863986,True,11433
Rbm6,0.83863497,True,11434
Akr1a1,0.8386312,True,11435
Ddx39a,0.8386274,True,11436
Ube2o,0.8385992,True,11437
Pik3r1,0.83857346,True,11438
Ttc37,0.8385641,True,11439
Fam98c,0.83851445,True,11440
Tent4b,0.8384928,True,11441
Map3k10,0.8384771,True,11442
Fam186b,0.83847547,True,11443
Acvr1,0.8384685,True,11444
Oas1a,0.8384175,True,11445
Abcf2,0.83838993,True,11446
Nsd1,0.8383393,True,11447
Acadsb,0.83833677,True,11448
Glul,0.8383304,True,11449
Pik3ip1,0.83831406,True,11450
C77080,0.83829236,True,11451
Arhgap11a,0.83828324,True,11452
Fancb,0.8382694,True,11453
Sbno2,0.8382482,True,11454
F2rl1,0.8382414,True,11455
Chd2,0.83823323,True,11456
Smo,0.8382272,True,11457
Cyp3a57,0.8381511,True,11458
Rev1,0.8381508,True,11459
Timm8a1,0.8381207,True,11460
Mctp2,0.83810383,True,11461
Coro2b,0.83805895,True,11462
Flna,0.83805835,True,11463
Limk1,0.83802885,True,11464
