,entropy
Gsr,4.291503724897767
Gtf2e2,4.279312562708706
2700090O03Rik,4.001154702509234
Rbpms,4.207276941464215
Dctn6,4.28174714911432
Mboat4,3.8698968554401354
Leprotl1,4.320742839336256
Tmem66,4.3362642735766235
B930018H19,2.9835963030042114
Dusp4,4.1798632508819855
Tnks,4.160247253689875
Ppp1r3b,3.7532282966437283
Eri1,4.263578901877174
Gm16793,3.953881487301272
Mfhas1,4.275362465183689
Cldn23,3.103722744978866
D8Ertd82e,4.14350646245489
Lonrf1,4.213211030849586
6430573F11Rik,3.7516838924389804
Dlc1,4.037217744568657
AI429214,3.9729457641494146
Sgcz,3.102656108578215
Tusc3,4.095564234735071
Gm6213,3.9034052672036417
Msr1,3.81459996163882
Efha2,4.205910023355158
Zdhhc2,3.7647700523431316
Cnot7,4.212436077024798
Vps37a,4.30521418182455
Mtmr7,3.810208212666387
Slc7a2,3.7042861617917935
Pdgfrl,3.8026131148389837
Mtus1,4.152428578416351
B430010I23Rik,4.073514339067951
Fgl1,3.1427603989676114
Pcm1,4.342960934035919
Asah1,4.255671483555803
Frg1,4.340671157022332
Fat1,4.048505997840688
AY512931,3.0620802417601523
Mtnr1a,2.994271954073869
Gm6329,1.9009171886979386
F11,2.788184971562315
Klkb1,2.6090088023618674
Cyp4v3,4.023306067940364
Fam149a,4.070853767459103
Tlr3,4.056795561612275
Sorbs2,3.9881676046119803
D330022K07Rik,3.300650103488118
Pdlim3,3.7749865097349855
Ccdc110,3.8105274124663886
1700029J07Rik,4.12507852141494
Ufsp2,4.299523619872802
Ankrd37,4.18475753316024
Lrp2bp,4.037448545286114
Snx25,4.242694016686997
4933411K20Rik,4.23668287907404
Slc25a4,4.317753436898958
Acsl1,4.037061240356372
Mlf1ip,4.083343491530062
Ccdc111,4.196265236294772
Casp3,4.164816488757999
Gm16675,4.158420110007109
Irf2,4.269516430915561
Enpp6,3.445673785897578
Stox2,4.123065980434543
D030016E14Rik,4.264119271366185
Rwdd4a,4.330100415369701
Ing2,4.368410238779995
Cdkn2aip,4.311565157155613
Cldn22,4.012423693724369
Wwc2,4.137803517752279
Dctd,4.0262614178127905
Odz3,3.864489376931707
Aga,4.246041143038089
Neil3,3.817401902986677
Vegfc,3.855996185701498
Spcs3,4.333254921151826
Asb5,2.9527364240639926
Spata4,3.0322130466807136
Wdr17,3.1419820054898064
Gpm6a,3.249521725178415
Hpgd,4.099900605293926
BC088983,4.208798987924351
Fbxo8,4.26207130195971
Hand2,3.3158791672220196
Scrg1,3.4873014986083173
Sap30,4.3058635883142085
Hmgb2,4.2446387965029535
Galnt7,4.229926024686942
AW046200,4.104890853891361
Galntl6,2.393625469640575
Aadat,2.9401077380111365
Mfap3l,3.906376095514646
2700029M09Rik,4.330802448550522
Clcn3,4.248704810334653
Nek1,4.2091453609831895
Sh3rf1,4.2112604036235
1700001D01Rik,3.9662755890183514
Cbr4,4.223253785764069
Palld,4.089389025673191
Ddx60,4.196380120705548
Spock3,2.682624256237184
Gm4975,3.3489559025318605
Tll1,3.6217083480147143
Cpe,3.7151509937774008
Sc4mol,4.297994006176028
Klhl2,4.202352046274108
Tmem192,4.2689172433599545
Trim75,3.2983957549006084
Gm10664,2.4311390133773743
BC030870,2.5768929341223976
March1,3.633505325967998
1810029B16Rik,4.285638772538044
Npy5r,3.3255325534149494
Npy1r,3.937498763945383
Naf1,4.307233946076283
Nat1,3.280594174675101
Nat2,4.163430652557346
Psd3,4.194666829537653
Sh2d4a,3.929290032019701
Csgalnact1,3.971318120341649
1700125H03Rik,3.7980153306508173
Ints10,4.210180696541383
Lpl,3.851386362727771
Slc18a1,3.8099908265956968
Atp6v1b2,4.281334046786948
Lzts1,4.115143771605199
Zfp930,4.22104552852699
D130040H23Rik,4.036589319962404
Gm10033,4.251027264051904
Zfp868,4.220520637476557
Zfp964,3.889415854417159
Zfp869,4.2986822807447815
Zfp963,4.15947677141401
Zfp866,4.217514724704777
Atp13a1,4.277842455009131
Gmip,4.114505028039894
Lpar2,4.089719920293452
Pbx4,4.1092310080685355
Cilp2,3.835711519962833
Ndufa13,4.317988021234735
Tssk6,4.144605775559205
Gatad2a,4.353923796132519
Mau2,4.26530251200412
Sugp1,4.238712618319523
Tm6sf2,3.711527663289023
Hapln4,3.232257418754203
Ncan,2.999973866880575
Rfxank,4.252837553434886
Nr2c2ap,4.345182949885067
2310045N01Rik,4.32415841478239
Mef2b,4.105555394854296
Tmem161a,4.239192793880732
Slc25a42,4.1158726340795555
Armc6,4.190377926190436
Sugp2,4.209418125467457
Homer3,4.198972931149956
Ddx49,4.269566305884311
Cope,4.371700610856302
Upf1,4.365506139737525
Comp,3.8405590229600524
Crtc1,4.139135351400561
Klhl26,4.184038989644935
Tmem59l,2.784083013356586
Crlf1,3.7135419240959284
2810428I15Rik,4.372476596576995
Uba52,4.18695031195874
2810422J05Rik,4.329981403375304
Fkbp8,4.376047300374209
Ell,4.281414534667552
Isyna1,4.261097536190524
Ssbp4,4.3073753158152925
Lrrc25,3.4969552287665486
Gdf15,3.987017040677708
Pgpep1,4.232911987471223
Lsm4,4.35839500108965
Jund,4.275276473858258
Gm3336,3.66708665837547
Pde4c,3.841232507020831
Rab3a,4.152677265329498
Mpv17l2,4.286901469160679
Ifi30,4.240313432833754
Pik3r2,4.206107459438348
2010320M18Rik,4.287596279070165
Mast3,4.1576523794536575
Il12rb1,3.7227368045416576
Arrdc2,4.16108136954656
Kcnn1,4.003207143464631
Ccdc124,4.367998168348527
Slc5a5,3.771692698005661
Rpl18a,4.3332026384259645
Mtap1s,4.204750172357739
Haus8,4.196407293964384
Myo9b,4.286286803166495
Use1,4.357738371328656
Ocel1,4.247442113712018
Nr2f6,4.256128269476495
Ushbp1,3.7185039675386222
5430437P03Rik,4.345565439300586
Ankle1,3.8579461249969804
Abhd8,4.1993299671331465
Mrpl34,4.332786784376178
Dda1,4.32152708022419
Ano8,4.220199029919444
Gtpbp3,4.23642765682016
Plvap,3.811698614318764
Bst2,4.253158473061395
Fam125a,4.343223035595835
Tmem221,3.958980428934053
Nxnl1,3.9290502882043983
Slc27a1,4.159011730326077
Pgls,4.355651877808389
Fam129c,3.897608076008358
Glt25d1,4.3183247632651245
Unc13a,3.8579870568678856
Jak3,4.164141972801315
Insl3,4.059980336340953
B3gnt3,3.886285426206154
Fcho1,3.8978932232434884
Zfp709,4.151282829996302
Zfp882,4.053658942025839
Zfp617,4.255007286558171
Zfp961,4.184686332342782
Cyp4f18,3.763752946945929
Tpm4,4.316016412125244
Rab8a,4.328656792998358
Hsh2d,3.7802694728041897
Cib3,3.766922931166632
Fam32a,4.347984891232924
Ap1m1,4.25435925592972
Klf2,4.14563939129089
Eps15l1,4.315230451410801
Calr3,4.116329763965549
1700030K09Rik,4.17650339781473
Cherp,4.326384902180461
Slc35e1,4.301042570645222
Med26,4.254451438630582
9130011J15Rik,4.363470553081913
Tmem38a,4.171022998662336
Nwd1,3.2432020506898107
Sin3b,4.352143087765485
F2rl3,3.8319440680130326
Large,4.132271179839324
Isx,1.1760777325103384
Hmgxb4,4.271697858859104
Tom1,4.270332316611254
Hmox1,4.127856385191675
Mcm5,4.118331985986893
Rasd2,3.6980297769187063
Gm10649,3.9723004852433776
Nr3c2,3.8866596604544315
Arhgap10,4.264166394612521
0610038B21Rik,4.160778680081042
Prmt10,4.222557943958678
Tmem184c,4.25813255528965
Ednra,3.8424088683527327
Ttc29,2.2378203668311762
Rbmxl1,4.317703561930208
Slc10a7,4.228177649058271
Lsm6,4.373501269210836
Zfp827,4.307801144858829
Mmaa,4.216497963272876
Gm4890,4.22865576082767
Smad1,4.289313353856379
Otud4,4.341368718654232
Abce1,4.346217253547357
Anapc10,4.297684781369777
Hhip,3.6999277774536283
Gypa,3.5259484080143024
Frem3,3.9809962720363026
Smarca5,4.365622400009508
Gab1,4.102463834722386
Usp38,4.2948683934792475
Inpp4b,4.051941523274324
Il15,4.109157743459268
Zfp330,4.317278420817275
Rnf150,4.108328787082109
Tbc1d9,3.9861585032846008
Ucp1,2.0394201488999353
Elmod2,4.283957126177907
Clgn,2.6533388784656142
Scoc,4.240160712239788
Ndufb7,4.331495194668198
Tecr,4.35774525063469
Dnajb1,4.26586248751533
Gipc1,4.289721296704226
Ptger1,4.077459277113442
Pkn1,4.2252928120726985
Ddx39,4.265353074903474
Cd97,4.192040310493676
Lphn1,4.246640674558997
Asf1b,4.078798677998361
Prkaca,4.34666647223141
Samd1,4.326970331123998
1700067K01Rik,3.896814548057277
Mir1199,3.6012269341234626
Palm3,3.8633443164422623
Il27ra,3.9065532376450345
Rln3,3.6575746419215496
Rfx1,4.298308046496504
Dcaf15,4.257308070461414
Podnl1,4.1038169942193745
Cc2d1a,4.264982280308214
4930432K21Rik,4.068810957532155
Nanos3,4.202221683424754
Mir23a,3.8750312254989936
Mir27a,3.82873040019901
Mir24-2,3.8981422541219377
Zswim4,4.184910597719507
D8Ertd738e,4.3533614128641975
Mri1,4.2797404555440535
Ccdc130,4.241596423409191
Cacna1a,4.148356717174522
Ier2,4.320461819684746
Nacc1,4.356344279960762
Trmt1,4.308137542923917
Lyl1,3.887405033263271
Nfix,4.155985523601495
Dand5,4.209020845543964
Gadd45gip1,4.343157338223206
Rad23a,4.360275459394184
Calr,4.3825878005865215
Farsa,4.2540214820034254
Syce2,4.196088438129685
Gcdh,4.141011338156172
Klf1,3.945310903878175
Dnase2a,4.183288113391268
Mast1,3.941329505510701
Rtbdn,3.6020534827435093
Rnaseh2a,4.250258845567849
Prdx2,4.370136256664054
Junb,4.290686119375565
Hook2,4.067878811564478
Best2,2.5534006199624906
Asna1,4.355028612681662
2310036O22Rik,4.358695282798056
Tnpo2,4.325061667664722
Fbxw9,4.1602943769362115
Gm5741,3.9871910871203813
Dhps,4.2881555666507705
Wdr83,4.258485119723918
BC056474,4.37794117332551
Man2b1,4.195145285272353
Zfp791,3.779412655237591
Vps35,4.348687612344349
Orc6,4.274640482015368
Mylk3,3.330479806349669
4921524J17Rik,4.3469172229363675
Gpt2,4.031269896571217
Dnaja2,4.379743551506552
Neto2,4.103081252438983
Itfg1,4.318386333054133
Phkb,4.264428840137738
Abcc12,2.8083368666945137
Lonp2,4.287065884574903
Siah1a,4.277443111293827
Gm10638,4.263580621703682
N4bp1,4.320342463725047
Cbln1,3.4002978832939346
Gm2694,3.7901863364182407
Zfp423,3.7566418082980535
Tmem188,4.2750023335127825
Heatr3,4.282431296099452
Papd5,4.298129184539606
Adcy7,4.173377785117949
Brd7,4.308414434991806
Nkd1,3.9233549107384253
Snx20,3.9999016369150477
Nod2,4.125205444611276
Cyld,4.283360690344716
Sall1,3.018601995726129
Tox3,3.878188826968835
Chd9,4.2862768281727455
Rbl2,4.296440658873435
Aktip,4.247390174951457
Rpgrip1l,4.191301816990871
Fto,4.277350240662362
Irx3,3.8543093798618355
4933436C20Rik,3.977252897657623
Irx5,3.533288971518429
Irx6,3.5584373066234942
Mmp2,3.9122678771679036
Lpcat2,3.623027454946832
Capns2,2.818304809155871
Slc6a2,3.584645398823176
Ces1a,3.6242468119414495
Ces1b,2.9887946506091905
Ces1c,1.652882433762389
Ces1d,3.812878759268985
Ces1e,2.7613095866772857
Ces1f,3.0782586497268167
Ces1g,2.685353276941075
Ces5a,3.719169884362763
Gnao1,3.648388016643062
4930488L21Rik,3.1049207761247763
Amfr,4.352293056637038
Nudt21,4.3163184136601584
Ogfod1,4.241934197335485
Bbs2,4.164349383878255
Mt4,2.0878084996160915
Mt3,3.8133097477920472
Mt2,3.922342620855447
Mt1,4.1214104754373375
Nup93,4.212551649366178
Slc12a3,2.749305713595014
Herpud1,4.327924834836287
9330175E14Rik,4.027853289229177
Nlrc5,4.17542713038563
Cpne2,4.172091698854797
Fam192a,4.292537340629453
Rspry1,4.311832762160355
Arl2bp,4.3290729910134464
Pllp,3.4129939865459287
Ccl22,3.52231407063627
Cx3cl1,3.9742923883056704
Ccl17,4.025878928397272
Ciapin1,4.276113685402658
Coq9,4.23938954203332
Polr2c,4.349246211994352
Dok4,4.062993472384069
Ccdc102a,4.111544518687942
Gpr114,3.8024971985323024
Gpr56,4.0711568008899235
Gpr97,3.925579334344685
Ccdc135,3.4968458478006
Katnb1,4.188356442112195
Kifc3,4.110409433192247
Cngb1,3.798961235230563
Tepp,3.951126669199752
Zfp319,4.2073526138305954
AA960436,4.210144924150004
Mmp15,4.143742422651873
Gtl3,4.315835142411235
Csnk2a2,4.279213156736508
Ccdc113,3.5584758307372875
Gins3,4.1057879153982615
Ndrg4,3.8992659887626755
Setd6,4.221688055710614
Cnot1,4.359307541035128
4930513N10Rik,4.01541378409227
Slc38a7,4.189782522253149
Got2,4.322584085596392
Cdh8,2.3185230537658983
Cdh11,3.8490064668051316
Cdh5,3.642164308473639
Bean1,3.908955147346984
Tk2,4.252469166596738
Cklf,4.207871313505597
Cmtm3,4.1501515281189265
Cmtm4,4.14599814710059
Dync1li2,4.304188821260107
Ccdc79,3.887690868429005
Nae1,4.324499284396401
Car7,3.7595562262995745
Pdp2,4.183084485932646
Cdh16,2.5865991189891417
Rrad,4.0564275187394285
Fam96b,4.360208730125649
Ces2a,1.6354667826054174
Ces2b,3.623879800964508
Ces2c,3.0638224260133926
Ces2e,3.5770162484309016
Ces2f,2.760852800756594
Ces2g,4.047100899583139
Ces3a,1.1703935339166716
Ces3b,0.9954663680884408
Ces4a,3.087097870050562
Cbfb,4.340592732933539
D230025D16Rik,4.259180961529309
B3gnt9-ps,4.011932511273505
Tradd,4.250443210969574
Fbxl8,4.205897984569598
Hsf4,4.155135585340931
Nol3,3.9555940905385643
4931428F04Rik,4.175544422553519
Exoc3l,4.134872589416275
E2f4,4.303426250186181
Elmo3,3.9664630501077918
Lrrc29,4.132180029034367
Tmem208,4.374641514186056
Fhod1,4.125836964905245
Slc9a5,4.193055008133767
Plekhg4,3.8313641425143232
Kctd19,3.878864718786726
Lrrc36,3.9201845825524204
Tppp3,3.9960574807029623
Zdhhc1,4.115406561095717
Hsd11b2,3.1173183174948726
Atp6v0d1,4.3731339142685925
Agrp,3.9615808066150984
Fam65a,4.262835936825446
Ctcf,4.318433800265772
Rltpr,3.725576926038006
Acd,4.269205486282801
Pard6a,4.235910676971667
E130303B06Rik,4.103317556601269
4933405L10Rik,3.702419462099329
Gfod2,4.183082078175534
Ranbp10,4.2617304323457
Tsnaxip1,4.190845375035481
Cenpt,4.202518181514842
Thap11,4.24045411464216
Nutf2,4.098285688202324
Edc4,4.270154830515564
Nrn1l,3.8591510354489253
Pskh1,4.242226911807254
Ctrl,2.529170500230382
Psmb10,4.290513792759401
Lcat,3.3567608191933163
Slc12a4,4.229836249743192
Dpep2,4.040508116644964
Ddx28,4.171570935387985
Dus2l,4.206336540329298
Nfatc3,4.278981324123145
Esrp2,3.7713714344138496
1810019D21Rik,3.9538319562978237
Pla2g15,3.90207549734717
Slc7a6,4.125797408895546
Slc7a6os,4.328495129306547
Prmt7,4.224309415275065
Smpd3,3.9502612525006104
Zfp90,4.078905307241897
Cdh3,3.334581248607445
1110028F18Rik,2.7698117210053392
Cdh1,3.622875766248771
Tmco7,4.278391423630685
Has3,3.90568128560516
Chtf8,4.335182158737395
Cirh1a,4.272475564406307
Sntb2,4.224577020279807
Vps4a,4.302833597971308
Pdf,4.292585151806393
Cog8,4.225647784264079
Nip7,4.304126563540494
Tmed6,3.4229012191315316
Terf2,4.276620002326799
Cyb5b,4.321312101910611
Nfat5,4.316668570337315
Nqo1,3.9883361476098256
Nob1,4.274378036490151
Wwp2,4.241225972779232
Mir140,3.9082727201883607
Psmd7,4.373702832877647
Zfhx3,4.1784877336403845
Gm1943,4.272711868568592
Dhx38,4.268406798852194
Txnl4b,4.118552811710601
Hp,2.9794043978720812
Dhodh,4.216655155415765
Pkd1l3,3.993594689142607
2400003C14Rik,4.334687880598815
Zfp821,4.249914536300821
Atxn1l,4.296499820905332
Ap1g1,4.337662148562837
Phlpp2,4.2058230001338215
Marveld3,3.210140105887944
Tat,2.2972147472892983
Chst4,2.9259800511733602
Zfp612,3.8489263228898296
Calb2,2.8242689955051423
Ftsjd1,4.228506479886721
Hydin,3.08279004861175
Vac14,4.219484957953061
Mtss1l,3.9072851958071064
Il34,3.9511762002032005
Sf3b3,4.345073912884421
Cog4,4.221843184061692
Fuk,4.1546426830635586
St3gal2,4.219061536666637
Ddx19a,4.341303365246904
Ddx19b,4.266818023123523
Mir3473d,4.044985512977526
Aars,4.277591016373569
Exosc6,4.292415920877944
Pdpr,4.222593716350057
9430091E24Rik,4.195456917835717
Glg1,4.279101711978749
Rfwd3,4.294615922947781
Mlkl,4.0706157434703085
Fa2h,3.1729502335000688
Wdr59,4.240749580836343
Znrf1,4.274433414903728
Ldhd,3.9542773913635587
Zfp1,4.234041569522089
Ctrb1,3.012488356453258
Bcar1,4.016252715463178
Cfdp1,4.379551618868189
Tmem170,4.07670530517206
Chst5,3.324620701400075
Tmem231,4.110830790686861
Gabarapl2,4.362288344339882
Adat1,4.257978114869175
Kars,4.284634393857005
Terf2ip,4.253200436828206
Cntnap4,3.242457021846273
Mon1b,4.213914095926313
Adamts18,3.0884355511089727
Nudt7,3.9103114025316885
Vat1l,2.6579063937072287
Clec3a,2.926752253275734
Wwox,4.203196481089845
Maf,4.194061794571917
Dynlrb2,3.946156370589817
Cdyl2,4.196549695599299
2310061C15Rik,4.300500825295004
Cenpn,4.139391605550346
Atmin,4.22633365107572
1700030J22Rik,4.071706113476779
Gcsh,4.281912940389752
Pkd1l2,3.5266855256559007
Bcmo1,3.4868209790818065
Gan,4.1390603669647845
4933407C03Rik,4.352985802754713
Plcg2,4.072028064999194
Sdr42e1,3.9429729717223463
Hsd17b2,2.7982643587814313
Mphosph6,4.319253469579784
Cdh13,3.693401035853385
Hsbp1,4.375354898221835
Mlycd,4.21412873027459
Osgin1,4.107179255043742
Necab2,3.3093599928584143
Slc38a8,2.650723710276594
Mbtps1,4.332073056375097
Hsdl1,4.177138357761716
Lrrc50,3.5420212186333373
Taf1c,4.172334538357815
Kcng4,3.5035315013702406
Wfdc1,3.6557619447814558
Atp2c2,3.230085965804409
4632415K11Rik,3.955938743770893
Cotl1,4.230457107112807
Klhl36,4.199342005918707
Usp10,4.30103603530449
Crispld2,3.8569510333790884
Zdhhc7,4.241940732676218
6430548M08Rik,4.128009793716245
Fam92b,3.5507885502090213
Gse1,4.279753182260217
Gins2,4.174874034180456
1190005I06Rik,3.8893807699563827
Cox4nb,4.301923809748243
Cox4i1,4.362527744189883
Irf8,4.048339174669351
1110050K14Rik,3.386938958905515
Foxf1a,3.5605819302797532
Mthfsd,4.230979590406128
Foxc2,3.801284032913116
Foxl1,3.489871951308113
Fbxo31,4.260677898522419
Map1lc3b,4.374532477185409
Zcchc14,4.152045401070228
Jph3,3.4219140387155793
Klhdc4,4.259805946482545
Slc7a5,4.147702151205339
BC048644,3.4558806122609838
Car5a,3.104449543661412
Banp,4.293212888482042
Zfpm1,4.251278702687465
Trhr2,3.6747278475533043
Zc3h18,4.338598422114134
Il17c,3.7343511369197246
Cyba,4.222093246836047
Mvd,4.196330589702099
9330133O14Rik,4.2176316729073635
Snai3,3.580548428114322
Rnf166,4.2806027765554795
Ctu2,4.242586355547557
Fam38a,4.29819969742646
Cdt1,4.169817744245089
Aprt,4.368271276798097
Galns,4.220240649720952
Trappc2l,4.363510109091612
Pabpn1l,3.8882979671865505
Cbfa2t3,4.15475859937024
Acsf3,4.196767081669989
Cdh15,3.035346226614132
Ankrd11,4.338313274879003
2810013P06Rik,4.275754241662355
Spg7,4.324643749823125
Rpl13,4.314664628489462
Snord68,3.9435866058206246
Cpne7,3.774262806740155
Sult5a1,3.7095663731385837
Dpep1,3.5624207687827782
Chmp1a,4.316767976309514
4732415M23Rik,4.136143541206151
Cdk10,4.247706966994347
Spata2l,4.128002226479607
4933417D19Rik,4.10463150405386
1300018I17Rik,4.19752070964607
Zfp276,4.236913679791498
Fanca,4.015813815738177
Spire2,3.6103908576920363
Tcf25,4.381256310903542
Mc1r,3.896379431950594
Tubb3,3.952134487533808
Def8,4.181222601754405
Afg3l1,4.362502978688159
Dbndd1,3.897976806811808
Gas8,4.179639329470562
Rhou,4.087746591357451
Rab4a,4.167731250724821
1700054N08Rik,4.100012050051685
Acta1,3.1904934957839806
Nup133,4.228359950668185
Abcb10,4.253871169166572
Taf5l,4.290022954273839
Urb2,4.254515072211402
Galnt2,4.2949543848046785
Pgbd5,2.896774989299743
Cog2,4.224757602063213
Agt,3.5077498918306036
Capn9,3.2882037190451765
2310022B05Rik,4.2749813516293775
Ttc13,4.244175475241529
Arv1,4.213259873922431
Fam89a,4.1891685441895685
Trim67,3.277154177692543
2810004N23Rik,4.344713781213514
Gnpat,4.26012996179677
Exoc8,4.258613418781462
Gm505,4.163713392035365
Egln1,4.28611034896671
Tsnax,4.302540883499539
Disc1,3.736553546746674
Sipa1l2,4.175982978313219
4933403G14Rik,4.055893684591151
Ntpcr,4.153568135460968
Pcnxl2,3.6378420404921545
BC021891,2.949511405395013
Kcnk1,3.7507483068182865
Slc35f3,3.545132728752747
1810063B05Rik,4.315095617012524
Gm17296,4.076147737417962
Irf2bp2,4.3236496901011385
Tomm20,4.305237571465068
Rbm34,4.315499088311448
Pard3,4.054994903257742
Nrp1,4.103525655608813
Itgb1,4.3237580391711825
2610044O15Rik,4.214713815252825
Alkbh8,4.1840107844901935
Cwf19l2,4.316465630809297
Gucy1a2,3.814197522235801
Aasdhppt,4.3067537705150745
Kbtbd3,4.250669884103411
8430410K20Rik,4.2597667344381485
Gria4,3.314206463959728
Casp1,4.129114266300086
Casp4,4.131437407947941
Casp12,4.049203215507286
Pdgfd,3.7835687879783415
Ddi1,3.5648828724125305
Dync2h1,4.180005996482202
Dcun1d5,4.369407738154999
Mmp13,3.50699763971573
Mmp12,3.875360400292745
Mmp3,3.3749988913867135
Mmp10,3.2661717095737455
Mmp8,2.6477277724985644
Mmp27,3.5122554933179075
Mmp7,1.9220000259192576
Tmem123,4.327288155062792
Birc2,4.289239057351206
Birc3,4.223546500235837
Yap1,4.105646545659253
9230110C19Rik,4.028466235396852
AK129341,3.992015200477083
Trpc6,3.6793359507005228
Pgr,3.8933576967749346
Arhgap42,3.9623368423482916
Gm16833,3.521924013984113
Cntn5,3.175018840824647
Jrkl,4.282909063903549
Ccdc82,4.289649751921466
Phxr4,4.237688289650984
Maml2,4.20698078733943
Mtmr2,4.258387433578228
Cep57,4.289154441886981
Fam76b,4.274641169945971
Sesn3,4.286622513300979
Endod1,4.149040864159655
Kdm4d,3.963654229453901
Cwc15,4.367652483220294
Amotl1,4.0940789925622205
Piwil4,3.5640828091207166
Fut4,3.7682846897961637
1700012B09Rik,3.743998675702525
Ankrd49,4.231900729484149
Mre11a,4.1774063067317595
Gpr83,3.619228014223971
Folr4,3.258473078190523
Panx1,4.166641224683653
Hephl1,3.080490984535016
2200002K05Rik,3.5824316381412697
Med17,4.216081077327185
4931406C07Rik,4.04268610493549
Taf1d,4.300359455555995
5830418K08Rik,4.2788007423397385
BC017612,4.314385328664461
Ccdc67,3.3570893060564644
Slc36a4,4.092622299509412
Fat3,3.3796008031585005
Chordc1,4.28466328694235
Naalad2,3.687135019951849
Zfp558,3.9929267085266558
Zfp317,4.1862671968695135
Olfr856-ps1,4.101027091657078
Zfp560,4.3201168224871145
Zfp26,4.271730879528071
Zfp426,4.233575840503553
Zfp266,4.24196515421264
Zfp846,4.185356376750544
5730577I03Rik,4.09086979629712
Fbxl12,4.191935745041952
Ubl5,4.282552027920358
Pin1,4.339125376956377
Olfm2,3.846464907190681
Col5a3,3.6537328934665765
A230050P20Rik,4.2536197305310095
Angptl6,4.1603717691291004
Ppan,4.2659911305381755
Eif3g,4.371139603449188
Dnmt1,4.264955794979981
S1pr2,4.164903511979335
Mrpl4,4.348525948652538
Icam1,4.179068003104396
Icam4,3.930202571965179
Icam5,3.9534714806616154
Zglp1,4.120398873484962
Raver1-fdx1l,4.291520579197552
Fdx1l,4.014426603676317
Raver1,4.339444232791077
Tyk2,4.229692128281769
Cdc37,4.373598611391224
Pde4a,4.154414978033816
Keap1,4.309625536819182
S1pr5,3.2020593290545043
Atg4d,4.2486910517225835
Kri1,4.297227307518482
Cdkn2d,4.268789976198317
Ap1m2,3.5262483457574074
Slc44a2,4.273394983657819
Ilf3,4.273433507771612
Gm16853,3.9028759046042856
Qtrt1,4.258808791072842
Dnm2,4.314988643803687
Mir199a-1,4.01376137478278
Tmed1,4.26068993730798
AB124611,4.1083408258676695
Carm1,4.275632133980243
Yipf2,4.191096125740439
1810026J23Rik,4.255663916319165
Smarca4,4.3133551525857925
Ldlr,4.251717602412467
Spc24,4.096435842809644
Kank2,4.186748404326627
Dock6,4.165849072593779
Gm6484,3.4579880876646567
Rab3d,4.212396177049798
Tmem205,4.102779250904068
Ccdc159,3.876819501102665
BC018242,3.9832595637216572
2310047B19Rik,4.196381840532057
Epor,3.802152889265275
Rgl3,3.918573105113836
Ccdc151,4.0445724106501535
Prkcsh,4.347116034880766
Elavl3,3.2082293786368585
Zfp653,4.29718706357818
Gm16845,4.166100167264038
Ecsit,4.280733827335436
Cnn1,3.8483921447762497
Elof1,4.354740025793514
Acp5,4.086050154489341
Pigyl,4.343328976908766
Zfp872,3.1803203780201437
1810064F22Rik,2.9846440213132674
Zfp809,4.224100972302219
Zfp599,4.052860254595233
Zfp810,4.134337035441488
Gm6607,3.4897921513581127
Anln,3.9090074300728466
9530077C05Rik,4.065841505082357
Rp9,4.360844034037936
Bbs9,4.178898428210645
Bmper,3.7816556529701435
Dpy19l1,4.116877700691197
Tbx20,2.6791737683129235
Herpud2,4.340459274396469
Sept7,4.330169208430046
Eepd1,4.152892587608378
B3gat1,2.1993708935083816
Glb1l2,3.6587224541334082
Glb1l3,3.4750236571632214
Gm1110,2.9574425573222025
Acad8,4.222182333849194
Thyn1,4.275534791799854
Vps26b,4.29061732631522
Ncapd3,4.20996675012371
Jam3,4.0030922590538545
Igsf9b,3.730863328760227
AI414108,3.616856373468573
Opcml,3.6341753703757593
Ntm,3.516358999367494
Snx19,4.1987889097135325
Adamts15,3.7990444748335808
Adamts8,3.7366756544287862
Zbtb44,4.343566656932259
St14,3.9903707023695327
Aplp2,4.282105560958718
Prdm10,4.125512949591019
Nfrkb,4.224346563527651
Tmem45b,2.7268922466039696
Barx2,3.368929623637765
Arhgap32,4.175390326098346
Kcnj5,3.590455660699925
Kcnj1,2.528379036071111
Fli1,4.0127628435118705
Ets1,4.156007537380805
7630403G23Rik,1.6431418523654722
Kirrel3,3.6362955724955963
St3gal4,4.286035020565632
4930581F22Rik,4.162252915364237
Dcps,4.274331257209116
Tirap,4.213052118880189
Foxred1,4.23709735726262
Srpr,4.363925963141398
Fam118b,4.187349655674043
Rpusd4,4.206631662558179
4933422A05Rik,4.087043182315423
Cdon,4.025734119005246
Ddx25,3.614133200174811
Pus3,4.209045611045688
Hyls1,4.149884611044787
A630095E13Rik,2.920661659678079
Chek1,4.1484857041626695
Stt3a,4.332244007130055
Ei24,4.355533897709896
Fez1,3.249953401632081
Pknox2,3.922244590744455
Tmem218,4.226540374222057
Slc37a2,3.5977270871784044
Ccdc15,4.204630816398041
Hepacam,2.068091032659972
Robo4,3.6423411066387255
Robo3,3.817505436542496
BC024479,4.324911354827868
Esam,3.8243486262203272
Vsig2,3.485922541713699
Nrgn,4.140949768367163
Spa17,4.196559326627747
Siae,4.212795864730404
Tbrg1,4.370526657281513
Panx3,3.956998156900208
Vwa5a,4.261037342262723
Olfr920,3.99347567714821
AW551984,3.4541779840174422
Zfp202,4.159802506554744
Scn3b,3.6148734135041245
Gramd1b,4.113174570252819
1700110K17Rik,3.1565527196362053
9030425E11Rik,4.022512883954585
