,0
4630,Hmox2
4631,5730403B10Rik
4632,4930562C15Rik
4633,Fam100a
4634,Mgrn1
4635,Gm16861
4636,Nudt16l1
4637,Anks3
4638,Gm5480
4639,Rogdi
4640,Glyr1
4641,Ubn1
4642,Ppl
4643,Nagpa
4644,Alg1
4645,Fam86
4646,Rbfox1
4647,Cldn26
4648,Mettl22
4649,Abat
4650,Tmem186
4651,Pmm2
4652,Carhsp1
4653,Usp7
4654,1810013L24Rik
4655,Rpl39l
4656,Emp2
4657,Nubp1
4658,Ciita
4659,Dexi
4660,Clec16a
4661,Socs1
4662,A630055G03Rik
4663,Litaf
4664,Gm4262
4665,Snn
4666,Txndc11
4667,Zc3h7a
4668,Rsl1d1
4669,2610020C07Rik
4670,Gspt1
4671,Snx29
4672,Cpped1
4673,Gm9961
4674,Ercc4
4675,Mkl2
4676,Parn
4677,Bfar
4678,3110001I22Rik
4679,Rrn3
4680,Ntan1
4681,Pdxdc1
4682,Mpv17l
4683,Ifitm7
4684,4921513D23Rik
4685,Mir484
4686,Nde1
4687,Myh11
4688,0610037P05Rik
4689,Abcc1
4690,Ube2v2
4691,Mcm4
4692,Prkdc
4693,Mzt2
4694,Cebpd
4695,2310008H04Rik
4696,Pkp2
4697,Yars2
4698,Dnm1l
4699,Fgd4
4700,Vpreb1
4701,Top3b
4702,Ppm1f
4703,Mapk1
4704,Ypel1
4705,Ppil2
4706,Sdf2l1
4707,Ccdc116
4708,Ydjc
4709,Ube2l3
4710,Hic2
4711,Tmem191c
4712,Pi4ka
4713,Snap29
4714,Crkl
4715,Lztr1
4716,Thap7
4717,P2rx6
4718,Slc7a4
4719,Smpd4
4720,Ccdc74a
4721,Med15
4722,Klhl22
4723,Scarf2
4724,Dgcr2
4725,Dgcr14
4726,Slc25a1
4727,Dgcr6
4728,Prodh
4729,4933432I09Rik
4730,Zdhhc8
4731,Ranbp1
4732,Trmt2a
4733,Dgcr8
4734,D16H22S680E
4735,Arvcf
4736,Comt
4737,Txnrd2
4738,Gnb1l
4739,Gp1bb
4740,Sept5
4741,Cdc45
4742,Ufd1l
4743,2510002D24Rik
4744,Mrpl40
4745,Hira
4746,B3gnt5
4747,Klhl6
4748,Klhl24
4749,Yeats2
4750,Parl
4751,Cyp2ab1
4752,Abcc5
4753,Eif2b5
4754,Dvl3
4755,Ap2m1
4756,Gm15760
4757,Abcf3
4758,Alg3
4759,Ece2
4760,Camk2n2
4761,Psmd2
4762,Eif4g1
4763,Fam131a
4764,Clcn2
4765,Polr2h
4766,Thpo
4767,Chrd
4768,Ephb3
4769,Vps8
4770,2510009E07Rik
4771,Ehhadh
4772,1300002E11Rik
4773,Map3k13
4774,Tmem41a
4775,Senp2
4776,Igf2bp2
4777,Tra2b
4778,Etv5
4779,Dgkg
4780,Tbccd1
4781,Dnajb11
4782,Eif4a2
4783,Snord2
4784,Snora81
4785,Rfc4
4786,St6gal1
4787,Rtp4
4788,Bcl6
4789,1110054M08Rik
4790,Lpp
4791,A230028O05Rik
4792,Leprel1
4793,Cldn1
4794,Il1rap
4795,Ccdc50
4796,1600021P15Rik
4797,Opa1
4798,4632428C04Rik
4799,Hes1
4800,Lrrc15
4801,Atp13a3
4802,Mir1195
4803,Tmem44
4804,Lsg1
4805,Fam43a
4806,AI480653
4807,Acap2
4808,Ppp1r2
4809,Bdh1
4810,Dlg1
4811,0610012G03Rik
4812,Ncbp2
4813,Senp5
4814,Pak2
4815,Pigx
4816,1500031L02Rik
4817,Lrrc33
4818,Fbxo45
4819,Wdr53
4820,2310010M20Rik
4821,Rnf168
4822,Ubxn7
4823,Tctex1d2
4824,Pcyt1a
4825,Tfrc
4826,Tnk2
4827,1700021K19Rik
4828,Fyttd1
4829,Lrch3
4830,Iqcg
4831,Rpl35a
4832,Lmln
4833,Osbpl11
4834,Snx4
4835,1700007L15Rik
4836,Zfp148
4837,Slc12a8
4838,Heg1
4839,Itgb5
4840,Umps
4841,Kalrn
4842,Ccdc14
4843,Mylk
4844,Ptplb
4845,Sec22a
4846,Pdia5
4847,Dirc2
4848,Hspbap1
4849,Parp14
4850,Dtx3l
4851,Parp9
4852,Kpna1
4853,Wdr5b
4854,Fam162a
4855,Ccdc58
4856,Ildr1
4857,Slc15a2
4858,Eaf2
4859,Iqcb1
4860,4930565N06Rik
4861,Golgb1
4862,Hcls1
4863,Polq
4864,Gtf2e1
4865,Rabl3
4866,Ndufb4
4867,Lrrc58
4868,Gpr156
4869,BC031361
4870,Gsk3b
4871,4932425I24Rik
4872,Cox17
4873,Pla1a
4874,Adprh
4875,Cd80
4876,4930455C21Rik
4877,Poglut1
4878,Tmem39a
4879,Arhgap31
4880,B4galt4
4881,Gm19522
4882,BC002163
4883,Zbtb20
4884,LOC626693
4885,Mir568
4886,Tigit
4887,Qtrtd1
4888,2610015P09Rik
4889,Gramd1c
4890,Atp6v1a
4891,Naa50
4892,Gm608
4893,Sidt1
4894,Spice1
4895,Boc
4896,BC027231
4897,Gtpbp8
4898,Slc35a5
4899,Atg3
4900,Cd200
4901,Abhd10
4902,Phldb2
4903,Plcxd2
4904,Pvrl3
4905,Dzip3
4906,C330027C09Rik
4907,Ift57
4908,Cd47
4909,Gm4827
4910,Bbx
4911,G730013B05Rik
4912,5330426P16Rik
4913,Cblb
4914,Alcam
4915,Nfkbiz
4916,Fam55c
4917,Cep97
4918,Rpl24
4919,2310061J03Rik
4920,Zbtb11
4921,Pcnp
4922,Rg9mtd1
4923,Senp7
4924,Impg2
4925,Abi3bp
4926,Tfg
4927,Tomm70a
4928,Nit2
4929,Tbc1d23
4930,Tmem30c
4931,2610528E23Rik
4932,Filip1l
4933,Dcbld2
4934,St3gal6
4935,Cpox
4936,Cldn25
4937,Mina
4938,Crybg3
4939,Arl6
4940,Nsun3
4941,Arl13b
4942,Stx19
4943,Pros1
4944,Epha3
4945,4930453N24Rik
4946,Zfp654
4947,Cggbp1
4948,Chmp2b
4949,Vgll3
4950,Gbe1
4951,Robo1
4952,Robo2
4953,Rbm11
4954,Hspa13
4955,Samsn1
4956,Nrip1
4957,Usp25
4958,2810055G20Rik
4959,Mir125b-2
4960,Cxadr
4961,Btg3
4962,D16Ertd472e
4963,4930478L05Rik
4964,Mir155
4965,Mrpl39
4966,Jam2
4967,Atp5j
4968,Gabpa
4969,App
4970,Gm10791
4971,Adamts1
4972,Adamts5
4973,N6amt1
4974,Ltn1
4975,Rwdd2b
4976,Usp16
4977,Cct8
4978,B130034C11Rik
4979,Bach1
4980,Tiam1
4981,Gm10789
4982,Sod1
4983,Scaf4
4984,Hunk
4985,2610039C10Rik
4986,Urb1
4987,4931408A02Rik
4988,1110004E09Rik
4989,Synj1
4990,4930404I05Rik
4991,Gcfc1
4992,4932438H23Rik
4993,Ifnar2
4994,Il10rb
4995,Ifnar1
4996,Ifngr2
4997,Tmem50b
4998,Dnajc28
4999,Gart
5000,Son
5001,Donson
5002,Gm10785
5003,Cryzl1
5004,Itsn1
5005,Atp5o
5006,Slc5a3
5007,Mrps6
5008,Fam165b
5009,1700048M11Rik
5010,Rcan1
5011,Runx1
5012,Setd4
5013,Cbr1
5014,Cbr3
5015,Dopey2
5016,Morc3
5017,Chaf1b
5018,Hlcs
5019,Ripply3
5020,Pigp
5021,Ttc3
5022,Dscr3
5023,Dyrk1a
5024,Ets2
5025,1600002D24Rik
5026,Psmg1
5027,Brwd1
5028,Hmgn1
5029,Wrb
5030,Lca5l
5031,Sh3bgr
5032,Pcp4
5033,Bace2
5034,Mx1
5035,Mx2
5036,Prdm15
5037,C2cd2
5038,Zfp295
5039,A630089N07Rik
5040,Pisd-ps2
5041,Scaf8
5042,Tiam2
5043,Tfb1m
5044,Cldn20
5045,1700102H20Rik
5046,Arid1b
5047,5730437N04Rik
5048,Zdhhc14
5049,3300005D01Rik
5050,Snx9
5051,Synj2
5052,Serac1
5053,Gtf2h5
5054,Tulp4
5055,Tmem181a
5056,Dynlt1a
5057,Dynlt1b
5058,Tmem181b-ps
5059,Dynlt1f
5060,Tmem181c-ps
5061,Sytl3
5062,Ezr
5063,Mir692-1
5064,Rsph3b
5065,Tagap1
5066,Rnaset2b
5067,Gm1604b
5068,Rps6ka2
5069,Tagap
5070,Rsph3a
5071,Fgfr1op
5072,Brp44l
5073,Sft2d1
5074,Pde10a
5075,1700010I14Rik
5076,Qk
5077,B930003M22Rik
5078,1700110C19Rik
5079,Pacrg
5080,Park2
5081,Agpat4
5082,Map3k4
5083,4732491K20Rik
5084,Slc22a3
5085,Igf2r
5086,Airn
5087,Pnldc1
5088,Mrpl18
5089,Tcp1
5090,Acat2
5091,Wtap
5092,Sod2
5093,Tcp10b
5094,Mllt4
5095,Dact2
5096,Smoc2
5097,Thbs2
5098,Wdr27
5099,1600012H06Rik
5100,Phf10
5101,LOC106740
5102,9030025P20Rik
5103,Gm3435
5104,2210404J11Rik
5105,Dll1
5106,Fam120b
5107,Psmb1
5108,Tbp
5109,Pdcd2
5110,Prdm9
5111,Chd1
5112,Rgmb
5113,Zfp960
5114,Zfp97
5115,Riok2
5116,Lix1
5117,Lnpep
5118,Ncrna00085
5119,Ppp2r1a
5120,Zfp160
5121,Zfp677
5122,Zfp54
5123,Zfp51
5124,Zfp53
5125,Zfp52
5126,Zfp948
5127,3110052M02Rik
5128,Gm10509
5129,Zfp760
5130,Zfp229
5131,Zfp820
5132,2210404O09Rik
5133,Zfp942
5134,Zfp943
5135,Zfp947
5136,Gm4944
5137,Zfp944
5138,Zfp758
5139,Zfp946
5140,Gm16386
5141,Zfp945
5142,Zfp40
5143,Zfp213
5144,Zfp13
5145,Zscan10
5146,Mmp25
5147,Thoc6
5148,Hcfc1r1
5149,Tnfrsf12a
5150,Pkmyt1
5151,Paqr4
5152,9530082P21Rik
5153,Flywch1
5154,Flywch2
5155,Srrm2
5156,Tceb2
5157,Kctd5
5158,Pdpk1
5159,Amdhd2
5160,Atp6v0c
5161,Tbc1d24
5162,Ntn3
5163,1600002H07Rik
5164,Ccnf
5165,Abca17
5166,Abca3
5167,D330041H03Rik
5168,Rnps1
5169,Eci1
5170,Dnase1l2
5171,E4f1
5172,Pgp
5173,Mlst8
5174,Traf7
5175,2610019E17Rik
5176,Pkd1
5177,Tsc2
5178,Nthl1
5179,Slc9a3r2
5180,Npw
5181,Zfp598
5182,Syngr3
5183,Gfer
5184,Tbl3
5185,Snora78
5186,Rps2
5187,Snora64
5188,Ndufb10
5189,Rpl3l
5190,Sepx1
5191,Fahd1
5192,Hagh
5193,Nubp2
5194,Spsb3
5195,Eme2
5196,Mrps34
5197,Nme3
5198,Mapk8ip3
5199,Hn1l
5200,Cramp1l
5201,Ift140
5202,Tmem204
5203,Telo2
5204,Clcn7
5205,BC003965
5206,Unkl
5207,Gnptg
5208,0610007P22Rik
5209,Ube2i
5210,Lmf1
5211,Gng13
5212,Chtf18
5213,Rpusd1
5214,Narfl
5215,Haghl
5216,Ccdc78
5217,Fam173a
5218,Metrn
5219,Wdr24
5220,Jmjd8
5221,Stub1
5222,Rhbdl1
5223,Rhot2
5224,Wdr90
5225,Fam195a
5226,0610011F06Rik
5227,Wfikkn1
5228,Rab40c
5229,Gm10012
5230,Pigq
5231,Solh
5232,Rab11fip3
5233,Decr2
5234,Nme4
5235,Tmem8
5236,Mrpl28
5237,Axin1
5238,Arhgdig
5239,Rgs11
5240,Itfg3
5241,Luc7l
5242,Neurl1b
5243,Dusp1
5244,Ergic1
5245,Atp6v0e
5246,A930001N09Rik
5247,Bnip1
5248,Kifc5b
5249,Phf1
5250,Cuta
5251,Zbtb9
5252,Ggnbp1
5253,Bak1
5254,Itpr3
5255,2900010M23Rik
5256,Ip6k3
5257,Lemd2
5258,Hmga1
5259,AI413582
5260,Nudt3
5261,Rps10
5262,D17Wsu92e
5263,Snrpc
5264,Uhrf1bp1
5265,Taf11
5266,Anks1
5267,Tcp11
5268,Scube3
5269,Zfp523
5270,Def6
5271,Ppard
5272,1810013A23Rik
5273,Fance
5274,Rpl10a
5275,Tead3
5276,Tulp1
5277,Fkbp5
5278,Srpk1
5279,Mapk14
5280,Brpf3
5281,Kctd20
5282,Stk38
5283,Srsf3
5284,Gm16197
5285,Cdkn1a
5286,Rab44
5287,Cpne5
5288,Ppil1
5289,BC004004
5290,Mtch1
5291,Pim1
5292,Tbc1d22b
5293,0610038L08Rik
5294,Rnf8
5295,Ftsjd2
5296,1110021J02Rik
5297,Mdga1
5298,Zfand3
5299,Btbd9
5300,Gm6402
5301,Glo1
5302,Dnahc8
5303,Abcg1
5304,Rsph1
5305,Slc37a1
5306,Pde9a
5307,Wdr4
5308,Ndufv3
5309,Pknox1
5310,U2af1
5311,Sik1
5312,Hsf2bp
5313,Rrp1b
5314,Pdxk-ps
5315,Notch3
5316,Ephx3
5317,Brd4
5318,Akap8
5319,Akap8l
5320,Wiz
5321,Cyp4f17
5322,Cyp4f16
5323,Zfp871
5324,Zfp799
5325,Zfp870
5326,Cyp4f13
5327,Cyp4f41-ps
5328,Zfp472
5329,Zfp952
5330,Zfp763
5331,Zfp563
5332,Zfp955a
5333,Zfp955b
5334,Zfp81
5335,Zfp101
5336,Adamts10
5337,Zfp414
5338,Pram1
5339,Hnrnpm
5340,March2
5341,Rab11b
5342,Angptl4
5343,Kank3
5344,Rps28
5345,Ndufa7
5346,Cd320
5347,Kifc1
5348,BC033916
5349,BC051226
5350,Daxx
5351,Zbtb22
5352,Tapbp
5353,Rgl2
5354,H2-Ke2
5355,Wdr46
5356,B3galt4
5357,Rps18
5358,Vps52
5359,H2-K2
5360,AA388235
5361,H2-K1
5362,Ring1
5363,H2-Ke6
5364,Slc39a7
5365,Rxrb
5366,Brd2
5367,H2-DMa
5368,H2-DMb1
5369,Psmb9
5370,Tap1
5371,Psmb8
5372,Tap2
5373,H2-Ab1
5374,H2-Eb1
5375,BC051142
5376,Notch4
5377,Gpsm3
5378,Pbx2
5379,Ager
5380,Rnf5
5381,Agpat1
5382,Egfl8
5383,Ppt2
5384,Fkbpl
5385,Atf6b
5386,Stk19
5387,Dom3z
5388,Skiv2l
5389,Rdbp
5390,Cfb
5391,C2
5392,Zbtb12
5393,Ehmt2
5394,Neu1
5395,1110038B12Rik
5396,Snord52
5397,Hspa1b
5398,Hspa1a
5399,Hspa1l
5400,Lsm2
5401,Vars
5402,D17H6S56E-3
5403,Ng23
5404,Msh5
5405,Clic1
5406,Ddah2
5407,AU023871
5408,Ly6g6d
5409,Ly6g6f
5410,Abhd16a
5411,Ly6g5c
5412,Ly6g5b
5413,Csnk2b
5414,Gpank1
5415,D17H6S53E
5416,Bag6
5417,Prrc2a
5418,Lst1
5419,Tnf
5420,Nfkbil1
5421,Atp6v1g2
5422,Ddx39b
5423,H2-D1
5424,H2-Q4
5425,H2-Q8
5426,H2-Q6
5427,H2-Q7
5428,Tcf19
5429,Cchcr1
5430,Psors1c2
5431,Vars2
5432,Gtf2h4
5433,Ddr1
5434,4833427F10Rik
5435,Ier3
5436,Flot1
5437,Tubb5
5438,Mdc1
5439,Nrm
5440,Ppp1r18
5441,Dhx16
5442,2310061I04Rik
5443,Atat1
5444,Mrps18b
5445,Ppp1r10
5446,Mir1894
5447,Gm8801
5448,Abcf1
5449,Prr3
5450,Gnl1
5451,A930015D03Rik
5452,H2-T24
5453,H2-T23
5454,H2-T22
5455,Gm6034
5456,H2-T10
5457,Gm7030
5458,Rpp21
5459,Trim39
5460,Trim26
5461,Trim10
5462,Ppp1r11
5463,Znrd1
5464,Znrd1as
5465,Zfp57
5466,Gabbr1
5467,Ubd
5468,H2-M3
5469,Rn45s
5470,Rhag
5471,9130008F23Rik
5472,Cenpq
5473,Mut
5474,Cd2ap
5475,Tnfrsf21
5476,Pla2g7
5477,Slc25a27
5478,Cyp39a1
5479,Enpp5
5480,Enpp4
5481,Runx2
5482,Supt3h
5483,Cdc5l
5484,Spats1
5485,Aars2
5486,Nfkbie
5487,Slc35b2
5488,Hsp90ab1
5489,Slc29a1
5490,Capn11
5491,Tmem63b
5492,Mrpl14
5493,Vegfa
5494,Mrps18a
5495,Rsph9
5496,Mad2l1bp
5497,Gtpbp2
5498,Polh
5499,Xpo5
5500,Polr1c
5501,Yipf3
5502,Gm88
5503,Tjap1
5504,Dlk2
5505,Abcc10
5506,Zfp318
5507,Crip3
5508,BC048355
5509,Cul9
5510,Srf
5511,Ptk7
5512,Klc4
5513,Mrpl2
5514,Cul7
5515,Rrp36
5516,Klhdc3
5517,Mea1
5518,Ppp2r5d
5519,Pex6
5520,Cnpy3
5521,2310039H08Rik
5522,Rpl7l1
5523,BC032203
5524,Tbcc
5525,Ubr2
5526,Trerf1
5527,Mrps10
5528,Guca1b
5529,Guca1a
5530,AI661453
5531,Taf8
5532,Ccnd3
5533,Bysl
5534,Med20
5535,Usp49
5536,Tomm6
5537,Gm14872
5538,Frs3
5539,Tfeb
5540,Mdfi
5541,Foxp4
5542,Treml4
5543,Nfya
5544,AI314976
5545,Apobec2
5546,Mocs1
5547,Daam2
5548,Rftn1
5549,Dazl
5550,Plcl2
5551,Tbc1d5
5552,Efhb
5553,Rab5a
5554,4921523A10Rik
5555,Kat2b
5556,Sgol1
5557,Pot1b
5558,Emr4
5559,Zfp119a
5560,Zfp959
5561,Zfp119b
5562,Ccdc94
5563,Stap2
5564,Mpnd
5565,Sh3gl1
5566,Chaf1a
5567,Ubxn6
5568,Hdgfrp2
5569,Plin4
5570,Plin5
5571,Lrg1
5572,Sema6b
5573,Tnfaip8l1
5574,D17Wsu104e
5575,Dpp9
5576,Fem1a
5577,Ticam1
5578,Plin3
5579,Arrdc5
5580,Uhrf1
5581,Kdm4b
5582,Ptprs
5583,Safb2
5584,Safb
5585,2410015M20Rik
5586,Rpl36
5587,Lonp1
5588,Tmem146
5589,Ranbp3
5590,Vmac
5591,Ndufa11
5592,Nrtn
5593,Dus3l
5594,Prr22
5595,Rfx2
5596,1700061G19Rik
5597,Mllt1
5598,Clpp
5599,Alkbh7
5600,Pspn
5601,Gtf2f1
5602,Khsrp
5603,Slc25a23
5604,Crb3
5605,Dennd1c
5606,Gm11110
5607,Tnfsf9
5608,Gpr108
5609,Trip10
5610,Nudt12
5611,Efna5
5612,Fbxl17
5613,Fert2
5614,Pja2
5615,Man2a1
5616,Tmem232
5617,Vapa
5618,Rab31
5619,Ppp4r1
5620,Ralbp1
5621,Twsg1
5622,Ankrd12
5623,Ndufv2
5624,Wash
5625,Ddx11
5626,1110012J17Rik
5627,Rab12
5628,Ptprm
5629,Epb4.1l3
5630,Zfp161
5631,C030034I22Rik
5632,Dlgap1
5633,Tgif1
5634,Gm9320
5635,Myl12b
5636,Myl12a
5637,Myom1
5638,Lpin2
5639,Emilin2
5640,Smchd1
5641,Ndc80
5642,Spdya
5643,Trmt61b
5644,Wdr43
5645,Snord92
5646,Clip4
5647,Ypel5
5648,Lbh
5649,Lclat1
5650,Ehd3
5651,Xdh
5652,Memo1
5653,Dpy30
5654,Spast
5655,Slc30a6
5656,Nlrc4
5657,Yipf4
5658,Birc6
5659,Ttc27
5660,Ltbp1
5661,Rasgrp3
5662,Fam98a
5663,Crim1
5664,Fez2
5665,Vit
5666,Strn
5667,Heatr5b
5668,Ccdc75
5669,Gm6548
5670,Eif2ak2
5671,1110001A16Rik
5672,Cebpz
5673,2410091C18Rik
5674,Prkd3
5675,Qpct
5676,Cdc42ep3
5677,Fam82a1
5678,Atl2
5679,Hnrpll
5680,Galm
5681,Srsf7
5682,Gemin6
5683,Dhx57
5684,Morn2
5685,Arhgef33
5686,Gm10190
5687,Sos1
5688,Cdkl4
5689,Map4k3
5690,Tmem178
5691,Thumpd2
5692,Slc8a1
5693,Pkdcc
5694,Eml4
5695,Cox7a2l
5696,Mta3
5697,4933433H22Rik
5698,Zfp36l2
5699,Thada
5700,Plekhh2
5701,Dync2li1
5702,Lrpprc
5703,1110020A21Rik
5704,Ppm1b
5705,Prepl
5706,1700106N22Rik
5707,Srbd1
5708,Prkce
5709,Epas1
5710,Rhoq
5711,Pigf
5712,Cript
5713,Socs5
5714,Mcfd2
5715,4833418N02Rik
5716,Ttc7
5717,1700011E24Rik
5718,Calm2
5719,Msh2
5720,Msh6
5721,Fbxo11
5722,Gm4832
5723,Foxn2
5724,Klraq1
5725,Ston1
5726,Mettl4
5727,2700099C18Rik
5728,Gm1976
5729,LOC100044193
5730,Crem
5731,Gm6225
5732,Cul2
5733,Bambi
5734,Map3k8
5735,4833419F23Rik
5736,Mtpap
5737,9430020K01Rik
5738,Svil
5739,Zfp438
5740,Gm10125
5741,Zeb1
5742,Arhgap12
5743,Kif5b
5744,Epc1
5745,Rab18
5746,Mpp7
5747,Wac
5748,Fzd8
5749,Ccny
5750,Thoc1
5751,Usp14
5752,Rock1
5753,Greb1l
5754,Esco1
5755,Snrpd1
5756,Abhd3
5757,Mib1
5758,Mir133a-1
5759,Mir1b
5760,Gata6
5761,Rbbp8
5762,Gm6277
5763,Cables1
5764,6030446N20Rik
5765,Riok3
5766,3110002H16Rik
5767,Npc1
5768,Ankrd29
5769,Ttc39c
5770,Cabyr
5771,Osbpl1a
5772,Impact
5773,Zfp521
5774,Ss18
5775,Psma8
5776,Taf4b
5777,Kctd1
5778,B4galt6
5779,Trappc8
5780,Rnf125
5781,Rnf138
5782,Fam59a
5783,Mapre2
5784,Zfp397
5785,Zfp35
5786,Zfp191
5787,Ino80c
5788,Galnt1
5789,2700062C07Rik
5790,Rprd1a
5791,Slc39a6
5792,Elp2
5793,Mocos
5794,Fhod3
5795,5730494M16Rik
5796,AW554918
5797,Celf4
5798,Pik3c3
5799,Slc25a46
5800,Sap130
5801,Ammecr1l
5802,Polr2d
5803,Wdr33
5804,Sft2d3
5805,Iws1
5806,Map3k2
5807,Ercc3
5808,A830052D11Rik
5809,Bin1
5810,Gypc
5811,Tslp
5812,Wdr36
5813,Camk4
5814,Stard4
5815,D0H4S114
5816,Gm10549
5817,2410004N09Rik
5818,Epb4.1l4a
5819,Gm10548
5820,Apc
5821,Srp19
5822,Reep5
5823,Pkd2l2
5824,Fam13b
5825,Nme5
5826,4933408B17Rik
5827,Brd8
5828,Kif20a
5829,Cdc23
5830,Cdc25c
5831,Fam53c
5832,Kdm3b
5833,Reep2
5834,Egr1
5835,Etf1
5836,Hspa9
5837,Ctnna1
5838,Lrrtm2
5839,Sil1
5840,Snhg4
5841,Mir1949
5842,Snora74a
5843,Matr3
5844,Paip2
5845,Slc23a1
5846,Spata24
5847,Dnajc18
5848,Ecscr
5849,1700066B19Rik
5850,Tmem173
5851,Ube2d2
5852,Cxxc5
5853,Nrg2
5854,Pura
5855,0610010O12Rik
5856,Pfdn1
5857,Hbegf
5858,Ankhd1
5859,Eif4ebp3
5860,Sra1
5861,Apbb3
5862,Slc35a4
5863,Cd14
5864,Tmco6
5865,Ndufa2
5866,Ik
5867,Wdr55
5868,Dnd1
5869,Hars
5870,Hars2
5871,Zmat2
5872,Vaultrc5
5873,Pcdhb3
5874,Pcdhb4
5875,Pcdhb5
5876,Pcdhb7
5877,Pcdhb9
5878,Pcdhb10
5879,Pcdhb11
5880,Pcdhb12
5881,Pcdhb13
5882,Pcdhb14
5883,Pcdhb16
5884,Pcdhb17
5885,Pcdhb19
5886,Pcdhb20
5887,Pcdhb21
5888,Pcdhb22
5889,Slc25a2
5890,Taf7
5891,Pcdhga1
5892,Pcdhga2
5893,Pcdhga3
5894,Pcdhga4
5895,Pcdhgb2
5896,Pcdhga5
5897,Pcdhga6
5898,Pcdhga7
5899,Pcdhgb4
5900,Pcdhga8
5901,Pcdhgb5
5902,Pcdhga9
5903,Pcdhgb6
5904,Pcdhga10
5905,Pcdhgb7
5906,Pcdhga11
5907,Pcdhgb8
5908,Pcdhga12
5909,Pcdhgc3
5910,Pcdhgc4
5911,Diap1
5912,Hdac3
5913,Rell2
5914,Fchsd1
5915,Arap3
5916,Pcdh1
5917,1700086O06Rik
5918,0610009O20Rik
5919,Rnf14
5920,Gnpda1
5921,Ndfip1
5922,Spry4
5923,Fgf1
5924,Gm5820
5925,Arhgap26
5926,Nr3c1
5927,Yipf5
5928,Prelid2
5929,Lars
5930,Gm4013
5931,Rbm27
5932,Tcerg1
5933,Dpysl3
5934,Dcp2
5935,Mcc
5936,A930012L18Rik
5937,Ythdc2
5938,Trim36
5939,Pggt1b
5940,Ccdc112
5941,Mospd4
5942,Fem1c
5943,Tmed7
5944,Eif1a
5945,Cdo1
5946,Atg12
5947,Ap3s1
5948,Commd10
5949,Sema6a
5950,Gm5506
5951,Dtwd2
5952,Dmxl1
5953,Tnfaip8
5954,Hsd17b4
5955,Prr16
5956,Srfbp1
5957,Lox
5958,Sncaip
5959,Snx2
5960,Snx24
5961,Ppic
5962,Gm19466
5963,Cep120
5964,Csnk1g3
5965,Zfp608
5966,Gramd3
5967,Aldh7a1
5968,Phax
5969,Lmnb1
5970,March3
5971,Gm10536
5972,C330018D20Rik
5973,Prrc1
5974,4930511M06Rik
5975,Slc12a2
5976,Fbn2
5977,Slc27a6
5978,Isoc1
5979,Chsy3
5980,Gm4951
5981,Gm4841
5982,F830016B08Rik
5983,Iigp1
5984,2010002N04Rik
5985,Dctn4
5986,Rbm22
5987,Myoz3
5988,Synpo
5989,G630071F17
5990,Ndst1
5991,Rps14
5992,Mir5107
5993,Tcof1
5994,Pdgfrb
5995,Hmgxb3
5996,Slc26a2
5997,Pde6a
5998,Ppargc1b
5999,Arhgef37
6000,Csnk1a1
6001,LOC545261
6002,E330013P06
6003,Pcyox1l
6004,Grpel2
6005,1500015A07Rik
6006,Afap1l1
6007,Ablim3
6008,Sh3tc2
6009,Adrb2
6010,Fbxo38
6011,Spink10
6012,Napg
6013,Fam38b
6014,Txnl1
6015,Wdr7
6016,Fech
6017,Nars
6018,Atp8b1
6019,Nedd4l
6020,Alpk2
6021,Malt1
6022,Zfp532
6023,Sec11c
6024,Rax
6025,Lman1
6026,Ccbe1
6027,Pmaip1
6028,Gnal
6029,Chmp1b
6030,Mppe1
6031,Impa2
6032,B430212C06Rik
6033,Tubb6
6034,Afg3l2
6035,Spire1
6036,Cep76
6037,Psmg2
6038,Ptpn2
6039,Seh1l
6040,4930549G23Rik
6041,Cep192
6042,D18Ertd653e
6043,4933403F05Rik
6044,Rnmt
6045,Tcf4
6046,Ccdc68
6047,Rab27b
6048,4930503L19Rik
6049,Stard6
6050,Poli
6051,Mbd2
6052,Mex3c
6053,Smad4
6054,Elac1
6055,Me2
6056,Mapk4
6057,Ska1
6058,Cxxc1
6059,Mbd1
6060,Ccdc11
6061,Myo5b
6062,Acaa2
6063,Lipg
6064,Rpl17
6065,BC031181
6066,Dym
6067,Smad7
6068,Ctif
6069,Zbtb7c
6070,2900057B20Rik
6071,Smad2
6072,Ier3ip1
6073,Hdhd2
6074,Pias2
6075,Rnf165
6076,8030462N17Rik
6077,4930465K10Rik
6078,Haus1
6079,Atp5a1
6080,Pstpip2
6081,5430411K18Rik
6082,Slc14a1
6083,Setbp1
6084,Pard6g
6085,Adnp2
6086,Rbfa
6087,Txnl4a
6088,Hsbp1l1
6089,Pqlc1
6090,Kcng2
6091,Ctdp1
6092,Nfatc1
6093,Atp9b
6094,Mbp
6095,Zfp236
6096,Zfp516
6097,4930592I03Rik
6098,Tshz1
6099,Zadh2
6100,Zfp407
6101,Cndp2
6102,Cyb5
6103,1700034H14Rik
6104,Socs6
6105,Rttn
6106,Tmx3
6107,Ighmbp2
6108,Mrpl21
6109,Cpt1a
6110,Mtl5
6111,Ppp6r3
6112,Lrp5
6113,1810055G02Rik
6114,Suv420h1
6115,Chka
6116,Tcirg1
6117,Ndufs8
6118,Aldh3b1
6119,Unc93b1
6120,Acy3
6121,Nudt8
6122,Ndufv1
6123,Gstp1
6124,Gstp2
6125,BC021614
6126,Cdk2ap2
