,Tuft_intestine,Goblet_intestine,Endocrine_intestine,Stem_intestine,TA.G1_intestine,TA.G2_intestine,Paneth_intestine,Enterocyte.Mature.Proximal_intestine,Enterocyte.Mature.Distal_intestine,M.cell_intestine.ex.vivo,Tuft_intestine.ex.vivo,Goblet_intestine.ex.vivo,Endocrine_intestine.ex.vivo,TA_intestine.ex.vivo,Enterocyte.1_intestine.ex.vivo,Enterocyte.2_intestine.ex.vivo,Stem_intestine.ex.vivo
Tnfrsf13b,0.006952245,0.0017659353,0.0,0.0,0.0,0.0,0.006666901,0.0012218738,0.0039080568,0.0028368216,0.0,0.0,0.0,0.0,0.0,0.0016737173,0.0010965908
Usp22,0.13946058,0.11081155,0.13775831,0.21646532,0.19913137,0.21134754,0.21019691,0.100664124,0.10546285,0.16557232,0.11991381,0.13254243,0.08513076,0.15930645,0.09420674,0.1578403,0.14600609
Aldh3a2,0.69482267,0.10069747,0.12740941,0.11023377,0.0733284,0.1326511,0.13994837,0.38687462,0.30981016,0.1190386,0.547814,0.14480457,0.17802295,0.117704846,0.76654685,0.1708401,0.11546695
Slc47a1,0.005877413,0.0013380832,0.0105704265,0.002541578,0.0039770133,0.0,0.0012516656,0.11025705,0.072281525,0.0,0.0,0.0,0.0046591205,0.0024659382,0.07604008,0.016504016,0.0019165397
Mapk7,0.02678709,0.020453645,0.066904195,0.026075289,0.040036306,0.03475973,0.022629382,0.018501306,0.013871418,0.05334373,0.028677167,0.035100732,0.0841912,0.09460521,0.04355205,0.050590683,0.050429802
B9d1os,0.0,0.0,0.0,0.00071788783,0.0,0.0,0.0,0.0,0.0032217216,0.0,0.0,0.0,0.010212957,0.0,0.0,0.0,0.0019487018
B9d1,0.16409086,0.073455416,0.38724115,0.11049171,0.14053218,0.15684076,0.096929684,0.0036516904,0.0030553115,0.01424201,0.13897766,0.052566323,0.26076165,0.084872864,0.002697727,0.0026477946,0.10859662
Epn2,0.03632114,0.039003562,0.064791344,0.027927648,0.023963662,0.03711421,0.057999883,0.021145295,0.017020911,0.03840128,0.040059548,0.053664953,0.13242567,0.04573291,0.011810478,0.015352412,0.04257104
Grap,0.010671249,0.0020445224,0.0,0.006891684,0.0019655374,0.0060896794,0.009961467,0.00061379507,0.0032148995,0.0,0.0,0.0,0.0,0.0009751216,0.0,0.0,0.0061773797
Slc5a10,0.0,0.0,0.0,0.0015414142,0.0,0.0,0.0066499854,0.0,0.0,0.0,0.0,0.0,0.0037610908,0.0034577115,0.0,0.0,0.0020680865
Fam83g,0.058115564,0.06940228,0.0294875,0.054764595,0.033006452,0.049953796,0.03205449,0.07407878,0.14518726,0.10452118,0.04168608,0.08407536,0.07031468,0.07133139,0.0744195,0.11298262,0.07195556
Prpsap2,0.09442817,0.06487693,0.089744896,0.08999319,0.089256555,0.118925236,0.071684435,0.022051305,0.040203117,0.014406366,0.008681107,0.033222843,0.040212315,0.07187581,0.026817357,0.009223719,0.05772686
Ulk2,0.05495323,0.02983361,0.0354182,0.023123404,0.011163822,0.034878265,0.010193049,0.038074747,0.039678574,0.020070953,0.018465655,0.037452664,0.018858112,0.017241377,0.0069660493,0.0077641765,0.012160524
A530017D24Rik,0.015235406,0.01884359,0.016606728,0.02206062,0.022013407,0.020074356,0.023933403,0.011499747,0.01882318,0.015118688,0.0067883856,0.014770557,0.020219114,0.012744409,0.019483743,0.009654077,0.013933628
Akap10,0.026463306,0.022799214,0.029513901,0.02542845,0.023100926,0.02230989,0.03112547,0.029336033,0.021814035,0.031425714,0.048362996,0.009785343,0.017074103,0.049147084,0.023882376,0.02042039,0.02958583
Specc1,0.03806601,0.035384886,0.034267608,0.07037361,0.058259383,0.07536069,0.071320266,0.083209805,0.10103772,0.16807395,0.09733276,0.057905145,0.041916788,0.13265914,0.15839669,0.14058317,0.088399604
Adora2b,0.0,0.009065865,0.0028801877,0.0048384825,0.011373985,0.0,0.0043063317,0.09471725,0.018272785,0.0,0.009541069,0.0065030674,0.0,0.0022519345,0.015433015,0.0,0.0014550773
Zswim7,0.27495733,0.20083237,0.11997848,0.17219728,0.16582766,0.15575325,0.108936064,0.28299227,0.17093636,0.09709635,0.11816396,0.1090739,0.059962966,0.11749717,0.1992857,0.11636305,0.111405306
Ttc19,0.107332505,0.12646203,0.10073411,0.1401289,0.14047992,0.13217048,0.12723172,0.105583124,0.10802577,0.083307706,0.14209062,0.09957313,0.05827987,0.10647422,0.08446966,0.08951622,0.09562014
Ncor1,0.6879836,0.52819836,0.8032178,0.74770266,0.68018144,0.8901923,0.5854877,0.6855365,0.6105326,0.43742654,0.76111144,0.45445493,0.63716805,0.59417266,0.36221626,0.44567847,0.8043476
Pigl,0.03515555,0.023857648,0.060678802,0.03804403,0.030459475,0.056375675,0.05531054,0.028701374,0.029832928,0.032539673,0.062039487,0.037161,0.02061213,0.05519685,0.0337563,0.021936323,0.04658746
Gm12278,0.0,0.0,0.0,0.0012924543,0.0,0.0,0.005394026,0.0,0.0,0.0,0.0,0.0,0.0,0.0023922261,0.0,0.0,0.00080796616
Cenpv,0.58178484,0.3629565,0.45403326,0.63735175,0.732733,0.828853,0.49995676,0.51858276,0.44410327,0.27180895,0.3531371,0.46488094,0.36767963,0.54868907,0.36336115,0.23662442,0.8261434
Ubb,3.2469857,2.7779083,3.3807428,2.968651,2.7591403,3.1751482,2.6695802,3.1551504,3.2622628,2.5661232,3.152895,2.1454475,2.9705446,2.6672287,2.2510867,2.318183,2.5380816
Trpv2,0.0040780124,0.0,0.0,0.0,0.0,0.0019811022,0.006987594,0.0,0.0,0.0,0.0,0.0,0.019604646,0.0,0.0049926196,0.0,0.0
Lrrc75a,0.06476079,0.048397444,0.10599286,0.03033694,0.058145687,0.01946551,0.024997303,0.13622467,0.18174064,0.038468342,0.06971711,0.046031922,0.13113552,0.08256424,0.1376823,0.112095416,0.071652785
Lrrc75aos2,0.0,0.0013982581,0.0,0.0006693453,0.0,0.0,0.005454355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020165697
Mmgt2,0.1896398,0.109337784,0.15126333,0.09519685,0.09735233,0.068506,0.069283985,0.074445575,0.071292795,0.029525116,0.1406339,0.034733552,0.10788416,0.07671958,0.041628957,0.045335166,0.066964544
Zfp287,0.0,0.00480612,0.0069148503,0.0027852063,0.0046761627,0.0049350136,0.008266093,0.0,0.006384454,0.0,0.0,0.0,0.007918145,0.0,0.0,0.0,0.0022647292
Zfp286,0.0,0.0,0.028157266,0.005791822,0.0,0.009138444,0.0038943253,0.0,0.0043152645,0.0,0.013777689,0.0,0.019351143,0.0,0.0,0.0,0.007012738
Zfp286os,0.0,0.0,0.0,0.0,0.0019290241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004746122,0.0007205987
Trim16,0.045889564,0.07798513,0.021195317,0.089282416,0.046496354,0.088477045,0.04861575,0.09443982,0.08391677,0.029912489,0.09187444,0.11550712,0.023609199,0.09914236,0.06488184,0.11349767,0.063912205
Tvp23b,0.3967139,0.68224573,0.28189215,0.38648197,0.3390568,0.3839092,0.274158,0.20745654,0.17818953,0.42633653,0.506935,0.49089667,0.41474688,0.5463549,0.22286151,0.4058726,0.39365825
Pmp22,0.015081611,0.0041339085,0.0046183225,0.0027026795,0.012604442,0.014424452,0.0,0.10842507,0.86849433,0.089715496,0.018385593,0.017707035,0.007223644,0.07294425,0.0,0.5245074,0.001010816
Hs3st3b1,0.0,0.0011105794,0.004618716,0.0,0.0,0.0,0.0,0.0,0.00426775,0.0077408026,0.065029554,0.0,0.022305572,0.0075230976,0.0,0.0017113426,0.0
Cox10,0.095212474,0.072925106,0.10343129,0.1226927,0.17330253,0.11223786,0.122318275,0.1053141,0.08385699,0.06747605,0.075606704,0.09761139,0.029761769,0.18899009,0.08576539,0.04783733,0.19906113
2810001G20Rik,0.19860817,0.08346854,0.16818492,0.14184241,0.13181333,0.11204846,0.12436214,0.0233593,0.028116966,0.040888757,0.14014433,0.07188779,0.09462401,0.06636122,0.025785627,0.01966672,0.06460769
Hs3st3a1,0.0,0.0,0.005486423,0.0,0.0,0.0,0.0,0.003005457,0.0,0.0,0.0,0.0,0.029142609,0.001676444,0.0,0.0,0.0
Elac2,0.07102235,0.068991356,0.08419151,0.104125425,0.13427337,0.11832236,0.13777868,0.026578657,0.03804707,0.05066326,0.037575133,0.05604414,0.09762024,0.14690298,0.029894348,0.024494609,0.13577987
Map2k4,0.07779465,0.071377404,0.106192335,0.062052544,0.07368642,0.0880545,0.061901804,0.07012912,0.100588456,0.05748376,0.043375015,0.055662457,0.0759521,0.076687425,0.07046523,0.12942831,0.07319732
Zkscan6,0.06710874,0.052176706,0.053004432,0.04925071,0.04371108,0.056626484,0.026546242,0.04093146,0.03231876,0.0825741,0.08842788,0.047217373,0.086311184,0.06707216,0.049135927,0.05113981,0.040055178
Dnah9,0.0,0.0,0.09746995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050325982,0.0,0.0,0.0,0.00049727526
Gm12298,0.0058712163,0.0008145221,0.002949308,0.0015875624,0.0019655374,0.0024509467,0.0,0.008026976,0.0,0.0,0.0,0.0,0.0,0.0,0.0077628656,0.0,0.00078188954
Pirt,0.0133521035,0.0013260011,0.013634991,0.003373776,0.0043472075,0.0063021346,0.0,0.0016664716,0.0,0.0,0.0,0.0,0.017186953,0.0,0.0,0.0,0.00061951485
9130409J20Rik,0.12232428,0.057145312,0.06535489,0.0712454,0.046711084,0.0510448,0.008724833,0.19591032,0.33495295,0.123764314,0.108283855,0.012593401,0.06467208,0.117256634,0.10923319,0.21105804,0.094201826
Tmem220,0.066361345,0.021004347,0.025968494,0.045762368,0.031339828,0.02826087,0.041790552,0.07002211,0.07347214,0.06887701,0.03401688,0.005376858,0.022524519,0.028071344,0.075556315,0.05289624,0.0058717523
Adprm,0.13970655,0.050807696,0.156942,0.057128478,0.0611825,0.10126725,0.07120435,0.16128427,0.19686264,0.24367696,0.19714317,0.06953285,0.2173423,0.13245563,0.23616992,0.28613228,0.100545295
Sco1,0.0674968,0.04899449,0.024897933,0.038815983,0.071908794,0.053900857,0.0566312,0.08240102,0.098090865,0.03959387,0.044611413,0.07143221,0.0686873,0.054735996,0.04898641,0.076558925,0.05659415
Gas7,0.010161859,0.003430006,0.020491533,0.014601204,0.007606008,0.018045302,0.015314045,0.0,0.0,0.0061194585,0.0,0.0055110645,0.03612707,0.00803605,0.0,0.016494751,0.0013234902
Usp43,0.03435684,0.06984501,0.06842054,0.07977353,0.14434178,0.12107333,0.07325819,0.038655307,0.06366662,0.018701749,0.029807033,0.035066396,0.05560651,0.09993759,0.061716955,0.07360858,0.10311414
Cfap52,0.006759548,0.012378744,0.01660804,0.006255688,0.009471248,0.006756836,0.006222347,0.001256227,0.014619689,0.0,0.0,0.027999511,0.014440754,0.0018102748,0.009976914,0.00758525,0.0007844955
Stx8,0.33755094,0.26642573,0.32585958,0.20316705,0.22046763,0.17474756,0.1493547,0.31784195,0.34103554,0.39038238,0.37143734,0.24832456,0.1819816,0.33018667,0.3267872,0.3807459,0.25650543
Pik3r5,0.8108192,0.0011564407,0.011704862,0.0027831867,0.001892986,0.0,0.004759608,0.0006838792,0.0,0.0015666904,0.65542585,0.007082232,0.012905022,0.0,0.004756113,0.0,0.0004921476
Mfsd6l,0.010910672,0.040573068,0.047582455,0.015994424,0.017695472,0.018887743,0.01453841,0.059637375,0.12538587,0.017256752,0.03493409,0.015086002,0.029806895,0.024965568,0.12404638,0.070509665,0.03000593
Ndel1,0.14782089,0.15272082,0.18317547,0.061671562,0.072370775,0.067256376,0.11326764,0.08042728,0.056715038,0.13288808,0.20465605,0.13176563,0.20998752,0.15059602,0.12612367,0.15679473,0.17808877
Rpl26,3.2737699,3.3057885,3.457302,3.8797696,3.5843751,3.752503,3.5690804,1.7645848,1.9537169,2.714019,3.2451837,3.5006804,3.1974714,3.4393208,2.621298,2.566172,3.6658037
Arhgef15,0.0,0.0,0.026504908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011329604,0.0,0.003188853,0.0,0.0
Slc25a35,0.13303895,0.27047557,0.4273733,0.027014356,0.029680539,0.05395476,0.016349701,0.0,0.009936264,0.16231984,0.0475772,0.11124832,0.20828032,0.15341508,0.005552927,0.027433407,0.03521622
Rangrf,0.1950392,0.18284555,0.31169602,0.47334075,0.45114574,0.41328785,0.3901362,0.02342853,0.01581488,0.05392708,0.07789346,0.14613146,0.13453184,0.5066484,0.0,0.04125259,0.3040074
Pfas,0.02092907,0.043008965,0.0269911,0.043750167,0.055812996,0.07136374,0.04970506,0.0047050444,0.02187987,0.007951529,0.010413787,0.013556683,0.013423798,0.030427508,0.0,0.013730126,0.044896044
Ctc1,0.08518166,0.04013929,0.026562793,0.086604364,0.13260613,0.20209648,0.08437201,0.01880434,0.0057638,0.0281973,0.102616504,0.047165047,0.028659884,0.13184407,0.0126675535,0.014562695,0.096332304
Aurkb,0.07017679,0.11233446,0.05220638,0.029621892,0.22473755,0.5725036,0.07898021,0.021357695,0.019874932,0.013981641,0.048090972,0.11022322,0.052866798,0.34358922,0.006365511,0.020644289,0.40366426
9330160F10Rik,0.04551364,0.030750684,0.04073403,0.0118662,0.0142181795,0.0075444584,0.011891723,0.019079022,0.0077751307,0.03837992,0.014326302,0.035259437,0.05465754,0.019034993,0.058395762,0.057108264,0.014125644
Borcs6,0.08367698,0.11295979,0.06890643,0.03782511,0.029398156,0.040118314,0.06568221,0.05478555,0.088064626,0.15939255,0.17025772,0.08208409,0.20046951,0.10405569,0.14174637,0.13702092,0.09044141
Tmem107,0.17668444,0.21778268,0.24370538,0.1873011,0.3242221,0.42242047,0.17534286,0.013267127,0.011046472,0.09065454,0.18555312,0.20479418,0.2869782,0.39235917,0.012703393,0.07085673,0.23902579
Vamp2,0.42392635,0.2662867,0.33694676,0.11666479,0.11810486,0.098631874,0.1307356,0.09941318,0.072329134,0.15990882,0.47577456,0.08299115,0.33178782,0.12020549,0.09390093,0.16740063,0.099177964
Per1,0.041891143,0.019630414,0.05344103,0.030889455,0.0429925,0.039343294,0.027320279,0.02658029,0.019999024,0.11394172,0.04346645,0.022186717,0.039928637,0.031139994,0.044733055,0.07327573,0.0257734
9130213A22Rik,0.0,0.0,0.0029472867,0.0,0.0,0.0034928336,0.0,0.0010373003,0.0,0.002736804,0.0,0.0060741995,0.0,0.0,0.0,0.0,0.0009108077
Hes7,0.0,0.002676122,0.008159348,0.001703863,0.0018195916,0.0,0.0020598716,0.0,0.0,0.0,0.009120372,0.0125747975,0.02626599,0.0038744246,0.0,0.0,0.002866958
Aloxe3,0.0,0.0,0.0,0.0018775122,0.0,0.0,0.0,0.0,0.0,0.013708422,0.0,0.0038008518,0.0046224333,0.003507611,0.0,0.008324326,0.0
Alox12b,0.0049846917,0.0056310906,0.0,0.0022664797,0.0,0.003231273,0.0,0.0,0.004828521,0.049709763,0.063789174,0.014482018,0.0,0.08563978,0.07028409,0.27378973,0.014029799
Cntrob,0.043639984,0.026838247,0.029663092,0.055027377,0.0864863,0.09274611,0.058717906,0.0061521027,0.019069383,0.021124955,0.037212014,0.012136237,0.0133805955,0.07498844,0.007095585,0.011025389,0.06721697
Trappc1,0.7214894,0.47086573,0.72007614,0.42246565,0.5021472,0.6480654,0.33047372,0.45563248,0.44547147,0.52251506,0.57420725,0.36322254,0.44836193,0.6047665,0.35212523,0.49690622,0.50819993
Kcnab3,0.0,0.0,0.03360972,0.0,0.0,0.005604188,0.0,0.0013698501,0.0,0.0,0.018735075,0.005278534,0.10580363,0.015144754,0.0,0.0,0.0062376442
Chd3,0.24209997,0.06615623,0.464246,0.15931712,0.12304256,0.15736417,0.1969301,0.3966678,0.38060236,0.07081426,0.123359755,0.027561897,0.17597318,0.0935861,0.21636544,0.07583006,0.07540109
Cyb5d1,0.007891869,0.00077852176,0.0,0.003010886,0.0,0.0,0.0,0.0014800567,0.0078603085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006111025
Naa38,0.7664662,0.7892637,0.7321646,0.89995736,1.0664337,1.0472598,0.82282656,0.65375984,0.61075646,0.6629614,0.5939216,0.6759431,0.48946822,0.9719688,0.68812215,0.5272343,0.8481863
Tmem88,0.0,0.0032195789,0.0,0.0041408176,0.0023112467,0.003596898,0.0,0.0064337645,0.0,0.0011581389,0.0,0.005796519,0.014705101,0.0,0.002982339,0.0011447697,0.00071222626
Kdm6b,0.15051012,0.09078969,0.20123436,0.07591294,0.05506605,0.057244025,0.067834355,0.14327787,0.12825492,0.087586336,0.22048105,0.14087269,0.2993012,0.092375584,0.28438485,0.19208382,0.09145777
Dnah2,0.0054612188,0.0039421543,0.0037913162,0.0025158273,0.007219748,0.0055890316,0.0,0.07909656,0.007568874,0.17743589,0.038462617,0.0044143056,0.028979648,0.008321643,0.5704295,0.14690587,0.0037881755
Dnah2os,0.0,0.0,0.0052244994,0.0,0.0,0.0,0.0,0.0,0.0,0.0015435251,0.0,0.0,0.0,0.008788658,0.0,0.0073668878,0.0050903256
Efnb3,0.0,0.004392204,0.0,0.0062440475,0.011730432,0.0125461975,0.011441143,0.0,0.0,0.0064111436,0.0,0.0,0.0,0.0036475044,0.0,0.0017009623,0.0028408412
Wrap53,0.0886546,0.07585326,0.041231234,0.076301716,0.12653217,0.08951428,0.106716394,0.06251621,0.04970233,0.08130434,0.050454494,0.05767642,0.059729293,0.14595288,0.021521596,0.06013244,0.14293362
Trp53,0.5156781,0.34982193,0.5572608,0.84269017,0.9356071,1.042372,0.6707429,0.1322832,0.11422081,0.5384724,0.42133597,0.55405056,0.3619299,1.1926684,0.120989725,0.24571167,1.0606594
Sat2,0.0049414374,0.0034154926,0.011279885,0.0011683808,0.0,0.007978609,0.0,0.023228304,0.042435955,0.0,0.0,0.0,0.020261254,0.0050310316,0.01986105,0.0020022613,0.001703304
Fxr2,0.15068723,0.12414935,0.1866518,0.106311716,0.10805895,0.15489928,0.12309159,0.09960192,0.08719183,0.13978459,0.1677206,0.16355625,0.15100984,0.16558506,0.13624083,0.16014351,0.14930074
Mpdu1,0.4577613,0.39379355,0.41517928,0.39566258,0.46293417,0.50241745,0.3110165,0.40499604,0.35625613,0.42401156,0.39624405,0.33353052,0.23768835,0.43908796,0.361143,0.28369823,0.42487586
Cd68,0.032358676,0.008515709,0.0,0.008007269,0.011374226,0.0131643815,0.013904689,0.0029179426,0.0044122944,0.0069059106,0.0,0.0,0.0,0.016020024,0.0034384239,0.015227702,0.0031590832
Eif4a1,2.00894,1.8469092,1.9748795,2.1401114,2.2898834,2.2697139,2.0697033,0.8829296,0.9967913,1.399987,1.7666514,1.6758758,1.3973148,2.470288,0.83423716,1.274144,2.3585613
Senp3,0.10619909,0.120693944,0.15809861,0.114129,0.111872844,0.14425743,0.12666012,0.08473942,0.13745533,0.15384975,0.14221933,0.11155833,0.119176164,0.22705883,0.11727614,0.14591964,0.19550575
Tnfsf13os,0.62183446,0.15207142,0.104614526,0.35703835,0.3033011,0.39864025,0.28595835,0.20742856,0.07375095,0.015246667,0.3325546,0.06821962,0.015499196,0.030381637,0.35779798,0.08776602,0.09686918
Tnfsfm13,0.01193757,0.01435533,0.0,0.006175674,0.011711223,0.009160634,0.0084862895,0.0042650844,0.0,0.0037323034,0.017626494,0.0,0.005559662,0.0,0.0,0.0,0.006597506
Tnfsf12,0.0,0.0017154623,0.006978315,0.0017027042,0.0,0.004663694,0.0,0.004819253,0.0,0.0,0.0,0.0,0.01892714,0.0030803555,0.010442648,0.0044934778,0.0
Polr2a,0.107605696,0.11710468,0.17159504,0.17719567,0.18331549,0.26977947,0.21248327,0.12360453,0.14452803,0.067477085,0.1354029,0.092250645,0.121679954,0.16543995,0.08213568,0.092265114,0.2189632
Zbtb4,0.05085779,0.024111807,0.07454686,0.027652698,0.011012242,0.03231107,0.030722803,0.014290138,0.031349704,0.05175511,0.07011174,0.041409783,0.036157463,0.0457844,0.023357697,0.06604395,0.034859434
Chrnb1,0.006487695,0.03371392,0.0,0.015127227,0.0043950533,0.0011582555,0.007934502,0.011916287,0.024877936,0.019129904,0.045037925,0.023602653,0.028190676,0.02051233,0.008057462,0.034556367,0.03023119
Fgf11,0.029182568,0.0030443477,0.0049909186,0.0061966237,0.007820842,0.0016361461,0.0045341537,0.002739237,0.0066954815,0.0038940168,0.012158822,0.0,0.03994593,0.0031751127,0.0151395,0.0366354,0.0040619383
Tmem102,0.07881319,0.05142622,0.0644042,0.050632697,0.08814936,0.06424226,0.069691285,0.11766195,0.13945247,0.13099477,0.12944394,0.10993798,0.030639576,0.07696042,0.14526846,0.15925352,0.08217748
Nlgn2,0.010225929,0.009671316,0.023990477,0.006935314,0.0031672737,0.004920315,0.008022861,0.0,0.0,0.014150308,0.0,0.012410991,0.08306358,0.018762497,0.0,0.020596938,0.029460326
Tmem256,1.425663,0.966109,1.0216491,1.0650588,1.1866764,1.3891704,0.9452305,0.64579284,0.84905154,1.2378328,1.4870425,0.9361884,1.0069528,1.1673042,1.3992889,1.3362966,1.074264
Plscr3,0.29372403,0.06727102,0.25054497,0.13046436,0.0757238,0.1119542,0.118387446,0.033728477,0.049447063,0.097770184,0.41027188,0.18935964,0.20553291,0.22252259,0.08487785,0.13828757,0.17544977
Tnk1,0.09719232,0.116951175,0.08318977,0.10663248,0.13967781,0.10722546,0.094812125,0.106453024,0.10117277,0.16255122,0.105507925,0.089768425,0.15318345,0.18944703,0.15297663,0.19998062,0.10461041
Kctd11,0.0,0.0051701125,0.051890083,0.0044055996,0.0020259563,0.004531064,0.011860208,0.020879136,0.019409558,0.046137758,0.0,0.013209053,0.022856062,0.016128205,0.024298038,0.10170155,0.02461952
Acap1,0.007441933,0.0010468008,0.010788536,0.0,0.0027318564,0.011986413,0.0,0.007701776,0.0028356514,0.003646529,0.013524689,0.0,0.0,0.0049407557,0.008899047,0.015694475,0.0
2810408A11Rik,0.10534265,0.023354143,0.042047005,0.10257401,0.056953326,0.10644722,0.07558499,0.059874006,0.047092076,0.0914296,0.17592393,0.0670497,0.043341115,0.14531139,0.1784563,0.15247743,0.1446679
Neurl4,0.06901204,0.045348335,0.10778556,0.05269497,0.0887064,0.08947304,0.077368654,0.09162049,0.094658025,0.042203005,0.058374356,0.047217984,0.09411074,0.070934,0.071340725,0.037667766,0.05762701
Gps2,0.30572543,0.24924397,0.3579896,0.32939386,0.3988982,0.34983754,0.2887162,0.18814062,0.16391271,0.22829512,0.24242127,0.17214878,0.2649578,0.23791905,0.11149741,0.14119793,0.2886964
Eif5a,2.112817,2.1312115,2.0055232,2.35159,2.5451798,2.4287324,2.072776,1.057205,1.1646136,1.7164649,2.274194,2.340617,2.0082119,2.9645848,1.1251864,1.8015268,3.05446
Ybx2,0.004281947,0.012953836,0.0032429919,0.0029441165,0.02338434,0.029711215,0.01257655,0.0018037324,0.0,0.019823864,0.0,0.0,0.0,0.0031751127,0.0,0.01436351,0.017311547
Cldn7,2.7160673,2.482461,2.4146206,2.7111,2.8421597,2.7128723,2.602754,2.6256328,3.189364,2.6124263,2.8501318,2.1763694,2.104866,2.6691282,2.5201373,2.920826,2.6826532
Elp5,0.41691756,0.34978384,0.32967222,0.26655203,0.33517268,0.35935217,0.25710294,0.31566697,0.33949402,0.46147996,0.3944438,0.35831663,0.31554514,0.52161634,0.45121786,0.52735734,0.5015571
Ctdnep1,0.17618768,0.266755,0.24867691,0.17961404,0.23834859,0.25591967,0.1835222,0.20450829,0.17182831,0.23262645,0.22624981,0.32138288,0.19724146,0.21003129,0.26512918,0.23651978,0.28811243
Gabarap,2.0987825,1.9956826,1.9743286,1.3843933,1.2491332,1.4611763,1.3774377,1.9452165,1.9846497,2.277251,2.625433,1.6586947,2.0178616,1.4145128,2.3866036,2.421766,1.473669
Phf23,0.22317225,0.12246729,0.24932148,0.13727647,0.13947734,0.17719476,0.13658556,0.08208803,0.12230016,0.2640308,0.32682323,0.1836377,0.25021797,0.2631053,0.17872317,0.27723017,0.27734518
Dvl2,0.0710371,0.036090855,0.06138486,0.053748097,0.0508655,0.04497274,0.051295146,0.014857469,0.012644502,0.042554718,0.085215636,0.04040069,0.06355059,0.052650403,0.04530463,0.04986221,0.069772184
Acadvl,0.4614353,0.37679055,0.5141854,0.564538,0.6593031,0.56825113,0.5114924,0.98787785,0.8597809,0.51101154,0.3961415,0.38838091,0.5101564,0.49020502,0.89868647,0.6164425,0.5343896
