,Club_respiratory,Basal_respiratory,Ciliated_respiratory,Tuft_respiratory,Neuroendocrine_respiratory,Goblet_respiratory,Ionocyte_respiratory
Ikzf2,0.17826998,0.11906224,0.11517335,0.076970495,0.033983354,0.1560719,0.29216367
Spag16,0.0017077427,0.0040090824,0.34373355,0.0,0.023873106,0.009963453,0.0
Bard1,0.0016259493,0.0035015515,0.0,0.0,0.0,0.0,0.0
Abca12,0.0,0.00037838853,0.0015724875,0.0,0.0,0.0,0.0
Atic,0.075415045,0.15620825,0.111734025,0.085733116,0.11877314,0.07735059,0.13657622
Fn1,0.018972956,0.01480891,0.007575345,0.009883593,0.0,0.021035725,0.0
Apol7d,0.00017414716,0.0006302143,0.0,0.0,0.0,0.0,0.0
Gm4319,0.0,0.00038483314,0.0,0.0,0.0,0.0,0.0
Mreg,0.0018777819,0.050003316,0.003460872,0.021988854,0.0,0.0,0.0
D230017M19Rik,0.004033184,0.012818003,0.006319173,0.075734675,0.05979657,0.007104906,0.05354803
Pecr,0.07948293,0.09901303,0.021163823,0.083433345,0.02978321,0.2672587,0.0
Xrcc5,0.18518734,0.44486314,0.35672587,0.16220808,0.1607146,0.17574066,0.11370678
March4,0.003030962,0.012946994,0.28039193,0.0,0.01192339,0.0,0.0
Smarcal1,0.026290843,0.04451094,0.06492455,0.062837325,0.012088581,0.015586993,0.0
Rpl37a,2.3659918,3.2199721,1.8495883,3.207879,2.9038484,1.9893428,2.8545737
Igfbp2,0.0031542992,0.07211275,0.019319635,0.007841814,0.0,0.0,0.0
Igfbp5,0.7134182,0.53025556,1.5618627,0.34631616,2.0286007,0.15786321,0.30941138
Pinc,0.0010929293,0.0005567165,0.0026026708,0.0,0.0,0.0,0.0
C530043A13Rik,0.004128621,0.0035840287,0.27033463,0.0,0.0,0.0,0.0
Gm29186,0.00055218145,0.0014736233,0.04128304,0.0,0.0,0.0,0.0
Gm29183,0.0,0.0003175593,0.0,0.0,0.0,0.0,0.0
Tns1,0.010881612,0.10317679,0.012356899,0.04218039,0.012720667,0.0053484025,0.0
Rufy4,0.0,0.0028327291,0.0,0.008170911,0.0,0.0,0.0
Cxcr2,0.0,0.0009804324,0.0,0.0,0.0,0.0,0.0
Arpc2,1.1749386,1.8235414,1.140157,1.7005984,1.7419167,0.9165539,1.1765559
Gpbar1,0.0,0.00043515328,0.0,0.0,0.0,0.0,0.0
Aamp,0.6712191,0.91584927,0.74810195,0.64769727,0.82909775,0.6008396,0.8731754
Gm28364,0.00028763732,0.00065039785,0.0,0.0,0.0,0.0,0.0
Pnkd,0.29357973,0.47358674,0.34853998,0.65907073,0.5237843,0.23733993,0.26997173
Tmbim1,0.6429341,0.8279422,0.25559285,0.5787369,0.59971386,0.538145,0.5820347
Catip,0.0053680395,0.007048937,0.7553872,0.009137199,0.0,0.014324254,0.060605686
Slc11a1,0.0015305809,0.0015316908,0.013306777,0.0,0.0,0.0,0.0
Ctdsp1,0.15012707,0.21243997,0.114342585,0.21657345,0.2194918,0.0512287,0.23649488
Vil1,0.0019197376,0.0022624203,0.00329066,0.03441688,0.23159093,0.01074287,0.0
Usp37,0.02462491,0.016761128,0.074736096,0.046387397,0.0,0.03432301,0.045528196
Rqcd1,0.030241715,0.03499982,0.048036445,0.03118119,0.012810953,0.037675332,0.06015358
Plcd4,0.0,0.0006458883,0.0,0.0,0.0,0.0,0.0
Zfp142,0.018952355,0.019045014,0.021927724,0.049072757,0.0,0.010199615,0.11610174
Bcs1l,0.041633096,0.07761673,0.03304825,0.09846656,0.060387712,0.02613637,0.13486144
Rnf25,0.07351283,0.08073552,0.08255128,0.05855844,0.08959661,0.06489052,0.10859345
Stk36,0.0034663435,0.0050021955,0.17237239,0.018610798,0.0,0.011065087,0.0
Ttll4,0.014567482,0.012807979,0.075979196,0.009599771,0.0,0.03040004,0.0
Cyp27a1,0.010436353,0.0019135833,0.000993167,0.0055925446,0.0,0.0123585425,0.0
Prkag3,0.0,0.0001854141,0.0,0.0,0.0,0.0,0.0
Wnt6,0.00032363474,0.01779324,0.0,0.0,0.0,0.0,0.036243048
Gm29539,0.0,0.0010589419,0.0,0.0,0.0,0.0,0.0
Wnt10a,0.005330725,0.1955178,0.002006457,0.016256653,0.05573238,0.009172201,0.0
Cdk5r2,0.0,0.0,0.0,0.02109822,0.06557659,0.0,0.0
Fev,0.0,0.0,0.0017428804,0.0,0.0,0.0,0.0
Cryba2,0.0013743938,0.001106166,0.010551963,0.51821864,0.52218026,0.0,0.0
Ccdc108,0.0067271343,0.010045641,0.799458,0.017955016,0.011368045,0.0,0.062012468
Ihh,0.00048475736,0.00035136173,0.00513879,0.0,0.0,0.0,0.0
Nhej1,0.036541276,0.05587261,0.03114765,0.033502173,0.04695727,0.027608197,0.0
Slc23a3,0.07800213,0.043661658,0.02165006,0.028960997,0.0,0.038456608,0.053201046
Cnppd1,0.16728766,0.2634154,0.17151937,0.21223155,0.28698146,0.13429318,0.29069763
Fam134a,0.19759578,0.2532938,0.235724,0.37434718,0.54080665,0.17527427,0.19174983
Zfand2b,0.27099454,0.33911678,0.20398478,0.36703214,0.44955328,0.20267288,0.3546005
Abcb6,0.0873103,0.04686915,0.2091222,0.049249046,0.052803572,0.032141957,0.053029496
Atg9a,0.05731388,0.050686266,0.048450418,0.08604767,0.09801117,0.049092248,0.11722016
Ankzf1,0.043843832,0.050151665,0.07386174,0.07632293,0.08925425,0.061761077,0.0
Glb1l,0.014056945,0.015217213,0.068498254,0.034694806,0.0044960612,0.021036552,0.051952843
Stk16,0.20741434,0.28255343,0.33338133,0.3210455,0.38265824,0.2650236,0.34519643
Tuba4a,0.5445127,0.5989296,0.22977464,0.5432799,0.58268374,0.60826933,0.5375939
A630095N17Rik,0.0004372691,0.0007730715,0.0,0.0,0.0,0.0,0.0
Dnajb2,0.159213,0.19106902,0.77228034,0.2736937,0.30476317,0.18158014,0.38575128
Ptprn,0.0038164256,0.0016842915,0.005332978,0.009235434,0.06741088,0.0,0.0
Gm28294,0.0,0.00029792511,0.0,0.0,0.0,0.0,0.0
Resp18,0.00020091784,0.0014585913,0.0039360304,0.0,0.6368639,0.0,0.0
Gm28902,0.00016883147,0.0,0.0,0.0,0.0,0.0,0.0
Dnpep,0.4275322,0.4039945,0.3047607,0.42593384,0.45870855,0.32861784,0.53751934
Des,0.0,0.00039702404,0.002443952,0.0,0.0,0.0,0.0
Speg,0.0,0.0014340774,0.0,0.0,0.0,0.0,0.0
Gmppa,0.23663278,0.22050807,0.09649901,0.13401988,0.24557386,0.51665336,0.17760561
Asic4,0.00026290162,0.00041124705,0.0,0.0,0.0,0.0,0.0
Chpf,0.1129815,0.08105834,0.16765867,0.06382572,0.13768029,0.11219954,0.0
Obsl1,0.10228615,0.05482732,0.13192433,0.014355845,0.029013192,0.06308641,0.0
Tmem198,0.022025399,0.013375615,0.033171266,0.0,0.17344522,0.0,0.0
Inha,0.01253206,0.012198788,0.012065449,0.0,0.031058878,0.025909988,0.0
Stk11ip,0.024895595,0.01964724,0.1441901,0.061494134,0.06015484,0.0053999866,0.0
Slc4a3,0.009124133,0.018074125,0.04255054,0.0,0.046462957,0.01817215,0.0
Epha4,0.02641224,0.007401011,0.004124606,0.026014093,0.019725155,0.027955756,0.0
Gm28386,0.00032007243,0.0,0.0,0.0,0.0,0.0,0.0
Farsb,0.14682744,0.21908453,0.19440229,0.24231073,0.18103297,0.21581762,0.28815496
Mogat1,0.005373245,0.0012442518,0.0032747572,0.0,0.0,0.0,0.0
5730419F03Rik,0.0007285688,0.00022675669,0.014834129,0.0,0.0,0.007835134,0.0
Gm29611,0.0,0.00030359425,0.0,0.0,0.0,0.0,0.0
Acsl3,0.12557377,0.19383939,0.32506663,0.026461475,0.19565213,0.10307105,0.23648864
Utp14b,0.045168612,0.09539574,0.17037955,0.052691482,0.14482477,0.041411314,0.17923465
Scg2,0.0,0.0011969849,0.0,0.0,0.79045343,0.0,0.0
Ap1s3,0.040826183,0.0502712,0.015992364,0.059103355,0.066125445,0.015088079,0.0
Wdfy1,0.03334785,0.047194447,0.15325554,0.047170416,0.08740672,0.017743535,0.056016013
Mrpl44,0.13717966,0.19929992,0.16588405,0.21175903,0.16461076,0.04042588,0.096087545
Serpine2,0.012123778,0.055741753,0.4557694,0.023738198,0.72932696,0.016878735,0.04876802
Fam124b,0.0,0.0,0.0,0.0059975125,0.0,0.0,0.0
Cul3,0.09183121,0.06982688,0.16357616,0.21712069,0.14722152,0.11611589,0.054051638
Dock10,0.00086210144,0.0007786509,0.0,0.0,0.0,0.0,0.0
Irs1,0.017475197,0.007246045,0.0,0.006331017,0.0,0.0,0.0
Rhbdd1,0.027537078,0.032450523,0.042761285,0.028709345,0.09451159,0.0053484025,0.21918765
Gm28940,0.0,0.00028475758,0.0,0.0,0.0,0.0,0.0
Col4a4,0.0007105802,0.0012535476,0.0,0.041064598,0.0,0.0,0.0
Col4a3,0.0005518715,0.001151654,0.0,0.0,0.0,0.0,0.0
Mff,0.32329303,0.5120492,0.3836138,0.6892542,0.6919976,0.29878956,0.37418243
Tm4sf20,0.0,0.0,0.0020350497,0.0,0.0,0.0,0.0
Agfg1,0.06195215,0.102293044,0.095237285,0.08860689,0.07840508,0.014610191,0.11517206
Slc19a3,0.0021458063,0.0017098685,0.0,0.0,0.0,0.0,0.0
Krtap28-10,0.00041058342,0.0,0.0,0.0,0.0,0.0,0.0
Krtap28-13,0.0,0.00027694536,0.0,0.0,0.0,0.0,0.0
Ccl20,0.020143181,0.08510164,0.01606863,0.046073776,0.071451776,0.0,0.05963057
Daw1,0.00056025054,0.000717159,0.2568361,0.0,0.02271151,0.0,0.0
Pid1,0.00830259,0.013366164,0.0016617645,0.0,0.02794528,0.014160589,0.0
Dner,0.00047637816,0.00086657284,0.006899884,0.0,0.27220505,0.0,0.0
Trip12,0.122050494,0.10975697,0.14905487,0.092791915,0.118443035,0.051344212,0.15437013
Fbxo36,0.088987015,0.07748074,1.8756217,0.124469034,0.071127616,0.07311268,0.16277125
C130026I21Rik,0.005914376,0.010583936,0.005459327,0.0105630215,0.0,0.0,0.11325144
Gm16025,0.00037450268,0.00022020515,0.0,0.0,0.0,0.0,0.0
G530012D18Rik,0.00028586286,0.00026232388,0.0,0.0,0.0,0.0,0.0
Sp110,0.054998524,0.07039134,0.03078183,0.051481828,0.016153922,0.07167972,0.09771936
Sp140,0.010271893,0.009099397,0.025449116,0.013398168,0.0,0.014740437,0.0
Gm17017,0.0002632167,0.0,0.0,0.0,0.0,0.0,0.0
Sp100,0.15070474,0.13996115,0.14690387,0.10093886,0.05181632,0.08198358,0.052572608
A630001G21Rik,0.0042217965,0.008267503,0.0047124256,0.01671613,0.01277183,0.0026415898,0.07398847
Cab39,0.3928211,0.3029542,0.3276173,0.32287216,0.23432016,0.22783847,0.49724674
Itm2c,0.63551635,1.0565103,0.740059,0.8688961,1.0953363,0.8688878,0.91074497
4933407L21Rik,0.002904935,0.00026749747,0.0076397513,0.0,0.0,0.0,0.0
Gpr55,0.0,0.00036203425,0.0,0.0,0.0,0.0,0.0
2810459M11Rik,0.014401826,0.0030344257,0.0017119825,0.008373627,0.0,0.010563259,0.0
Psmd1,0.33757794,0.37943274,0.29787222,0.27323762,0.42751,0.23107329,0.35395065
Htr2b,0.00028324366,0.0,0.0,0.0,0.0,0.0,0.0
Armc9,0.029050788,0.026902564,0.18007028,0.035038747,0.06658112,0.011804559,0.05354803
B3gnt7,0.0040494963,0.00065113197,0.046294555,0.0,0.0,0.0069322656,0.0
Gm28626,0.0,0.00015874399,0.01239523,0.0,0.0,0.0,0.0
Ncl,0.494943,0.75131804,0.560742,0.9644135,0.6988786,0.34394518,0.6101431
Nmur1,0.0004943476,0.0,0.0,0.0,0.0,0.0,0.0
Ptma,1.6179404,3.026888,2.3915708,2.8491642,3.0757806,1.5546821,2.6014593
Pde6d,0.16669847,0.2662703,0.32418072,0.52244383,0.35440922,0.1288917,0.27692765
Cops7b,0.030636802,0.047981046,0.022536647,0.14298014,0.09930522,0.03310173,0.07790999
Nppc,0.0032353746,0.01186344,0.0,0.0,0.009538761,0.0,0.0
Dis3l2,0.036356445,0.03124899,0.13282384,0.02626888,0.018315446,0.029044757,0.052572608
Ecel1,0.0,0.0003076586,0.0,0.0,0.0,0.0,0.0
Eif4e2,0.35966894,0.35604358,0.3512997,0.5155325,0.3292818,0.19317982,0.51810086
Efhd1,0.0017937948,0.0007351352,0.00523933,0.0,0.0,0.0,0.0
Gigyf2,0.0806018,0.09858103,0.07532812,0.10554292,0.0658154,0.11644081,0.053029496
Kcnj13,0.22472364,0.5878111,0.75905395,0.109889075,0.3997105,0.051805202,0.32193822
3110079O15Rik,0.0,0.0,0.0,0.011945628,0.0,0.0,0.0
Ngef,0.038724367,0.055603296,0.122735426,0.053818043,0.047673404,0.031870387,0.0
Neu2,0.0056038145,0.01356888,0.032001913,0.008979275,0.0,0.024358558,0.0
Inpp5d,0.0015829174,0.0011163658,0.0016617645,0.40617377,0.014385343,0.0,0.0
Atg16l1,0.043956462,0.04799325,0.06284042,0.06614666,0.10703649,0.034580406,0.08796266
Sag,0.0027478528,0.0021021913,0.0020388023,0.0055925446,0.0,0.0,0.0
Dgkd,0.025102958,0.053335235,0.08891251,0.09659728,0.035039842,0.04690411,0.0
Usp40,0.027308097,0.02465061,0.061885193,0.057218533,0.028484678,0.01687715,0.060605686
Ugt1a7c,0.0018597525,0.003898376,0.002432357,0.0,0.0,0.0,0.0
Ugt1a6b,0.00048227335,0.00090550113,0.0,0.0,0.0,0.0,0.0
Ugt1a6a,0.0,0.0025414077,0.002194098,0.0,0.0,0.0,0.0
Ugt1a2,0.0,0.00035425628,0.0,0.0,0.0,0.0,0.0
Dnajb3,0.016208151,0.0,0.0014404285,0.11058984,0.062343296,0.0155704385,0.0
Mroh2a,0.00030981272,0.0001925416,0.0,0.0,0.0,0.0,0.0
Hjurp,0.054318074,0.03695223,0.030592583,0.06215626,0.028959239,0.012655884,0.04876802
Gm29538,0.01660434,0.01339178,1.095374,0.016033716,0.0,0.0,0.0
Gm19589,0.0017955706,0.0014226784,0.0,0.0,0.0,0.0,0.0
Arl4c,0.2527614,0.3809882,0.21969093,0.093935676,0.2469335,0.12384407,0.30638155
Platr5,0.0006009863,0.00044527365,0.0014848257,0.0,0.0,0.0,0.0
1700067G17Rik,0.0008181181,0.0014307153,0.0,0.009351018,0.0,0.0,0.0
Sh3bp4,0.084687866,0.06688488,0.09238898,0.094986156,0.20346676,0.14909627,0.30606538
Agap1,0.10701984,0.069608204,0.15101232,0.4282098,0.2083505,0.12450877,0.2067507
Iqca,0.002889065,0.004924461,0.82820123,0.0,0.0,0.01074287,0.0
4930434B07Rik,0.0,0.0,0.004802507,0.0,0.0,0.0,0.0
Ackr3,0.085908,0.38420907,0.054394618,0.13850532,0.0903292,0.020578567,0.051952843
Gm28723,0.0,0.0051040635,0.004861172,0.0,0.0,0.0,0.0
Gm28722,0.0,0.0,0.0,0.0,0.023143485,0.0,0.0
Cops8,0.20962512,0.3839083,0.35099563,0.21704538,0.38401303,0.2654708,0.14384729
Col6a3,0.0026478833,0.00052690855,0.0,0.0,0.0,0.0,0.0
Mlph,0.22624522,0.06962152,0.04208381,0.13209291,0.070434846,0.2855588,0.0
Prlh,0.010185225,0.003952997,0.0043401616,0.0,0.0,0.008111401,0.0
Rab17,0.1845946,0.07795657,0.056236655,0.05878726,0.11149561,0.29067647,0.27363408
Lrrfip1,0.18637079,0.1988651,0.23487228,0.30463263,0.18108006,0.17566933,0.21540157
Rbm44,0.004021956,0.0025181838,0.0040029516,0.0060018008,0.013656658,0.0,0.0
Ramp1,0.67371595,0.15318272,1.2669386,0.2889017,0.15914296,0.64456755,0.056016013
Ube2f,0.33339667,0.32726964,0.3820419,0.34440482,0.3878231,0.29293332,0.37391236
Gm26683,0.00021435763,0.001056469,0.0,0.0,0.0,0.0,0.0
Scly,0.057441954,0.053100333,0.03744036,0.071307,0.049577523,0.14480044,0.0
Gm17090,0.0005457604,0.00051339174,0.0,0.0,0.0,0.0,0.0
Espnl,0.00025065732,0.0,0.0,0.0,0.0,0.0,0.0
Klhl30,0.001256659,0.0,0.0,0.0,0.0,0.0,0.0
Fam132b,0.00041898523,0.0016605629,0.0,0.0,0.015519261,0.012701219,0.0
Ilkap,0.30924037,0.5077214,0.42001376,0.50865805,0.523904,0.28222415,0.30124235
1700020N18Rik,0.00151526,0.0002969023,0.025404753,0.0,0.0,0.0,0.0
Hes6,0.45441818,0.9008116,1.1270155,0.9282753,1.6166991,0.5232725,0.75537735
Per2,0.034760643,0.054298718,0.13542233,0.04294075,0.033328306,0.015582208,0.05963057
Gm28382,0.00030745767,0.00041309142,0.0,0.0,0.0,0.0,0.0
Traf3ip1,0.034694478,0.047780517,0.8579341,0.0730779,0.016251992,0.0,0.10919504
Asb1,0.030035168,0.018178474,0.17510083,0.013891401,0.0,0.009389134,0.0
Twist2,0.001847244,0.0,0.0,0.010303364,0.0,0.0,0.0
Hdac4,0.046507955,0.06415304,0.08948754,0.109087616,0.086061716,0.042497102,0.22206019
Gm26720,0.0,0.0002705987,0.0,0.0,0.0,0.0060288636,0.0
Ndufa10,0.49070245,0.79127157,0.49076137,0.9434953,0.63650465,0.37281892,0.56572
Myeov2,0.71469784,0.6944596,0.89435667,1.3387396,0.80247515,0.49336654,0.83918536
Otos,0.0006229295,0.00038056375,0.0037578202,0.45983046,0.0,0.0,0.055948164
Gpc1,0.004124292,0.0048068995,0.0016890106,0.02789814,0.04473671,0.0,0.0
Ankmy1,0.0,0.0,0.0057873344,0.0,0.0,0.0,0.0
Dusp28,0.074244015,0.10868497,0.12983909,0.088666484,0.17706823,0.034684386,0.18788911
5033417F24Rik,0.002265429,0.00341236,0.013351908,0.0,0.015155249,0.0060288636,0.0
Rnpepl1,0.1986611,0.17608634,0.16906185,0.32282683,0.29150096,0.09437112,0.06419067
9430060I03Rik,0.005607525,0.020169748,0.029055763,0.0,0.0,0.0,0.05864876
Capn10,0.037474383,0.032513924,0.21093725,0.09618974,0.023005202,0.017175231,0.0
Gpr35,0.001936265,0.0025480243,0.004789349,0.0,0.0,0.0,0.0
Kif1a,0.0018071812,0.00038879763,0.013459166,0.022119634,0.235541,0.0,0.0
Gm28086,0.0012581378,0.00079049706,0.0,0.0,0.0,0.0,0.0
Agxt,0.0,0.0,0.013622005,0.0,0.0,0.0,0.0
2310007B03Rik,0.18128276,0.04275158,0.3808157,0.034345333,0.03305463,0.0,0.0
Crocc2,0.0025427116,0.00088261673,0.14060837,0.0,0.0,0.0,0.0
Sned1,0.04641575,0.06297791,0.1393323,0.018022811,0.01606199,0.006392212,0.0
Mterf4,0.08185639,0.12064443,0.25463092,0.06289417,0.08718448,0.09486857,0.036243048
Gm28535,0.0,0.00077148207,0.0043482753,0.0,0.0,0.0,0.0
Pask,0.0041355775,0.0028339943,0.008135991,0.0,0.0,0.0,0.0
Ppp1r7,0.12869385,0.1504542,0.19387802,0.20333076,0.22598429,0.10484651,0.27581885
Ano7,0.00085184444,0.0017225686,0.0,0.24812403,0.016781665,0.011804559,0.0
Hdlbp,0.38126537,0.22728816,0.44691727,0.36664286,0.41501498,0.5971562,0.39217445
Sept2,0.08307475,0.05803112,0.0742369,0.13240834,0.038833726,0.074916705,0.08306616
Farp2,0.010694099,0.007913549,0.015302106,0.0118843345,0.022034502,0.008111401,0.0
Stk25,0.22635406,0.25872707,0.39994693,0.35558408,0.49550357,0.2904819,0.21018714
Gm28536,0.00052528735,0.00061899185,0.0,0.0,0.0,0.0,0.0
Bok,0.08423188,0.24721514,1.3286339,0.058098316,0.1900655,0.12455306,0.08909793
Thap4,0.14805318,0.205003,0.21752477,0.1319015,0.17032658,0.069130816,0.19419242
Gm10550,0.0017557277,0.0010533648,0.0,0.0,0.0,0.0,0.0
Atg4b,0.12614886,0.1523472,0.08838925,0.08547639,0.19982941,0.13703541,0.18248242
Dtymk,0.24340543,0.44449732,0.33517024,0.2996896,0.3142711,0.189515,0.37028247
Ing5,0.042772807,0.030492589,0.036939878,0.035983674,0.10421395,0.03704022,0.043569736
D2hgdh,0.02625899,0.02901315,0.034894012,0.0,0.0,0.009629357,0.047553845
Gal3st2,0.0010505639,0.0003553842,0.02548565,0.0,0.0,0.01074287,0.0
Gm9994,0.005828041,0.0,0.0025918924,0.0056674005,0.0,0.0367797,0.0
Fam174a,0.3316332,0.33503684,0.8308972,0.539512,1.2751976,0.18110546,0.4894912
St8sia4,0.0003776554,0.00037534026,0.0027202542,0.0,0.025806963,0.0,0.0
Slco4c1,0.0793588,0.026666224,0.0130391605,0.0,0.0,0.042589623,0.045528196
Panct2,0.010179403,0.0049400083,0.023248343,0.024865087,0.0,0.007104906,0.0
D1Ertd622e,0.089644015,0.15793641,0.35537073,0.08242279,0.15520096,0.053362623,0.25872344
Ppip5k2,0.026564762,0.02218943,0.013876012,0.05843402,0.036492806,0.0053999866,0.0
Gin1,0.056001205,0.063976526,0.060142864,0.12093889,0.12340558,0.027719406,0.0
Pam,0.25810006,0.16437428,0.0910829,0.16134447,0.17015825,0.21202475,0.68430954
1810006J02Rik,0.00017637818,0.0,0.0,0.0,0.0,0.0,0.0
Gm7967,0.00030410767,0.0012431067,0.0,0.009580485,0.0,0.0,0.0
Rnf152,0.00047190403,0.0057670656,0.0,0.060992446,0.0,0.0,0.060605686
Gm17634,0.0,0.0028900732,0.0,0.02631377,0.0,0.0,0.0
Pign,0.015361545,0.02591035,0.023581536,0.01963268,0.032032076,0.013967128,0.047553845
2310035C23Rik,0.07677861,0.047451135,0.04366498,0.096292,0.074580975,0.095625,0.0
Tnfrsf11a,0.01564149,0.007860149,0.010870565,0.011220545,0.016445793,0.07631423,0.052572608
Gm7160,0.0069803633,0.009483532,0.0048163724,0.032356746,0.015864106,0.012362627,0.16456793
Zcchc2,0.035521533,0.027520152,0.031903535,0.05077034,0.02798728,0.0133948745,0.04876802
Gm20753,0.0003983376,0.0,0.0,0.0,0.0,0.0,0.0
Phlpp1,0.04722274,0.026066126,0.010633513,0.035608895,0.024478242,0.02105319,0.0
A530053M12Rik,0.0012891614,0.0007032068,0.022015003,0.0,0.0,0.0,0.0
Bcl2,0.025522444,0.057805173,0.010871196,0.015171044,0.011100027,0.020812951,0.066925995
D630008O14Rik,0.000409846,0.0003755331,0.0,0.0,0.0,0.0,0.0
Kdsr,0.18272424,0.19189474,0.119354,0.079849035,0.16990466,0.08924345,0.079757996
Vps4b,0.10007205,0.12913352,0.09262111,0.21993922,0.10394708,0.12008024,0.15495183
Serpinb5,0.16625951,0.6884872,0.053342316,0.1119863,0.35534492,0.0026415898,0.20529915
Serpinb12,0.013806351,0.010210729,0.48512512,0.0369718,0.77283955,0.0,0.0
Serpinb13,0.0,0.00047819925,0.0,0.0,0.0,0.0,0.0
Serpinb3c,0.0,0.00041601848,0.0,0.0,0.0,0.0,0.0
Serpinb11,0.19655433,0.018950023,0.21138105,0.017495152,0.06584283,1.1578201,0.0
Serpinb7,0.0008026734,0.0,0.0,0.0,0.0,0.0,0.0
Serpinb2,0.23413178,0.021937225,0.0056585134,0.04184018,0.0,0.0,0.0
Serpinb10,0.06485622,0.065804645,0.006402034,0.011238557,0.027357185,0.0,0.0
Serpinb8,0.09012822,0.14704175,0.02465985,0.041321363,0.009538761,0.06012711,0.045528196
Dsel,0.0048372475,0.0077462117,0.015285,0.019120025,0.047075838,0.0,0.0
Cntnap5a,0.0,0.0,0.0,0.0,0.014309149,0.0,0.0
Tsn,0.33613563,0.36508134,0.385906,0.4380115,0.49384275,0.39726537,0.62634593
Nifk,0.10373069,0.16380084,0.07753342,0.20538028,0.16636154,0.07375044,0.14561675
Gm28867,0.0002667923,0.0,0.0,0.0,0.0,0.0,0.0
Clasp1,0.051698506,0.03644123,0.04349862,0.08777501,0.018814396,0.009585357,0.10708114
RP24-183E22.2,0.06560694,0.08721931,0.07692434,0.056225583,0.021192705,0.031658247,0.0
Tfcp2l1,0.06362124,0.019057622,0.024153618,0.055489298,0.030149803,0.22734705,0.8902728
Gli2,0.000502564,0.0029952389,0.0,0.0,0.0,0.0,0.0
Gm26831,0.0,0.00031508238,0.0,0.0,0.0,0.0,0.0
Gm29455,0.00019962808,0.0009752133,0.0,0.04239073,0.03013123,0.0,0.0
Inhbb,0.03947054,0.080095045,0.09100402,0.038814332,0.055699006,0.05535818,0.09546779
Ralb,0.075217225,0.11008781,0.16605666,0.15665323,0.0240941,0.08739319,0.30076516
Gm27184,0.0026130828,0.0018252562,0.0059584836,0.0,0.0,0.008466246,0.0
Tmem185b,0.040723067,0.06807801,0.03712031,0.025162118,0.05469698,0.036555715,0.065023705
Epb41l5,0.10251385,0.118868195,0.20289712,0.06452654,0.09078589,0.058019876,0.04876802
Ptpn4,0.013980717,0.0174923,0.022701703,0.01950396,0.035717938,0.0,0.0
Tmem177,0.015592901,0.023057941,0.04370792,0.0335659,0.02483438,0.0,0.04876802
Cfap221,0.0013913341,0.0020122554,0.15346153,0.0,0.0075652865,0.0,0.0
Tmem37,0.09575154,0.024636123,0.008733896,0.016106144,0.030642824,0.048830673,0.10134062
Dbi,0.8926606,0.8298489,1.0581874,1.1807946,0.93571633,0.9941376,1.070113
3110009E18Rik,0.028821088,0.04000404,0.062000647,0.027749538,0.010601255,0.0,0.05716916
Steap3,0.0014035911,0.005999887,0.0,0.0,0.0,0.0,0.0
Insig2,0.27480358,0.24262674,0.3663172,0.32435632,0.45382807,0.14392288,0.25954953
2210011K15Rik,0.0,0.00021871224,0.0,0.0,0.0,0.0,0.0
Ccdc93,0.015481886,0.012212277,0.00920297,0.007012871,0.0072553554,0.03240362,0.04876802
Ddx18,0.10006064,0.12962794,0.12259323,0.09371747,0.17703389,0.13193648,0.06005039
Actr3,0.30290422,0.48248598,0.33457503,0.36931723,0.61587435,0.28893283,0.39554307
Slc35f5,0.23315534,0.17391065,0.29511786,0.33315676,0.44738325,0.3054594,0.32083708
Gpr39,0.00900548,0.004868169,0.019580662,0.0,0.0,0.011325538,0.0
Lypd1,0.00038029978,0.0,0.0,0.0,0.0,0.0,0.0
Nckap5,0.0006455913,0.00075198547,0.0016777017,0.0,0.0,0.007835134,0.0
Mgat5,0.089148514,0.032003246,0.16088937,0.22041908,0.06878018,0.10804591,0.0
Tmem163,0.0008916786,0.0007210316,0.004343122,0.0,0.70935184,0.0,0.0
2900009J06Rik,0.0073135477,0.016574886,0.009774237,0.004982103,0.0,0.0,0.0
Ccnt2,0.09669079,0.1328414,0.11658514,0.22642899,0.29508615,0.09378392,0.11126791
Map3k19,0.0,0.00033521594,0.010022013,0.009042898,0.0,0.0,0.0
Rab3gap1,0.062051464,0.05023753,0.09338912,0.06879597,0.06795213,0.063136004,0.0
Zranb3,0.010577315,0.0060271905,0.027550796,0.0,0.022016706,0.009585357,0.0
R3hdm1,0.06882559,0.070087574,0.051626995,0.10533948,0.107348,0.09150414,0.0
Ubxn4,0.3002495,0.32438895,0.5093779,0.39221862,0.37524748,0.31489244,0.31497896
Mcm6,0.054178733,0.08527477,0.08232219,0.03543341,0.029668847,0.04141959,0.036243048
Dars,0.17151187,0.24516313,0.23665874,0.1539494,0.22410858,0.13333371,0.13507916
Cxcr4,0.0031198978,0.012161075,0.07230889,0.0,0.015519261,0.0,0.052572608
Gm16081,0.0,0.0,0.0,0.1023181,0.0,0.0,0.0
Cd55b,0.0011546559,0.0011927717,0.0067202095,0.0,0.0,0.0,0.0
