,Tuft_intestine,Goblet_intestine,Endocrine_intestine,Stem_intestine,TA.G1_intestine,TA.G2_intestine,Paneth_intestine,Enterocyte.Mature.Proximal_intestine,Enterocyte.Mature.Distal_intestine
Nkiras1,0.15043573,0.094136275,0.15469807,0.096432865,0.09101986,0.102957666,0.11781059,0.22324349,0.15876524
Ube2e1,0.7467504,0.49718934,0.7092126,0.6160825,0.6085407,0.6342834,0.49958673,0.21259394,0.19807199
Ube2e2,0.033996414,0.087165534,0.08891505,0.066509195,0.058602884,0.08325551,0.036463715,0.012590816,0.01822076
Gm2237,0.0,0.0015819333,0.018021535,0.007132474,0.0018912978,0.0036378575,0.0,0.0021038994,0.0
Nid2,0.0,0.008855308,0.0042921533,0.02475925,0.01828531,0.04977731,0.027368387,0.020176524,0.025938682
2700060E02Rik,1.4020663,1.0794424,1.2351573,1.4648037,1.2680829,1.4381993,1.1518364,0.79528105,0.85114217
Gng2,0.0,0.0058256034,0.13717987,0.0011516958,0.0016803527,0.0042494084,0.0,0.0,0.003942605
Saysd1,0.3568948,0.3121659,0.32824177,0.39441034,0.3811217,0.3802181,0.33145952,0.22279203,0.22863907
Kcnk5,0.016470743,0.06301979,0.02282074,0.04748085,0.04551849,0.09059854,0.03663204,0.2141571,0.19306996
Nudt13,0.06451826,0.0659808,0.049747117,0.08922368,0.052631374,0.094518855,0.066524506,0.033877388,0.017361518
Ecd,0.19028944,0.14499176,0.11130024,0.15069245,0.17152096,0.18988541,0.12068224,0.047101013,0.049525995
Fam149b,0.08280275,0.05414353,0.07008929,0.08426173,0.07675185,0.08413456,0.076632164,0.07941905,0.036059294
Dnajc9,0.24347195,0.2511694,0.17187284,0.42838567,0.6430206,0.7025586,0.3392774,0.03570331,0.04924588
Mrps16,0.7232393,0.6836739,0.6328579,0.7387782,0.9368981,0.87842107,0.6809625,0.5783798,0.40255323
Anxa7,0.40061343,0.4197355,0.22765727,0.306354,0.31594175,0.25836053,0.23577611,0.18256162,0.330484
Mss51,0.0,0.0025439123,0.015636437,0.007555933,0.009043322,0.008153476,0.03207862,0.00779954,0.0026424336
Ppp3cb,0.06719631,0.13277653,0.12822619,0.15482265,0.18335204,0.23604372,0.14020596,0.060622547,0.07773762
1810062O18Rik,0.022305159,0.009951543,0.006932688,0.013224473,0.0120647,0.0065726447,0.013881023,0.0014596566,0.0067304396
Usp54,0.006755343,0.007443209,0.004338965,0.006362363,0.009889911,0.010061491,0.00617175,0.0032652242,0.0
2810402E24Rik,0.112284645,0.025289178,0.07868205,0.078222334,0.066752285,0.08478024,0.08295973,0.024145916,0.02017528
Myoz1,0.0,0.0,0.0,0.0,0.0,0.0,0.0070667043,0.0,0.0
Sec24c,0.21481027,0.32033274,0.19508126,0.1845496,0.25447696,0.26075676,0.21630667,0.40319812,0.39614204
6230400D17Rik,0.02176818,0.0020628504,0.004656227,0.02098917,0.026931655,0.007172077,0.010820556,0.0013618564,0.0
Fut11,0.080101304,0.055905066,0.020940823,0.034480345,0.046933006,0.054322846,0.030737188,0.025706759,0.00469138
Chchd1,0.90265626,0.8122062,0.8208145,0.9828894,1.228222,1.2255561,0.79974824,0.5373845,0.41158664
Zswim8,0.1039768,0.054986652,0.10652803,0.070239216,0.038053166,0.06271178,0.07148721,0.08907464,0.06490325
Ndst2,0.04219588,0.03206306,0.03958885,0.046799652,0.041133955,0.047020126,0.04669811,0.044519402,0.02752567
Camk2g,0.052888617,0.030917702,0.08621099,0.06584833,0.036488317,0.08321786,0.04438164,0.035168815,0.033810653
Vcl,0.029560417,0.0362575,0.016247984,0.031926252,0.03283665,0.039173536,0.022476612,0.028408287,0.034824576
Ap3m1,0.09572746,0.19105032,0.098732255,0.08556464,0.082996786,0.105047345,0.08419592,0.088061064,0.0778099
Adk,0.22799857,0.24236234,0.22071517,0.5663897,0.6094128,0.62002146,0.39615795,0.3563281,0.6257705
Kat6b,0.05354219,0.04914645,0.057087813,0.051182743,0.050886653,0.07061176,0.04174201,0.05257782,0.037405215
Dusp13,0.0,0.0015942923,0.0,0.0,0.0011561024,0.0,0.0,0.0014613668,0.0
Samd8,0.05040422,0.06855649,0.08071085,0.015783647,0.024789749,0.017964523,0.03226321,0.121410444,0.07765935
Vdac2,1.5525719,1.2770529,1.2041525,1.3367372,1.3508763,1.4305025,1.0359164,1.676347,1.6033806
Comtd1,0.36536634,0.30191833,0.2754359,0.36229587,0.46431383,0.34955412,0.31002766,0.53601193,0.454654
Zfp503,0.03787795,0.019968737,0.07075404,0.06711255,0.04103846,0.116919786,0.085451126,0.004629081,0.010321797
1700112E06Rik,0.11468552,0.0038082988,0.007795695,0.012583763,0.0025588642,0.008816814,0.0151737295,0.0040382533,0.008795819
Kcnma1,0.0,0.008104379,0.033951513,0.0008142503,0.0,0.0,0.0,0.0,0.0
Dlg5,0.04722006,0.03904318,0.049090464,0.042814016,0.046237998,0.06078581,0.05609122,0.019643884,0.027693842
Polr3a,0.019218586,0.026755597,0.010439367,0.037657503,0.03990065,0.039677642,0.06262141,0.039257642,0.029374152
Rps24,3.1591938,3.1205437,3.0467186,3.586659,3.390989,3.4614174,3.384924,1.4881498,1.7775962
Gm26660,0.006952245,0.002159516,0.00612395,0.0034355654,0.0,0.0042961235,0.0,0.0023122241,0.011356607
Zmiz1os1,0.0,0.0040536756,0.0020395063,0.0016794073,0.0,0.0,0.001954309,0.003840293,0.0
Zmiz1,0.18507417,0.09597354,0.13508433,0.10947119,0.067734145,0.11718922,0.11149908,0.17175342,0.21979824
Gm26772,0.0049846917,0.0,0.0023167944,0.0005945924,0.0009109423,0.0,0.0,0.0,0.0
Ppif,0.28501266,0.21495868,0.1910068,0.3412119,0.462166,0.43353865,0.3085548,0.17296684,0.10146433
Zcchc24,0.0,0.0,0.0,0.00065074896,0.0,0.0,0.0,0.0,0.0031677275
Anxa11,0.027908998,0.009052063,0.015343515,0.013088119,0.006847946,0.011382033,0.0058411947,0.008572955,0.00650042
Anxa11os,0.0,0.0018643339,0.0,0.001336384,0.0026203603,0.0,0.0,0.0,0.0
Tmem254c,0.0044163386,0.0,0.0012614629,0.0035623875,0.0018461508,0.0,0.0013696708,0.0,0.0
Slmap,0.060490724,0.09694408,0.05634789,0.107345834,0.13880618,0.15139745,0.06468956,0.05718203,0.11431998
Gm2178,0.0,0.0,0.0,0.0,0.0007248222,0.0008704828,0.0,0.0014015113,0.0
Dennd6a,0.06710179,0.07270247,0.10082558,0.085049,0.07258181,0.098704554,0.08023646,0.105026595,0.06687728
Arf4os,0.0,0.0023204046,0.0,0.00090055977,0.0036215477,0.0,0.0,0.0,0.0
Arf4,0.8598212,1.2088951,0.68130773,0.63436043,0.5797734,0.6481523,0.5369267,0.44831645,0.43366086
Pde12,0.17779258,0.10699,0.12446678,0.10350603,0.18542898,0.14888766,0.13278076,0.054734364,0.05693133
9930004E17Rik,0.0,0.005383851,0.004368306,0.0027404565,0.007537223,0.0,0.0,0.0038322015,0.0
Appl1,0.080273524,0.034799803,0.093750626,0.06412365,0.038419455,0.06948677,0.079131976,0.04370262,0.05041997
Il17rd,0.010052448,0.0062454734,0.0037300228,0.03309059,0.01885978,0.05007488,0.020911867,0.014773668,0.004572992
Arhgef3,0.0,0.021485733,0.023697726,0.003802976,0.0,0.0052826786,0.013802207,0.003231633,0.050954074
Fam208a,0.06379568,0.041296262,0.0678522,0.06511439,0.07228728,0.07396822,0.05978899,0.030515524,0.033281904
Ccdc66,0.050883062,0.012088014,0.038568094,0.025869891,0.009968024,0.029223807,0.029704802,0.005624567,0.007806002
Erc2,0.013743885,0.0020052476,0.007648882,0.0018520538,0.0021551796,0.006109532,0.0,0.0011607396,0.04523756
Wnt5a,0.0,0.004517582,0.0050262273,0.00073282723,0.0,0.0,0.005205497,0.0,0.0
Lrtm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014570339,0.0
Selk,1.3408861,1.5831172,1.5059901,0.66422194,0.6355112,0.8136104,0.6461514,0.76060545,0.8122425
Actr8,0.074250035,0.11482251,0.07643822,0.101044536,0.09368885,0.10193047,0.091826335,0.048977155,0.021677723
Il17rb,0.17489524,0.002878198,0.004512994,0.001023614,0.010821955,0.0114688715,0.008538362,0.009013923,0.007805798
Chdh,0.37821713,0.06354754,0.04558479,0.09592537,0.08690578,0.13355392,0.10679185,0.3381707,0.3619075
Cacna1d,0.0,0.0,0.022525005,0.0,0.0,0.0,0.0,0.0,0.0
Dcp1a,0.052893046,0.031620864,0.042132333,0.05680552,0.04684574,0.061578304,0.049752295,0.030519098,0.010996423
Tkt,0.73933107,1.0442989,0.87570053,1.6335661,1.7071224,1.6039766,1.44653,1.2937555,1.399705
Prkcd,0.06968964,0.31044984,0.21259934,0.17785339,0.14485928,0.1655824,0.1483067,0.54471874,0.6098135
Rft1,0.029131148,0.03706296,0.059571985,0.054523963,0.04873014,0.04651034,0.029300287,0.027491992,0.012362333
Sfmbt1,0.017104901,0.017795917,0.042302635,0.052280057,0.034801863,0.08110025,0.08409256,0.017901,0.018370753
Tmem110,0.052312583,0.12612511,0.04689189,0.062204447,0.10529507,0.08271198,0.06782797,0.030473256,0.042749036
Mustn1,0.005877413,0.0,0.0,0.0014768322,0.004165188,0.002329318,0.0,0.0,0.0075492444
Itih3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nek4,0.009993503,0.013949673,0.0031291023,0.011854991,0.009188382,0.009838972,0.003714888,0.0063485913,0.0
Spcs1,1.1173885,1.4121305,1.1945097,0.98236275,1.102466,1.1484092,0.8233752,0.9448281,0.86416
Glt8d1,0.11126518,0.07857751,0.08968166,0.049691543,0.031169724,0.061153263,0.022988455,0.022440113,0.020397553
Gnl3,0.15010871,0.2580517,0.13268545,0.4182025,0.53373724,0.45644504,0.35044128,0.022588208,0.06564017
Pbrm1,0.31419146,0.22607781,0.44483125,0.3180505,0.31656647,0.3955527,0.2864709,0.13018379,0.117662095
Smim4,0.41754693,0.21780814,0.29641986,0.35096753,0.4265191,0.3901535,0.2863225,0.28263465,0.20853253
Nt5dc2,0.004637964,0.016720515,0.067001045,0.011620959,0.04565151,0.060628742,0.022957288,0.0,0.0
Stab1,0.0,0.0015819333,0.0053491346,0.00037701798,0.0,0.002924509,0.0033249937,0.031134203,0.020770155
Nisch,0.46314517,0.36916798,0.8956593,0.3916288,0.37198272,0.38203046,0.5359781,0.1734647,0.27017426
Tnnc1,0.0,0.004152212,0.084327444,0.0033014955,0.0035933352,0.004814907,0.0,0.0016445133,0.0
Sema3g,0.0,0.0,0.0042317146,0.0,0.0,0.0,0.0,0.0014519481,0.0
Phf7,0.058556516,0.013763829,0.022228433,0.03216198,0.05751644,0.038263176,0.040709775,0.014051616,0.0105457315
Bap1,0.06891024,0.06893726,0.111683235,0.08762245,0.122223854,0.09221934,0.10392479,0.069905184,0.083522044
Capn7,0.099213034,0.10825774,0.057393678,0.071754314,0.09029488,0.12258398,0.069189005,0.051116806,0.029356759
Sh3bp5,0.0,0.0,0.0147673115,0.007472075,0.0018367273,0.0016041105,0.0067953304,0.0032517544,0.0032570995
Mettl6,0.11127023,0.07029677,0.105607174,0.08657343,0.14664972,0.12257857,0.060878016,0.02490924,0.019821122
Eaf1,0.08821945,0.03321128,0.045991834,0.042163853,0.053484112,0.043932993,0.028254865,0.039090175,0.033420943
Hacl1,0.045919828,0.010853092,0.035639275,0.01455763,0.018029895,0.05036821,0.018155983,0.060818363,0.03555178
Btd,0.053433612,0.037323985,0.021649657,0.03105847,0.01668832,0.038170345,0.05103647,0.12282259,0.12621652
Ankrd28,0.018254168,0.01039674,0.00929339,0.008546794,0.024442444,0.020790743,0.033810794,0.016322514,0.005214413
Dph3,0.5150213,0.6960978,0.57810175,0.42401204,0.56310534,0.5611053,0.42824104,0.55126035,0.39107102
Oxnad1,0.1448899,0.11818959,0.06287092,0.15158898,0.18740563,0.18196912,0.08524603,0.10252096,0.062341683
Ncoa4,0.0033342917,0.0062891,0.0036496404,0.0033020114,0.0061416044,0.001971128,0.009162736,0.009707802,0.0
Timm23,0.115238406,0.14498013,0.113864504,0.18352483,0.22205667,0.19244662,0.10967678,0.096725255,0.03328421
Parg,0.093812615,0.040148176,0.038420245,0.062323887,0.062000368,0.04830363,0.078969695,0.0390895,0.05065345
Chat,0.11462617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc18a3,0.026556423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ercc6,0.025327321,0.021163309,0.0030348154,0.013566756,0.020164771,0.022658018,0.002353358,0.010805346,0.021868668
1810011H11Rik,0.010225929,0.00091187214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wdfy4,0.007048622,0.004491594,0.0,0.0,0.0,0.00123432,0.0,0.0,0.0
Arhgap22,0.0,0.0,0.025510373,0.0,0.0,0.0,0.0,0.0,0.0
Mapk8,0.06950942,0.076719984,0.093661346,0.08559933,0.07038023,0.10698719,0.091914006,0.12636235,0.101495706
Rpl23a-ps3,0.0,0.0026162055,0.00055149914,0.0047765737,0.0080132065,0.0019519873,0.009433099,0.0,0.0
Fam35a,0.03892262,0.010778751,0.020834023,0.018961852,0.025858706,0.03391852,0.021828217,0.010389517,0.0
Glud1,0.37352473,0.29278564,0.8263311,0.6066308,0.6458115,0.63927066,0.57135236,1.0150733,0.8870249
Mmrn2,0.0,0.0009746185,0.0,0.0010579947,0.0,0.0031391333,0.0,0.0,0.0
Bmpr1a,0.12662478,0.12845656,0.21735412,0.138567,0.13645145,0.19606036,0.1380654,0.11294259,0.09812201
Gm17110,0.0,0.0,0.0,0.0016757454,0.00094621175,0.0,0.0012915796,0.0,0.0
9230112D13Rik,0.0,0.0013897147,0.0,0.0015471785,0.0,0.0,0.0,0.0,0.0
Ldb3,0.051049817,0.067926936,0.12342693,0.113289185,0.13435277,0.09207195,0.100533456,0.09787835,0.14133114
Wapl,0.21893513,0.18295579,0.18126771,0.17990439,0.18825291,0.22575216,0.20006645,0.15210964,0.13777535
A930038B10Rik,0.0,0.0,0.003948574,0.0021276916,0.0025489675,0.0,0.0,0.008042616,0.0
Ccser2,0.24610427,0.100728065,0.11144649,0.1269123,0.12149104,0.16499417,0.118710265,0.16270882,0.15572083
2610528A11Rik,0.016356194,0.022468092,0.009735006,0.039596446,0.052069254,0.053182073,0.028592668,0.01117186,0.027209697
Ghitm,0.76395065,0.5674349,0.5945627,0.7653426,0.80845296,0.9094559,0.599892,0.79103214,0.7633175
Tspan14,0.095923446,0.09243825,0.1074797,0.12852225,0.13138284,0.12307009,0.11395305,0.059350386,0.0684966
Fam213a,0.20144726,0.45667037,0.28118747,0.10686947,0.08154848,0.100404955,0.14879888,1.2722675,0.31451052
Gm8113,0.004777647,0.0030274938,0.014207918,0.009706693,0.0034129163,0.013699619,0.0049030753,0.0,0.0
Ang5,0.0,0.005537446,0.0,0.00043977465,0.0,0.0,0.020808887,0.0,0.0
Ang6,0.0,0.0036391746,0.0,0.0,0.0,0.0,0.016920248,0.0,0.0
Ptgdr,0.0,0.008466734,0.0,0.0011765179,0.0,0.0,0.0,0.0,0.0
Gm17173,0.0,0.0,0.0,0.0008718615,0.0,0.0,0.0,0.0,0.0
Txndc16,0.1556985,0.02254402,0.018284116,0.06032356,0.056331348,0.07639787,0.0679793,0.0035065475,0.01140551
Gpr137c,0.0,0.0,0.0,0.0038166528,0.0,0.0022358804,0.0,0.0,0.0
Ero1l,0.06491513,0.0957119,0.08379138,0.055579297,0.099239245,0.09519801,0.052281663,0.090271704,0.083049655
Psmc6,0.7840115,0.55318063,0.7081299,0.7040331,0.6727512,0.8312151,0.56910694,0.3660758,0.42236525
Styx,0.0,0.0,0.0,0.0,0.0018012626,0.0046858327,0.0,0.0,0.0
Gnpnat1,0.19959967,0.519733,0.1732137,0.26089588,0.30042678,0.27397382,0.19402115,0.086347006,0.21954301
Fermt2,0.00282077,0.0,0.012637454,0.00092144625,0.0,0.0,0.0,0.0,0.0
Gm15601,0.0,0.0006241718,0.0,0.0017624424,0.0,0.0,0.0,0.0015174318,0.0
Ddhd1,0.06346073,0.055043615,0.046378598,0.05634099,0.06459404,0.04941015,0.052260693,0.09317723,0.0714925
Bmp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081851985
Cdkn3,0.08700785,0.1340268,0.09478435,0.06884897,0.2626811,0.39340478,0.096834235,0.013957094,0.008666653
Cnih1,0.31242275,0.24865742,0.32654554,0.3855247,0.36922073,0.40822253,0.31186113,0.22192979,0.22973683
Gmfb,0.19896325,0.047354136,0.09579697,0.136511,0.13571936,0.1680375,0.17371312,0.14692527,0.16456898
Gm10101,0.07710827,0.0057474393,0.00823044,0.01247915,0.017243462,0.021079471,0.028842134,0.0030162572,0.007092377
Cgrrf1,0.10598232,0.07086548,0.14921321,0.08660567,0.14952692,0.10810784,0.077421024,0.11226637,0.14333048
Samd4,0.0,0.0,0.012149625,0.0,0.0,0.001831939,0.0,0.0,0.0
Gm10371,0.0,0.0,0.012532735,0.0,0.0,0.0,0.0,0.0,0.0
Gch1,0.10855912,0.13168614,1.2542247,0.020642836,0.08606471,0.061464332,0.057907633,0.1283581,0.17902613
Wdhd1,0.023182524,0.04785633,0.012054242,0.067661785,0.15142636,0.1481941,0.081847735,0.016989874,0.015750587
Socs4,0.13791129,0.10234297,0.087261386,0.12528946,0.13984342,0.13430977,0.13150345,0.11773556,0.099686764
Mapk1ip1l,0.14823672,0.15513971,0.14096332,0.12467083,0.14710446,0.13536794,0.11185666,0.17809242,0.25302306
Lgals3,0.3345354,0.33229822,0.19753422,0.13642004,0.27287188,0.21339542,0.322831,2.1175604,2.2822502
Dlgap5,0.044768553,0.044902656,0.022341212,0.013431273,0.08887679,0.12873492,0.04066011,0.0053049014,0.003942443
Fbxo34,0.044614285,0.058829803,0.03427228,0.04668479,0.04387357,0.08825736,0.065942205,0.12441812,0.07461597
Atg14,0.04763334,0.014077844,0.034402087,0.03025365,0.048479855,0.050972603,0.067888685,0.03745726,0.050260603
Ktn1,0.29396302,0.24888538,0.12404145,0.2711422,0.27744743,0.31177762,0.2754019,0.05378436,0.040052976
Peli2,0.015158601,0.021221701,0.019474847,0.04192231,0.016210323,0.0440122,0.04536944,0.0021007056,0.0
Tmem260,0.082402855,0.063779674,0.057938114,0.074053116,0.06935331,0.115543276,0.08297905,0.028794684,0.038178913
Exoc5,0.13509454,0.09907558,0.13293494,0.06574248,0.035284128,0.08940556,0.03710848,0.045509998,0.112033404
Ap5m1,0.04327575,0.05419423,0.025450977,0.05219894,0.049233656,0.064717844,0.06414871,0.03597614,0.07004179
Naa30,0.042095177,0.0424091,0.07228019,0.07010977,0.06623186,0.089257434,0.085045055,0.025753591,0.06287316
1700011H14Rik,0.19760633,0.009040339,0.0037469622,0.028339485,0.0474705,0.04343469,0.033632193,0.021968227,0.24527216
3632451O06Rik,0.006937059,0.014070855,0.014046749,0.022403799,0.0025408794,0.03149659,0.0,0.008188577,0.008191386
Ttc5,0.30664584,0.16093753,0.25079745,0.18585712,0.14861779,0.20734242,0.120845355,0.10306192,0.105766475
Parp2,0.2070921,0.15454145,0.1901476,0.2607677,0.379106,0.3733239,0.28002593,0.08802384,0.07904594
Tep1,0.1674469,0.15136127,0.094900705,0.12680125,0.14084135,0.14496462,0.13536629,0.2899356,0.47116917
Gm26782,0.06751416,0.022931406,0.06327871,0.05085699,0.02631832,0.033412706,0.024900697,0.0155247655,0.004634043
A930018M24Rik,0.0,0.0,0.0,0.0007452228,0.0,0.0,0.0,0.0010184591,0.0
Osgep,0.32833228,0.23246165,0.3663667,0.45090678,0.46902025,0.6537668,0.3748679,0.13959563,0.102954194
Apex1,0.37783027,0.35271907,0.48600212,0.979284,1.0520573,1.07682,0.7385106,0.07912951,0.07034214
Tmem55b,0.20769848,0.17469001,0.24353662,0.17480573,0.17622447,0.27355176,0.16351418,0.15862386,0.18931518
Pnp,0.44954208,0.32478288,0.34354973,0.42593318,0.50623363,0.5405446,0.4024943,0.8316768,0.85498154
Pnp2,0.21996677,0.09363217,0.15082873,0.20504194,0.37668556,0.22928432,0.2265466,1.1402041,1.1430266
Rnase12,0.007183457,0.008571294,0.0,0.024363322,0.008788393,0.03273738,0.012743485,0.0019042444,0.0028592206
Rnase4,0.39785773,1.195848,1.0739647,0.54913694,0.19107208,0.3605574,0.4472893,0.23119111,0.5378998
Ang,0.1712552,0.88821894,0.7594264,0.32627586,0.18585725,0.20938736,0.3111477,0.2106243,0.6876969
Rnase6,0.004918833,0.005649273,0.0124736205,0.0020287645,0.0055250362,0.0021867433,0.0,0.0031172622,0.006068476
Rnase1,0.04754596,0.8266931,0.35774675,0.3741099,0.04436586,0.10926875,0.43585762,0.16980436,0.20490886
Ang4,0.17155069,0.5715017,0.1541737,0.12307273,0.08948622,0.1920632,1.03823,0.085561976,0.05680915
Mettl17,0.04819569,0.06737337,0.0795012,0.097877294,0.11265249,0.11822174,0.14870729,0.024423717,0.032621663
Slc39a2,0.0,0.015074486,0.41758522,0.004743524,0.006285666,0.0105552655,0.011967481,0.0,0.01003402
Ndrg2,0.1036879,0.110885754,0.06963302,0.1038857,0.11716433,0.116430335,0.093873985,0.05814725,0.048912268
Arhgef40,0.020018307,0.045847952,0.03298879,0.009502617,0.014809644,0.0024896145,0.0074498965,0.0,0.0030275737
Zfp219,0.116302215,0.05097847,0.1332129,0.15765081,0.13769168,0.12889844,0.13458557,0.040011507,0.065003805
Tmem253,0.06596968,0.021627558,0.035853196,0.026818605,0.054557048,0.022291109,0.03499733,0.38786244,0.2328852
Hnrnpc,1.0121672,0.654962,0.90148515,0.9581268,0.9861788,0.9565033,0.89299124,0.27228466,0.34824163
Rpgrip1,0.01185883,0.011262172,0.013293698,0.020868272,0.010137436,0.017072717,0.013485115,0.0027217877,0.011361024
Supt16,0.07394778,0.091206826,0.10212797,0.12713937,0.16760688,0.24322651,0.18911289,0.026832962,0.034379646
Gm26590,0.0053706397,0.0,0.010977482,0.0074093696,0.0,0.0012693162,0.0047680913,0.0,0.0062007904
Chd8,0.29859,0.13680716,0.20815757,0.20172757,0.14971493,0.23824087,0.1885856,0.11187105,0.09780718
Rab2b,0.037030138,0.0101968115,0.022722812,0.004581649,0.008131875,0.0066666612,0.0,0.003150972,0.0
Tox4,0.17224148,0.12292938,0.112774305,0.11439449,0.11391295,0.14911123,0.124157585,0.06698533,0.072992526
Mettl3,0.190167,0.073915325,0.07984191,0.12249062,0.10835097,0.14012086,0.110736646,0.043123674,0.032509472
Sall2,0.0,0.0011800962,0.011224259,0.00332326,0.0,0.01009426,0.0,0.004593704,0.0
Dad1,1.9433479,2.5293787,1.9505639,1.9398876,2.0839422,1.9808336,1.8706475,1.8465854,1.610434
Abhd4,0.07960657,0.06888899,0.039748054,0.06298507,0.0514585,0.051089574,0.069612935,0.13715763,0.111926354
5330426L24Rik,0.0,0.0,0.0,0.0012396197,0.0,0.0,0.0,0.0,0.005499038
Oxa1l,0.3778658,0.25347984,0.37962362,0.53594923,0.4328578,0.55257475,0.47139496,0.22282192,0.17567647
Slc7a7,0.13830785,0.25245675,0.12307332,0.18042268,0.16899365,0.17536992,0.15833434,1.0411112,0.9529906
Mrpl52,1.558195,1.6784168,1.4693497,1.7526073,1.6819739,1.7111208,1.4761187,0.7709516,0.6345071
Mmp14,0.19732933,0.10187683,0.20658107,0.08356759,0.054129824,0.079243094,0.062348496,0.01252895,0.0
Lrp10,0.43602666,0.325249,0.38580036,0.22767398,0.30422527,0.22594532,0.20281075,0.39318797,0.5450431
Rem2,0.0,0.0,0.0478492,0.00063235505,0.0016742665,0.0,0.013237197,0.0,0.0
Prmt5,0.21713994,0.15547322,0.17654048,0.2669584,0.31598893,0.3253029,0.24272789,0.023056341,0.027977144
Haus4,0.10080668,0.12147791,0.10841458,0.24453422,0.45140916,0.46362394,0.20556596,0.022764985,0.02307605
Ajuba,0.09017594,0.006314316,0.0070872647,0.0075286003,0.0055753756,0.0058704517,0.0,0.0,0.007812565
4931414P19Rik,0.042487558,0.028746516,0.05146701,0.018561576,0.022943174,0.034116436,0.018373167,0.007834499,0.007603274
Psmb5,1.0838618,0.9682346,1.0608484,0.9838448,1.0659486,0.9956204,0.76777387,0.6978186,0.6437165
Cdh24,0.0,0.0,0.0044678086,0.0021409765,0.008362344,0.0023067635,0.0,0.0,0.0035300462
Acin1,0.537527,0.4150546,0.49189222,0.49237844,0.48587808,0.6569159,0.4017946,0.24509634,0.25853837
4930579G18Rik,0.0,0.0,0.0,0.0,0.0032778522,0.0,0.0,0.0016434127,0.0
1700123O20Rik,0.568989,0.44093597,0.44392896,0.47984034,0.5243595,0.5566137,0.3412349,0.36454257,0.47750914
Slc7a8,0.05928143,0.034998782,0.1268378,0.07509297,0.18573183,0.1082031,0.05024374,0.67993385,0.47061864
Homez,0.056603186,0.020641016,0.027559936,0.020343294,0.0331879,0.04012633,0.02689388,0.0048429114,0.0030802311
Ppp1r3e,0.03195881,0.010667564,0.026232388,0.021482674,0.023702934,0.0072014146,0.011022091,0.011320532,0.013214735
Bcl2l2,0.13622546,0.1436758,0.111972615,0.102678776,0.09906769,0.088088274,0.071560316,0.11290804,0.11492424
Pabpn1,0.3921646,0.27363953,0.48686635,0.3643955,0.3598234,0.5080263,0.34512386,0.19310533,0.18011814
Slc22a17,0.020316873,0.0050311885,0.053108916,0.0052082464,0.0040090857,0.0059206514,0.0037909476,0.0034742716,0.0
Efs,0.027649434,0.0021357536,0.009755441,0.0021468857,0.003029118,0.0041420646,0.0,0.0,0.0
Il25,0.1452541,0.0,0.0,0.0011671407,0.0,0.0,0.0,0.0,0.0
Ngdn,0.4647478,0.37622076,0.41239145,0.43788663,0.48797038,0.53170776,0.37557143,0.27018216,0.26090404
Thtpa,0.06701631,0.058246844,0.107066356,0.07012762,0.055258818,0.104002796,0.093699135,0.023949591,0.00811616
Zfhx2,0.08288389,0.032450825,0.08897765,0.03239267,0.020175857,0.043756936,0.05241799,0.020661516,0.027755862
Ap1g2,0.098433346,0.10735668,0.086987056,0.11981313,0.19824357,0.14540477,0.11038603,0.22002454,0.16480713
Jph4,0.0,0.0,0.031406693,0.0008142503,0.0,0.0,0.0,0.0,0.0
Dhrs4,0.7073379,0.5027142,0.89032334,1.4368906,1.4186844,1.4606689,1.1247516,1.0316813,0.65730274
Lrrc16b,0.010225929,0.0033356391,0.024905698,0.0007549307,0.0,0.0033089183,0.0,0.0,0.0
Pck2,0.19178572,0.20448348,0.23868337,0.35231256,0.4025283,0.5259812,0.25789523,0.036583155,0.04614147
Dcaf11,0.4276808,0.2950618,0.3844974,0.36049947,0.37473008,0.38679224,0.30411,0.43082917,0.3670341
Gm15932,0.0,0.0,0.0,0.0,0.0,0.0019916992,0.0,0.0,0.0
Psme1,1.2366946,1.046987,1.1744027,1.4662516,1.3818473,1.4678078,1.380175,1.3456036,1.2298732
Emc9,0.14334448,0.06780666,0.11563707,0.060578905,0.08848567,0.08585223,0.07252111,0.33813334,0.16578749
Psme2,1.1279597,1.1678667,1.2079874,1.3049449,1.5281484,1.4946686,1.308514,1.900807,1.515769
