,BEC
Tbc1d9,0.02515275776386261
Tbc1d9b,0.13671526312828064
Tbca,1.1462687253952026
Tbcb,0.32469072937965393
Tbcc,0.057532958686351776
Tbccd1,0.040988385677337646
Tbcd,0.01978939026594162
Tbce,0.010520289652049541
Tbcel,0.21181799471378326
Tbck,0.0035778034944087267
Tbk1,0.1091478168964386
Tbkbp1,0.014606504701077938
Tbl1x,0.1013215035200119
Tbl1xr1,0.16383755207061768
Tbl2,0.01693342998623848
Tbl3,0.050492312759160995
Tbp,0.05660882592201233
Tbpl1,0.11144208908081055
Tbrg1,0.1253388524055481
Tbrg4,0.0414755642414093
Tbxas1,0.05466451868414879
Tc2n,0.006268008146435022
Tcaim,0.006343376822769642
Tcea1,0.3027242124080658
Tcea2,0.020863063633441925
Tcea3,0.06251513957977295
Tceal1,0.07537459582090378
Tceal5,0.029360199347138405
Tceal8,0.45144736766815186
Tceanc2,0.08364490419626236
Tceanc,0.020125793293118477
Tceb1,0.39178240299224854
Tceb2,0.8961690068244934
Tceb3,0.12706488370895386
Tcerg1,0.07877729833126068
Tcf12,0.17143535614013672
Tcf19,0.0359601229429245
Tcf20,0.08085678517818451
Tcf25,0.314793199300766
Tcf3,0.09762900322675705
Tcf4,0.11575324833393097
Tcf7l1,0.2180829495191574
Tcf7l2,0.26355892419815063
Tchp,0.04422115162014961
Tcirg1,0.020308323204517365
Tcn2,0.3286150395870209
Tcof1,0.10582060366868973
Tcp11l2,0.08657833933830261
Tcp1,0.1138184666633606
Tcta,0.06524892151355743
Tcte2,0.020160580053925514
Tctex1d2,0.09756044298410416
Tctn2,0.03201054036617279
Tctn3,0.021269766613841057
Tdo2,0.012766914442181587
Tdp1,0.037756819278001785
Tdp2,0.05540554225444794
Tdrd3,0.0868903324007988
Tdrd7,0.11108572036027908
Tdrkh,0.030842231586575508
Tead1,0.31996825337409973
Tead2,0.07273256033658981
Tead3,0.06335961818695068
Tead4,0.005456216633319855
Tec,0.03806883096694946
Tecpr1,0.09080122411251068
Tecpr2,0.039254847913980484
Tecr,1.040359616279602
Tef,0.10972201824188232
Tefm,0.054744381457567215
Tekt2,0.0033728349953889847
Tekt4,0.003044006647542119
Telo2,0.049059268087148666
Ten1,0.06503342092037201
Tenc1,0.10328333079814911
Tenm3,0.08976483345031738
Tenm4,0.014707474038004875
Tep1,0.03765389695763588
Terf1,0.08941289782524109
Terf2,0.14118754863739014
Terf2ip,0.07763191312551498
Tes,0.1565876454114914
Tesc,0.379806786775589
Tesk1,0.06652367115020752
Tesk2,0.01353161409497261
Tet1,0.043677616864442825
Tet2,0.03610917180776596
Tet3,0.048658426851034164
Tex10,0.017451219260692596
Tex261,0.1850331723690033
Tex264,0.21582631766796112
Tex2,0.04251974821090698
Tex30,0.061047304421663284
Tex9,0.0391261912882328
Tfam,0.19556957483291626
Tfap4,0.02891649305820465
Tfb1m,0.04336058720946312
Tfb2m,0.12427384406328201
Tfcp2,0.021859193220734596
Tfcp2l1,0.07317107170820236
Tfdp2,0.13354521989822388
Tfe3,0.07992953807115555
Tfeb,0.02305961214005947
Tff2,0.29377830028533936
Tff3,0.004797108471393585
Tfg,0.37453997135162354
Tfip11,0.0619656927883625
Tfpi2,0.0054965754970908165
Tfpi,0.03078237548470497
Tfpt,0.024470454081892967
Tfrc,0.08063197880983353
Tgds,0.040106989443302155
Tgfa,0.054305676370859146
Tgfb1i1,0.04081012308597565
Tgfb2,0.2013203501701355
Tgfb3,0.06732813268899918
Tgfbr1,0.08254311233758926
Tgfbr2,0.09149489551782608
Tgfbr3,0.020804041996598244
Tgfbrap1,0.06385447084903717
Tgif1,0.39755019545555115
Tgif2,0.10572776198387146
Tgm2,1.0944709777832031
Tgm4,0.0016041618073359132
Tgoln1,0.7562307715415955
Tgs1,0.06077948957681656
Tha1,0.017251962795853615
Thada,0.022421641275286674
Thap11,0.1489650309085846
Thap1,0.05719290301203728
Thap2,0.026761775836348534
Thap3,0.1035010889172554
Thap4,0.09083716571331024
Thap6,0.012459960766136646
Thap7,0.04634654149413109
Thbs1,0.11155953258275986
Thbs3,0.004965882282704115
Them4,0.064236119389534
Them6,0.007813429459929466
Themis3,0.0018680106149986386
Thnsl1,0.038035936653614044
Thnsl2,0.03060605376958847
Thoc1,0.06105104833841324
Thoc2,0.13585683703422546
Thoc3,0.1355629414319992
Thoc5,0.06525030732154846
Thoc6,0.07789841294288635
Thoc7,0.47831475734710693
Thop1,0.02287343144416809
Thpo,0.010727540589869022
Thra,0.08237523585557938
Thrap3,0.23993726074695587
Thrb,0.012394209392368793
Thrsp,0.004841142799705267
Thsd4,0.2298382669687271
Thtpa,0.0343034490942955
Thumpd1,0.11914726346731186
Thumpd2,0.028690466657280922
Thumpd3,0.06207504868507385
Tia1,0.1549757421016693
Tial1,0.18787963688373566
Ticam1,0.0673828199505806
Tifa,0.07790198177099228
Tigd2,0.06690385937690735
Tigd5,0.005408463068306446
Timeless,0.006984260398894548
Timm10,0.07056721299886703
Timm10b,0.1687718778848648
Timm13,0.20497119426727295
Timm17a,0.17403484880924225
Timm17b,0.1736709177494049
Timm21,0.06348223984241486
Timm22,0.09469565749168396
Timm23,0.26469162106513977
Timm44,0.10475955158472061
Timm50,0.02871572971343994
Timm8a1,0.07051465660333633
Timm8b,0.3427770435810089
Timm9,0.08796228468418121
Timmdc1,0.02839668281376362
Timp1,0.005633863620460033
Timp2,1.1414062976837158
Timp3,0.4389703869819641
Tinag,0.03213432431221008
Tinagl1,0.5776463150978088
Tinf2,0.02849116548895836
Tiparp,0.09746279567480087
Tipin,0.05718906968832016
Tiprl,0.1583171784877777
Tirap,0.06049623712897301
Tjap1,0.05529942363500595
Tjp1,0.3226279318332672
Tjp2,0.4347103238105774
Tjp3,0.10367840528488159
Tk1,0.016321567818522453
Tk2,0.10060619562864304
Tkt,0.5097824335098267
Tlcd1,0.06416060030460358
Tlcd2,0.014621534384787083
Tle1,0.06721597909927368
Tle2,0.07860419154167175
Tle3,0.14389750361442566
Tle4,0.1000606045126915
Tle6,0.05502517893910408
Tlk1,0.10633614659309387
Tlk2,0.09422952681779861
Tln1,0.1904062032699585
Tln2,0.009833070449531078
Tlr2,0.01017977949231863
Tlr3,0.07626257091760635
Tlr4,0.0039818971417844296
Tm2d1,0.22095565497875214
Tm2d2,0.1672292947769165
Tm2d3,0.28617799282073975
Tm4sf1,0.8187751770019531
Tm4sf4,2.8332738876342773
Tm6sf2,0.011468837037682533
Tm7sf2,0.04544396698474884
Tm7sf3,0.20345674455165863
Tm9sf1,0.21721923351287842
Tm9sf2,0.5566290020942688
Tm9sf3,1.0145831108093262
Tm9sf4,0.17986486852169037
Tma16,0.024698475375771523
Tma7,0.7948474884033203
Tmbim1,0.12984725832939148
Tmbim4,0.36131924390792847
Tmbim6,2.366645574569702
Tmc4,0.17545661330223083
Tmc6,0.05732979625463486
Tmc7,0.0046583195216953754
Tmcc1,0.0810776799917221
Tmcc2,0.017612366005778313
Tmcc3,0.07657932490110397
Tmco1,0.4105056822299957
Tmco3,0.11604102700948715
Tmco4,0.031829867511987686
Tmco6,0.011097285896539688
Tmed10,0.8486486077308655
Tmed1,0.0353606678545475
Tmed2,0.5466950535774231
Tmed3,0.2245727777481079
Tmed4,0.389418363571167
Tmed5,0.2450041025876999
Tmed7,0.4031606614589691
Tmed8,0.03308975696563721
Tmed9,0.5322868824005127
Tmeff1,0.02960820682346821
Tmeff2,0.037046223878860474
Tmem101,0.040916915982961655
Tmem102,0.008608154021203518
Tmem104,0.01932588592171669
Tmem106a,0.048747673630714417
Tmem106b,0.5873487591743469
Tmem106c,0.18463805317878723
Tmem107,0.11105514317750931
Tmem109,0.19151784479618073
Tmem110,0.03655527904629707
Tmem115,0.1184723749756813
Tmem116,0.008064256981015205
Tmem117,0.005550327245146036
Tmem11,0.3063957691192627
Tmem120a,0.03930174931883812
Tmem120b,0.011824226938188076
Tmem123,0.693467378616333
Tmem125,0.039380237460136414
Tmem126a,0.1490861475467682
Tmem126b,0.01425184216350317
Tmem127,0.1314871609210968
Tmem128,0.10619843006134033
Tmem129,0.060923658311367035
Tmem130,0.006954727694392204
Tmem131,0.06977313756942749
Tmem132a,0.06416617333889008
Tmem134,0.30503371357917786
Tmem135,0.17156487703323364
Tmem136,0.009005359373986721
Tmem139,0.016057241708040237
Tmem141,0.07068335264921188
Tmem143,0.05808959901332855
Tmem145,0.006034966092556715
Tmem147,0.5370583534240723
Tmem14a,0.060603778809309006
Tmem14c,0.4733288884162903
Tmem150a,0.06253241002559662
Tmem150c,0.010528112761676311
Tmem151a,0.02379857562482357
Tmem158,0.006152777932584286
Tmem159,0.22169649600982666
Tmem160,0.16562014818191528
Tmem161a,0.131633460521698
Tmem161b,0.06954033672809601
Tmem164,0.04267798364162445
Tmem165,0.14222703874111176
Tmem167,0.16994524002075195
Tmem167b,0.15392205119132996
Tmem168,0.08804704993963242
Tmem170,0.009371942840516567
Tmem170b,0.03481658175587654
Tmem171,0.11469168215990067
Tmem173,0.17794272303581238
Tmem175,0.04296450316905975
Tmem176a,1.0749200582504272
Tmem176b,2.4183716773986816
Tmem177,0.01740722544491291
Tmem178,0.012837326154112816
Tmem179b,0.31643185019493103
Tmem17,0.02348569594323635
Tmem180,0.023337777704000473
Tmem181a,0.021836787462234497
Tmem181b-ps,0.004626825917512178
Tmem183a,0.11605586111545563
Tmem184a,0.2928241491317749
Tmem184b,0.10927870869636536
Tmem184c,0.06573797017335892
Tmem185b,0.05096058547496796
Tmem186,0.03226010501384735
Tmem18,0.0325942225754261
Tmem191c,0.015332311391830444
Tmem192,0.04052253067493439
Tmem194,0.0357196219265461
Tmem194b,0.01415722630918026
Tmem198,0.0028247947338968515
Tmem199,0.06205684319138527
Tmem19,0.07102629542350769
Tmem201,0.06854008883237839
Tmem203,0.043265052139759064
Tmem205,0.3954455256462097
Tmem206,0.03203674033284187
Tmem208,0.22505195438861847
Tmem209,0.09902351349592209
Tmem214,0.08863411098718643
Tmem216,0.08507370203733444
Tmem218,0.10300668329000473
Tmem219,0.15428434312343597
Tmem221,0.006793832406401634
Tmem222,0.10920597612857819
Tmem223,0.3481537997722626
Tmem229a,0.3867672085762024
Tmem229b,0.0628180205821991
Tmem230,0.17795781791210175
Tmem231,0.066140316426754
Tmem234,0.22211872041225433
Tmem237,0.1164109855890274
Tmem238,0.17312414944171906
Tmem241,0.009303000755608082
Tmem242,0.3094891309738159
Tmem243,0.04193170368671417
Tmem245,0.02619539201259613
Tmem246,0.0945739895105362
Tmem248,0.12183525413274765
Tmem251,0.05268298089504242
Tmem252,0.03375681862235069
Tmem255b,0.013790707103908062
Tmem256,0.2069074660539627
Tmem258,0.16029727458953857
Tmem259,0.10152525454759598
Tmem25,0.04028358682990074
Tmem260,0.10081648081541061
Tmem27,0.13573016226291656
Tmem29,0.07969307899475098
Tmem2,0.08193600922822952
Tmem30a,0.2935979962348938
Tmem30b,0.21953749656677246
Tmem33,0.2976658344268799
Tmem35,0.02526969090104103
Tmem37,0.028156688436865807
Tmem38a,0.028811529278755188
Tmem38b,0.14769907295703888
Tmem39a,0.09359249472618103
Tmem39b,0.035521432757377625
Tmem41a,0.03229145705699921
Tmem41b,0.22430814802646637
Tmem42,0.03420959785580635
Tmem43,0.17121556401252747
Tmem44,0.01037187036126852
Tmem45a,0.32221025228500366
Tmem45b,0.07817891985177994
Tmem48,0.015039036981761456
Tmem50a,0.4931368827819824
Tmem50b,0.09008295834064484
Tmem51,0.18268010020256042
Tmem52,0.004942390602082014
Tmem53,0.05757256969809532
Tmem54,0.018412794917821884
Tmem55a,0.17039993405342102
Tmem55b,0.06687139719724655
Tmem56,0.06729264557361603
Tmem57,0.15453128516674042
Tmem59,1.7015726566314697
Tmem5,0.06352057307958603
Tmem60,0.16035595536231995
Tmem62,0.0342237688601017
Tmem63a,0.09896812587976456
Tmem63b,0.09891113638877869
Tmem64,0.19315262138843536
Tmem65,0.08850975334644318
Tmem66,0.37904661893844604
Tmem67,0.04357424005866051
Tmem68,0.060981959104537964
Tmem69,0.014407111331820488
Tmem70,0.1349378079175949
Tmem71,0.018824368715286255
Tmem79,0.022003307938575745
Tmem80,0.049250345677137375
Tmem81,0.005446962080895901
Tmem82,0.022466935217380524
Tmem86a,0.05826552212238312
Tmem86b,0.004501631949096918
Tmem87a,0.02457169070839882
Tmem87b,0.07455836236476898
Tmem88,0.005010232795029879
Tmem8,0.03795460984110832
Tmem8b,0.012173986993730068
Tmem97,0.1044330894947052
Tmem98,0.3149370849132538
Tmem9,0.2530624270439148
Tmem9b,0.17763641476631165
Tmf1,0.07400903850793839
Tmie,0.01096280850470066
Tmigd1,0.00327265914529562
Tmod1,0.005187090486288071
Tmod3,0.13692760467529297
Tmpo,0.6098751425743103
Tmppe,0.03061424009501934
Tmprss2,0.11931684613227844
Tmprss4,0.01342904381453991
Tmprss6,0.1293821632862091
Tmprss7,0.006500375457108021
Tmsb10,1.97114896774292
Tmsb4x,3.0734546184539795
Tmtc1,0.021007563918828964
Tmtc2,0.02028948813676834
Tmtc3,0.08401621133089066
Tmtc4,0.1194903552532196
Tmub1,0.05788532644510269
Tmub2,0.1395164430141449
Tmx1,0.22260257601737976
Tmx2,0.3317471444606781
Tmx3,0.16095015406608582
Tmx4,0.09545257687568665
Tnf,0.023495089262723923
Tnfaip1,0.3963211476802826
Tnfaip2,0.02856576070189476
Tnfaip3,0.21419528126716614
Tnfaip8,0.3155810534954071
Tnfaip8l1,0.0217484999448061
Tnfaip8l3,0.010258183814585209
Tnfrsf10b,0.020224902778863907
Tnfrsf11a,0.011047391220927238
Tnfrsf12a,0.958775520324707
Tnfrsf18,0.002918102080002427
Tnfrsf19,0.2376480996608734
Tnfrsf1a,0.3324560821056366
Tnfrsf21,0.05599568039178848
Tnfsf10,0.026774516329169273
Tnfsf12,0.1290450245141983
Tnfsf9,0.015252651646733284
Tnik,0.008351952768862247
Tnip1,0.2202560007572174
Tnip2,0.04425511509180069
Tnk2,0.03581421077251434
Tnks1bp1,0.2554764747619629
Tnks2,0.327859491109848
Tnks,0.007682644762098789
Tnpo1,0.06972593814134598
Tnpo2,0.05671268701553345
Tnpo3,0.1984691321849823
Tnrc18,0.10817889124155045
Tnrc6a,0.24796122312545776
Tnrc6b,0.19343890249729156
Tnrc6c,0.12589532136917114
Tns1,1.350867748260498
Tns3,0.24696502089500427
Tob1,0.5021225214004517
Tob2,0.364780455827713
Toe1,0.03608538210391998
Tollip,0.14156487584114075
Tom1,0.03137795254588127
Tom1l1,0.1031092181801796
Tom1l2,0.06480599194765091
Tomm20,0.5789250731468201
Tomm22,0.3838910162448883
Tomm34,0.10310332477092743
Tomm40,0.11660230159759521
Tomm40l,0.03940516710281372
Tomm5,0.23164750635623932
Tomm6,0.2295239269733429
Tomm70a,0.1389121562242508
Tomm7,0.49657487869262695
Tonsl,0.014725416898727417
Top1,0.2735501825809479
Top1mt,0.017358513548970222
Top2a,0.004668732639402151
Top2b,0.31808724999427795
Top3a,0.007393972482532263
Top3b,0.0743870660662651
Topbp1,0.04400895535945892
Topors,0.15302269160747528
Tor1a,0.09328582882881165
Tor1aip1,0.21642078459262848
Tor1aip2,0.5167006254196167
Tor1b,0.09799423068761826
Tor2a,0.0675169974565506
Tor3a,0.05869002267718315
Tor4a,0.075932577252388
Tox3,0.11720728874206543
Tox4,0.1483696550130844
Tox,0.053584203124046326
Tpcn1,0.028339412063360214
Tpcn2,0.01062292791903019
Tpd52,0.2732081115245819
Tpd52l1,0.012490397319197655
Tpd52l2,0.33392468094825745
Tpgs1,0.12377067655324936
Tpgs2,0.04993877559900284
Tpi1,0.5892818570137024
Tpk1,0.12290462851524353
Tpm1,0.3128627836704254
Tpm2,0.0014520838158205152
Tpm3,0.604616105556488
Tpm4,0.4871540367603302
Tpmt,0.06292912364006042
Tpp1,0.25684523582458496
Tpp2,0.12819604575634003
Tppp3,0.02213907428085804
Tppp,0.01943080686032772
Tpr,0.2459758222103119
Tpra1,0.11390802264213562
Tprgl,0.34722962975502014
Tprkb,0.2596404552459717
Tprn,0.024824926629662514
Tpst1,0.043290868401527405
Tpst2,0.12432966381311417
Tpt1,3.2371702194213867
Tra2a,0.3092471659183502
Tra2b,0.6032082438468933
Trabd2b,0.061323121190071106
Trabd,0.09429822117090225
Tradd,0.0375249944627285
Traf2,0.08416283875703812
Traf3,0.06593068689107895
Traf3ip1,0.032894548028707504
Traf3ip2,0.027768082916736603
Traf4,0.11394064873456955
Traf6,0.03289680555462837
Traf7,0.20148390531539917
Trafd1,0.2057216316461563
Traip,0.0025946840178221464
Trak1,0.11386160552501678
Trak2,0.25836634635925293
Tram1,0.5658671259880066
Trank1,0.00311985588632524
Trap1,0.17957350611686707
Trappc10,0.049364492297172546
Trappc11,0.1028413325548172
Trappc12,0.10983562469482422
Trappc13,0.14442075788974762
Trappc1,0.114816814661026
Trappc2,0.007936911657452583
Trappc2l,0.24333961308002472
Trappc3,0.2723705768585205
Trappc4,0.26000508666038513
Trappc5,0.15185071527957916
Trappc6a,0.14984960854053497
Trappc6b,0.16512900590896606
Trappc8,0.12037155032157898
Trappc9,0.07428985089063644
Trdmt1,0.03402198106050491
Trex1,0.019228734076023102
Trex2,0.005424077622592449
Trf,0.6881979703903198
Triap1,0.12158707529306412
Trib1,0.29910269379615784
Trib3,0.03667076304554939
Tril,0.003235279116779566
Trim11,0.059847600758075714
Trim12a,0.025508791208267212
Trim12c,0.04380549490451813
Trim13,0.1019655168056488
Trim15,0.0027034273371100426
Trim16,0.02751818858087063
Trim21,0.03179563209414482
Trim24,0.14694905281066895
Trim25,0.14673200249671936
Trim26,0.09055709838867188
Trim27,0.07809370756149292
Trim28,0.4514561891555786
Trim2,0.009363589808344841
Trim30a,0.020832056179642677
Trim30d,0.00981750339269638
Trim32,0.17444032430648804
Trim33,0.1588735729455948
Trim34a,0.04500734061002731
Trim35,0.3633827567100525
Trim36,0.01407354325056076
Trim37,0.05724242329597473
Trim39,0.033413369208574295
Trim3,0.0461544506251812
Trim41,0.1281314641237259
Trim44,0.3991764187812805
Trim45,0.014370136894285679
Trim46,0.146737203001976
Trim47,0.1985885202884674
Trim52,0.004467851482331753
Trim56,0.07351280003786087
Trim59,0.02414815127849579
Trim62,0.005858569405972958
Trim68,0.042348142713308334
Trim6,0.001252767164260149
Trim8,0.1057773008942604
Trio,0.2730710804462433
Triobp,0.10921823978424072
Trip10,0.19886675477027893
Trip11,0.02347768470644951
Trip12,0.27883660793304443
Trip13,0.005623352713882923
Trip4,0.07142984867095947
Trip6,0.3004691004753113
Triqk,0.0343320406973362
Trit1,0.04308590665459633
Trmt10a,0.020390089601278305
Trmt10b,0.06353520601987839
Trmt10c,0.05635504052042961
Trmt112,0.47343358397483826
Trmt11,0.02942912094295025
Trmt12,0.01692783087491989
Trmt1,0.09273974597454071
Trmt1l,0.11326844245195389
Trmt2a,0.10363677144050598
Trmt2b,0.06346600502729416
Trmt44,0.008963597007095814
Trmt5,0.012376237660646439
Trmt61a,0.021433023735880852
Trmt61b,0.009176850318908691
Trmt6,0.09026627242565155
Trmu,0.05584562197327614
Trnau1ap,0.13886584341526031
Trnp1,0.00187892303802073
Trnt1,0.06781139224767685
Trove2,0.14831174910068512
Trp53,0.1432313174009323
Trp53bp1,0.0074523393996059895
Trp53bp2,0.38667184114456177
Trp53i11,0.06420556455850601
Trp53i13,0.046470168977975845
Trp53inp1,0.37795090675354004
Trp53inp2,0.10827574133872986
Trp53rk,0.007779797073453665
Trpc2,0.0028915510047227144
Trpc4ap,0.17470769584178925
Trpm4,0.017370356246829033
Trpm7,0.14489610493183136
Trps1,0.008772882632911205
Trpt1,0.015601931139826775
Trpv4,0.029188161715865135
Trrap,0.10815636068582535
Trub1,0.05186361074447632
Trub2,0.021148785948753357
Tsacc,0.02012152411043644
Tsc1,0.041042573750019073
Tsc22d1,1.1175808906555176
Tsc22d2,0.30171123147010803
Tsc22d3,0.7326961755752563
Tsc22d4,0.20524640381336212
Tsc2,0.058498166501522064
Tsen15,0.18402639031410217
Tsen2,0.027677182108163834
Tsen34,0.3807777762413025
Tsen54,0.06384653598070145
Tsfm,0.12231206893920898
Tsg101,0.24111796915531158
Tsga10,0.0024310380686074495
Tsga14,0.026678424328565598
Tshz1,0.2448628693819046
Tshz2,0.16773435473442078
Tsn,0.5355167984962463
Tsnax,0.2455153614282608
Tspan12,0.12909941375255585
Tspan13,0.005639371462166309
Tspan14,0.3989737927913666
Tspan15,0.02184441313147545
Tspan17,0.034519895911216736
Tspan18,0.005142515525221825
Tspan2,0.0008356000180356205
Tspan31,0.3201442062854767
Tspan33,0.08891823887825012
Tspan3,0.4044358432292938
Tspan4,0.0191379152238369
Tspan6,0.08001616597175598
Tspan7,0.6139731407165527
Tspan8,1.246513843536377
Tspan9,0.16754098236560822
Tspo2,0.00262715807184577
Tspo,0.6226055026054382
Tspyl1,0.25045809149742126
Tspyl2,0.07353857159614563
Tspyl3,0.006745112128555775
Tspyl4,0.018308762460947037
Tspyl5,0.02967383712530136
Tsr1,0.05511420592665672
Tsr2,0.10338982194662094
Tsr3,0.04053810238838196
Tssc1,0.03219585120677948
Tssc4,0.08886691927909851
Tst,0.016017481684684753
Tsta3,0.15155580639839172
Tstd1,2.2675979137420654
Tstd3,0.011438240297138691
Ttbk2,0.07749474793672562
Ttc12,0.038860220462083817
Ttc13,0.038170576095581055
Ttc14,0.05250931531190872
Ttc17,0.0556437112390995
Ttc18,0.007528961636126041
Ttc19,0.01926531083881855
Ttc1,0.11657452583312988
Ttc21b,0.08048588037490845
Ttc22,0.026103012263774872
Ttc23,0.04238215461373329
Ttc26,0.050959113985300064
Ttc27,0.045147839933633804
Ttc28,0.02619142457842827
Ttc30a1,0.022234266623854637
Ttc30b,0.0879831537604332
Ttc32,0.0730862021446228
Ttc33,0.0877453163266182
Ttc36,0.17501242458820343
Ttc37,0.009624720551073551
Ttc38,0.0666203647851944
Ttc39a,0.05016322806477547
Ttc39b,0.011189709417521954
Ttc39c,0.007760369218885899
Ttc3,0.3180420994758606
Ttc4,0.13354115188121796
Ttc5,0.07094728946685791
Ttc7,0.03614802658557892
Ttc8,0.09721734374761581
Ttc9,0.012785571627318859
Ttc9c,0.11853720247745514
Ttf1,0.08160878717899323
Ttf2,0.016703570261597633
Tti1,0.11684427410364151
Tti2,0.020589569583535194
Ttk,0.001250457251444459
Ttl,0.04756637290120125
Ttll10,0.024560892954468727
Ttll11,0.0036868485622107983
Ttll12,0.039274342358112335
Ttll13,0.001498815487138927
Ttll1,0.016257192939519882
Ttll4,0.004288427531719208
Ttll5,0.056517887860536575
Ttll7,0.008664063178002834
Ttpa,0.08244619518518448
Ttpal,0.017507949844002724
Ttr,2.807044744491577
Ttyh1,0.03904542699456215
Ttyh2,0.022861892357468605
Ttyh3,0.06522015482187271
Tuba1a,0.49610018730163574
Tuba1b,1.0146247148513794
Tuba1c,0.2920626997947693
Tuba4a,0.1700742393732071
Tubb2a,0.3570009469985962
Tubb2b,0.1815212219953537
Tubb4a,0.013120761141180992
Tubb4b,0.3923289179801941
Tubb5,0.6533128619194031
Tubb6,0.1011199876666069
Tubd1,0.009676681831479073
Tube1,0.009832543320953846
Tubg1,0.030689381062984467
Tubg2,0.014781611040234566
Tubgcp2,0.05924343690276146
Tubgcp3,0.08782384544610977
Tubgcp4,0.04325160011649132
Tubgcp5,0.044689301401376724
Tubgcp6,0.008068916387856007
Tufm,0.19807320833206177
Tuft1,0.44487279653549194
Tug1,0.1593053936958313
Tulp2,0.010777056217193604
Tulp3,0.05923657864332199
Tulp4,0.11327037960290909
Tusc1,0.07037944346666336
Tusc2,0.07797647267580032
Tusc3,0.061632320284843445
Tut1,0.024279484525322914
Tvp23b,0.22177086770534515
Twf1,0.19811546802520752
Twf2,0.10404752939939499
Twistnb,0.0746694877743721
Twsg1,0.39488834142684937
Txlna,0.10360144078731537
Txlng,0.04590759426355362
Txn1,1.081842303276062
Txn2,0.3295457661151886
Txndc11,0.050115443766117096
Txndc12,0.3275721073150635
Txndc15,0.22323806583881378
Txndc16,0.030414417386054993
Txndc17,0.5203214287757874
Txndc5,0.18850041925907135
Txndc9,0.26017773151397705
Txnip,2.178842782974243
Txnl1,0.37852492928504944
Txnl4a,0.3326478600502014
Txnl4b,0.01932685449719429
Txnrd1,0.19489367306232452
Txnrd2,0.05321087688207626
Txnrd3,0.03622080385684967
Tyk2,0.026252303272485733
Tyms,0.009546459652483463
Tyro3,0.010570441372692585
Tysnd1,0.040653206408023834
Tyw1,0.062125254422426224
Tyw3,0.017225593328475952
Tyw5,0.07222644239664078
U2af1,0.41546833515167236
U2af1l4,0.1289069652557373
U2af2,0.4033675491809845
U2surp,0.16882172226905823
Uaca,0.03684138134121895
Uap1,0.1574692279100418
Uap1l1,0.05082213506102562
Uba1,0.527284562587738
Uba2,0.2932593524456024
Uba3,0.14416709542274475
Uba52,1.4417109489440918
Uba5,0.17603175342082977
Uba6,0.026197660714387894
Uba7,0.029360048472881317
Ubac1,0.06428413093090057
Ubac2,0.10086541622877121
Ubald1,0.18262985348701477
Ubald2,0.04372764006257057
Ubap1,0.11641399562358856
Ubap2,0.13422882556915283
Ubap2l,0.17830540239810944
Ubc,3.06748366355896
Ube2a,0.17360219359397888
Ube2b,0.727698564529419
Ube2cbp,0.0073621440678834915
Ube2d1,0.1560000628232956
Ube2d2a,0.5240792036056519
Ube2d3,0.8561188578605652
Ube2e2,0.06508168578147888
Ube2e3,0.3814506232738495
Ube2f,0.05291705206036568
Ube2g1,0.24140827357769012
Ube2g2,0.16479769349098206
Ube2h,0.3158656358718872
Ube2i,0.6443900465965271
Ube2j1,0.12047847360372543
Ube2j2,0.06838211417198181
Ube2k,0.22348102927207947
Ube2l3,0.5215932726860046
Ube2l6,0.055983033031225204
Ube2m,0.226643368601799
Ube2n,0.24220353364944458
Ube2o,0.0329304002225399
Ube2q1,0.24326686561107635
Ube2q2,0.03624160215258598
Ube2r2,0.5626852512359619
Ube2s,0.32058021426200867
Ube2t,0.012874982319772243
Ube2u,0.0022469216492027044
Ube2v1,0.2758762538433075
Ube2v2,0.1827431321144104
Ube2w,0.1552565097808838
Ube2z,0.16156111657619476
Ube3a,0.22499404847621918
Ube3b,0.08749411255121231
Ube3c,0.08536858856678009
Ube4a,0.07681237906217575
Ube4b,0.14977024495601654
Ubfd1,0.12323734164237976
Ubiad1,0.03728035092353821
Ubl3,0.43868422508239746
Ubl4,0.25706562399864197
Ubl5,0.5136629343032837
Ubl7,0.006980604026466608
Ublcp1,0.0851224735379219
Ubn1,0.14939984679222107
Ubn2,0.1672542840242386
Ubox5,0.02575721964240074
Ubp1,0.09055767208337784
Ubqln1,0.3218025267124176
Ubqln2,0.09937946498394012
Ubqln4,0.09925679862499237
Ubr1,0.0756138265132904
Ubr2,0.16278746724128723
Ubr3,0.19948993623256683
Ubr4,0.13501578569412231
Ubr5,0.2275257408618927
Ubr7,0.09343940764665604
Ubtd1,0.01684655249118805
Ubtd2,0.11531135439872742
Ubtf,0.2733788788318634
Ubxn10,0.030798913910984993
Ubxn11,0.020803287625312805
Ubxn1,0.5419474840164185
Ubxn2a,0.056621942669153214
Ubxn2b,0.07563164085149765
Ubxn4,0.32247719168663025
Ubxn6,0.20800845324993134
Ubxn7,0.15382789075374603
Ubxn8,0.04377366602420807
Uchl1,0.0017689118394628167
Uchl5,0.09104251116514206
Uck1,0.11610060930252075
Uck2,0.03387153893709183
Uckl1,0.10344942659139633
Ucp2,0.6438565254211426
Uevld,0.0439615361392498
Ufc1,0.3133506774902344
Ufd1l,0.1776333600282669
Ufl1,0.09173191338777542
Ufm1,0.17068462073802948
Ufsp1,0.010766386985778809
Ufsp2,0.0835205689072609
Ugcg,0.09149253368377686
