,M.cell_intestine.ex.vivo,Tuft_intestine.ex.vivo,Goblet_intestine.ex.vivo,Endocrine_intestine.ex.vivo,TA_intestine.ex.vivo,Enterocyte.1_intestine.ex.vivo,Enterocyte.2_intestine.ex.vivo,Stem_intestine.ex.vivo
Stim2,0.086492114,0.13575208,0.08793984,0.0547038,0.08581621,0.07531336,0.06330998,0.059201606
G6pd2,0.013479273,0.005864969,0.0049204845,0.0,0.0029321841,0.024731576,0.0037015,0.0039801737
Arap2,0.1567481,0.16090474,0.055124566,0.015439142,0.0733833,0.049093474,0.05771053,0.08762955
0610040J01Rik,0.42976186,0.709225,0.27411917,0.3485589,0.311514,0.23453744,0.2843097,0.4453141
Rell1,0.28212517,0.11955999,0.071637996,0.16754678,0.14719173,0.05860807,0.13056625,0.12602884
5830416I19Rik,0.015455214,0.013859843,0.0,0.0,0.008520348,0.01442708,0.0064602736,0.0071946145
Pgm1,0.37873113,0.2726614,0.32478654,0.20893946,0.48865122,0.29928103,0.64362097,0.46726692
Tbc1d1,0.075566255,0.15703328,0.07211695,0.083828434,0.11707432,0.04735015,0.07595256,0.14032733
Gm31363,0.0051297382,0.008873707,0.03227165,0.0025646372,0.02540366,0.035403542,0.04242383,0.036692344
Gm3716,0.0,0.03325687,0.0,0.0,0.0,0.0,0.014601279,0.0014785543
Gm26761,0.0,0.0,0.0,0.0,0.0,0.0,0.004600593,0.0026972103
Klf3,0.44010186,0.7838759,0.47319627,0.3525107,0.41525987,0.48649278,0.91151834,0.51938325
Tlr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015333327
Fam114a1,0.044450626,0.0,0.08505668,0.040445045,0.006464488,0.06097695,0.02160197,0.010894677
Klhl5,0.052389387,0.024364466,0.006244543,0.022486119,0.06190044,0.0,0.035638932,0.054368325
Wdr19,0.0021141751,0.03888099,0.009705575,0.01251606,0.0021055047,0.0,0.0019454497,0.00840456
Rfc1,0.04818132,0.13728455,0.20258696,0.10361126,0.21985874,0.030109538,0.05947605,0.27829644
Klb,0.0,0.0,0.0,0.026163211,0.0,0.0,0.0038707186,0.0012216317
Rpl9,0.08662122,0.07215102,0.08827975,0.053060573,0.19805902,0.04117222,0.101037696,0.21440932
Lias,0.17500229,0.30019164,0.1677621,0.2319351,0.35162753,0.111555845,0.14769216,0.2901833
Ugdh,0.32464245,0.5141611,0.40527877,0.34849995,0.5777262,1.4031262,0.8202833,0.8614454
Smim14_ENSMUSG00000037822,0.55314374,0.69083166,1.6391543,0.8307324,0.57411844,0.53095514,0.59666485,0.61757696
Ube2k,0.81039363,0.6934954,0.7373166,0.7204069,0.94717014,0.4512156,0.57692,0.80475044
Gm42726,0.0,0.0,0.004904431,0.0,0.0,0.0068249176,0.0,0.0
Pds5a,0.102751635,0.08958719,0.15727878,0.15189825,0.29006574,0.123204365,0.14474063,0.22456385
N4bp2,0.0042991284,0.031173915,0.035006307,0.026398022,0.015440113,0.0,0.019703219,0.027747566
9130230L23Rik,0.20182592,0.16221854,0.092538126,0.062673636,0.08285113,0.10756451,0.10164164,0.04875659
Rbm47,0.72304505,0.5499963,0.33625364,0.37827253,0.5384876,0.84461117,0.79031473,0.43827626
Gm26725,0.0022249636,0.0,0.0,0.0032942041,0.0011615184,0.0,0.0,0.0044003623
Apbb2,0.038026262,0.10208686,0.084452346,0.14493878,0.10763533,0.053124104,0.037613854,0.15937832
Uchl1,0.0,0.0,0.0,0.048859462,0.0,0.0,0.0,0.0
Gm42670,0.0041989945,0.008581482,0.0,0.0,0.0012753735,0.0020954257,0.0025184168,0.004603499
Tmem33,0.5483575,0.69001114,0.39359662,0.5177327,0.7983884,0.28932297,0.4491818,0.7156983
Slc30a9,0.16257536,0.16783719,0.12943324,0.255126,0.26144376,0.33635247,0.19529918,0.20623595
Bend4,0.029804954,0.012158822,0.0,0.010950843,0.008123412,0.0,0.008246055,0.0
Gm26756,0.0020828727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atp8a1,0.007240789,0.12023952,0.024617096,0.056414098,0.028234571,0.035582703,0.040992424,0.06704866
Guf1,0.039309703,0.06410918,0.055946704,0.053694446,0.14063504,0.012655454,0.032590758,0.10298989
Gnpda2,0.10297367,0.16905928,0.09185234,0.21502618,0.13497913,0.02041586,0.0449988,0.097512856
Commd8,0.1665315,0.1436533,0.13282011,0.21168494,0.2407941,0.10440568,0.15270835,0.27585405
Nfxl1,0.037982166,0.065044895,0.08188833,0.07036291,0.09188083,0.035708237,0.032208137,0.09661188
Cnga1,0.0045413855,0.0,0.0,0.0,0.0,0.0,0.0,0.0013740312
Nipal1,0.21937096,0.07837321,0.19088566,0.11680352,0.27656832,0.09909642,0.18976678,0.17842561
Txk,0.0021499651,0.014503806,0.0,0.0,0.0015067912,0.002393459,0.005403562,0.0016858678
Tec,0.061424028,0.04406623,0.02544346,0.059979264,0.037469644,0.029796315,0.018457793,0.02968003
Slain2,0.15326186,0.16463332,0.11283098,0.07472237,0.18514197,0.08929661,0.11553525,0.1722669
Fryl,0.15927215,0.32113653,0.19921973,0.32437968,0.13294992,0.09806762,0.081852145,0.10843347
Ociad1,0.5887184,0.6836721,0.46297672,0.37836546,0.7088045,0.29111895,0.4348923,0.5907512
Ociad2,0.7550981,1.5537659,0.991522,0.40197122,1.390226,1.2626215,0.84990686,1.545489
Cwh43,0.0011581389,0.06310974,0.007748266,0.10541267,0.0019210272,0.0,0.010545034,0.0031781022
Dcun1d4,0.052816655,0.07913545,0.04225672,0.05459247,0.039111458,0.03823722,0.07555837,0.039792813
Lrrc66,0.041872874,0.05426302,0.018374791,0.0061140116,0.03784472,0.09154727,0.04705202,0.031986147
Sgcb,0.005770747,0.023911403,0.02339263,0.05723374,0.015219208,0.0,0.0032031767,0.01286785
Usp46,0.019492373,0.05156375,0.08694892,0.03496943,0.10096084,0.015338066,0.036870517,0.0960098
Snora26,0.041265376,0.13979042,0.11756797,0.12688707,0.31883916,0.025425449,0.044438716,0.2396879
Rasl11b,0.0,0.023718517,0.024091987,0.02334067,0.044415955,0.0,0.021281146,0.024692519
Scfd2,0.0,0.036798358,0.0,0.019026104,0.002546716,0.01803102,0.0,0.017083097
Fip1l1,0.20267855,0.28578392,0.3038987,0.39830384,0.41896492,0.13086246,0.21270809,0.32968447
Lnx1,0.2228616,0.06634363,0.06537036,0.0652803,0.18998194,0.04108841,0.0837141,0.1253356
Chic2,0.36885318,0.70784646,0.4574012,0.5904525,0.4404584,0.28303465,0.38575754,0.6387092
Kit,0.0,0.32611397,0.10427008,0.053591285,0.014046986,0.0,0.0,0.006879538
Srd5a3,0.1330524,0.12068342,0.12488263,0.09419713,0.14823495,0.06361415,0.107898235,0.18285431
Tmem165,0.18187174,0.24892564,0.29374012,0.18366987,0.3479231,0.16629453,0.22032282,0.42201266
Clock,0.34084913,0.062252685,0.085849866,0.24570286,0.17937855,0.14953178,0.17620344,0.1873271
Gm7467,0.0079605635,0.10786446,0.018163245,0.061402716,0.011964879,0.032790013,0.02493146,0.029565724
Nmu,0.0,0.0,0.0,0.009852858,0.001417752,0.014571512,0.0018753783,0.002744199
Exoc1,0.089580536,0.046695348,0.046534214,0.054753125,0.12586853,0.043169636,0.069623716,0.07429552
Cep135,0.0,0.0,0.0,0.0,0.007639469,0.0046530305,0.005205798,0.0136994
C530008M17Rik,0.011891128,0.0,0.008681802,0.0685232,0.009789658,0.038914442,0.11920823,0.0024082607
Aasdh,0.019396607,0.027329152,0.008258361,0.0025646372,0.03130343,0.0021193195,0.009155273,0.017544495
Ppat,0.014051542,0.054823738,0.03413033,0.113763854,0.14649583,0.002544975,0.0009417245,0.22519772
Paics,0.023919633,0.23235981,0.18500963,0.20375319,0.33520275,0.006645792,0.02778368,0.48420048
Srp72,0.18295091,0.20470047,0.30333298,0.18344343,0.28298104,0.08795499,0.19609599,0.23654765
Arl9,0.0,0.0,0.0,0.005019989,0.0,0.0,0.0,0.002586571
Thegl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010863491
Hopx,0.053460166,0.169199,0.13883908,0.29349017,0.10125244,0.07868504,0.06578071,0.15641156
Hopxos,0.013651813,0.025471896,0.0033095286,0.0425558,0.0036947827,0.0030606964,0.004413383,0.009620128
Rest,0.085376024,0.15030183,0.102501124,0.02635379,0.1511779,0.031383466,0.058939423,0.18323986
Noa1,0.047957998,0.084554635,0.12423426,0.12837407,0.18334715,0.023839021,0.027492011,0.26784167
Polr2b,0.07664865,0.08713001,0.11461775,0.17321908,0.16595927,0.04563952,0.036753487,0.23071642
Igfbp7,0.0,0.013524689,0.004199305,0.5271686,0.0,0.0,0.0017270603,0.0017419702
Adgrl3,0.0,0.0,0.0,0.008479635,0.0023676334,0.0,0.0,0.0014884764
Gm16054,0.008239338,0.0,0.0,0.0,0.0,0.0,0.005305914,0.0
Cenpc1,0.019334268,0.017337218,0.05692051,0.020003976,0.12527683,0.0036614763,0.019625656,0.08780265
Stap1,0.0,0.0,0.0055110645,0.0,0.0,0.0,0.002755339,0.00240908
Uba6,0.014183024,0.005775621,0.014654218,0.005667281,0.051898867,0.030790033,0.02296391,0.050706644
Ythdc1,0.14335208,0.18768565,0.15047413,0.14762706,0.29171246,0.08273493,0.117328264,0.29007572
Ugt2b34,0.5640967,0.27489075,0.41997996,0.18974541,0.8375567,1.0153165,0.8040018,0.41975126
Ugt2b1,0.0019392306,0.0,0.0,0.0,0.0023442993,0.0,0.007521339,0.0
Ugt2b35,0.0042012064,0.0,0.045729797,0.013320417,0.06699919,0.12637942,0.040954985,0.048101664
Ugt2b36,0.0020698556,0.0,0.059436064,0.029335959,0.023090731,0.18267985,0.0393584,0.0706841
Ugt2b5,0.0037919283,0.011922063,0.015045917,0.038819138,0.02014792,0.4669305,0.050354052,0.017181521
Ugt2a3,0.018289315,0.0036752564,0.0,0.0,0.003445099,0.14717367,0.023710642,0.027921269
Sult1b1,0.14146265,0.077463284,0.026000367,0.013042227,0.04088934,0.7611322,0.45358726,0.044575255
Sult1d1,0.15943488,0.06465564,0.07834178,0.48829934,0.015664553,0.37175298,0.31972453,0.06564427
Csn2,0.07502809,0.010055685,0.009549683,0.0,0.0,0.0,0.0,0.0
Ambn,0.0,0.0,0.0,0.0053986274,0.0,0.0,0.0,0.0027954779
Utp3,0.2714029,0.49072433,0.29776454,0.34175932,0.52845496,0.06407369,0.1586425,0.4916565
Rufy3,0.10903342,0.11979208,0.05261536,0.10459639,0.09571176,0.06386463,0.09330188,0.10310168
Grsf1,0.13704477,0.16537854,0.13412157,0.07478859,0.23476732,0.057217613,0.11071352,0.22792959
Mob1b,0.25802994,0.15189636,0.16885437,0.18567109,0.23959588,0.18329073,0.22371951,0.20351881
Dck,0.021461958,0.009612129,0.026406264,0.0043597016,0.107599296,0.007083885,0.036691487,0.12245879
Slc4a4,0.19965762,0.034599386,0.05911694,0.040098622,0.067896456,0.20365247,0.31085995,0.13187046
Cox18,0.0900904,0.08984851,0.101100706,0.11137788,0.20082335,0.019610502,0.058898024,0.14845349
Ankrd17,0.29320845,0.21374111,0.12030557,0.25811523,0.29813203,0.11602317,0.14252545,0.29746985
Gm9958,0.014095679,0.02201465,0.006370478,0.025389055,0.014565113,0.009954909,0.0094615305,0.018154508
Alb,0.0,0.0,0.0,0.10964315,0.0,0.0,0.0,0.0
Afp,0.0,0.0028338507,0.0055110645,0.4603127,0.0,0.022795724,0.008892316,0.0036117171
Afm,0.0,0.0,0.0,0.0,0.0,0.0064364043,0.0,0.0006080032
5830473C10Rik,0.0,0.0,0.0,0.023115268,0.0,0.0,0.0,0.0
Rassf6,0.4554774,0.34604934,0.1199691,0.0857806,0.12092125,0.09664243,0.10273887,0.038819484
Pf4,0.027785836,0.0,0.0,0.0,0.03924436,0.0,0.0015872435,0.0
Cxcl1,0.0,0.0,0.003420927,0.0,0.0,0.0,0.0,0.0
Mthfd2l,0.06533575,0.21753252,0.12941948,0.18451396,0.16726255,0.04772259,0.09453506,0.1383927
Epgn,0.0,0.015917946,0.0,0.005232848,0.0,0.0,0.0029223086,0.0
Gm42532,0.0,0.0,0.0,0.0,0.0,0.009081734,0.015163502,0.00030059202
Ereg,0.0,0.0,0.0038008518,0.0,0.002656383,0.07365875,0.06408939,0.0024950362
Areg,0.16776717,0.038905248,0.23121178,0.048843123,0.27450034,1.1908296,1.2532709,0.13098595
Gm19619,0.0,0.0,0.0,0.0,0.0,0.033698004,0.0032125856,0.0
Btc,0.0049180198,0.0,0.073291406,0.025042795,0.07085216,0.06166011,0.1478568,0.085535534
Parm1,0.11067533,0.114471786,0.06437116,0.21773778,0.12762219,0.10106798,0.1457054,0.09110654
Rchy1,0.4400058,0.4946648,0.57148355,0.406883,0.4105249,0.3422138,0.4314679,0.4800255
Cdkl2,0.027524255,0.0,0.01180753,0.025046913,0.01567143,0.0,0.01670615,0.0071979067
Gm26582,0.006536822,0.0,0.0,0.0037610908,0.0014983768,0.0023257162,0.0,0.0012930054
G3bp2,0.31921694,0.5408108,0.3696568,0.4387805,0.5649616,0.2180512,0.3377774,0.59533834
Uso1,0.38031873,0.292113,0.22899938,0.22928606,0.26763338,0.36174345,0.26492047,0.19244285
Ppef2,0.0,0.0063917595,0.0,0.0,0.0011602365,0.0,0.0,0.0009509641
Naaa,0.01460585,0.0075247837,0.014914013,0.060934022,0.025572428,0.050205275,0.019798324,0.052592307
Sdad1,0.011736025,0.051533233,0.07679458,0.0831606,0.13419013,0.05904859,0.036215268,0.1418222
Cxcl10,0.015241178,0.0,0.014261158,0.0,0.03653533,0.0,0.009373988,0.0019538666
Nup54,0.035170678,0.04842887,0.049620364,0.021320757,0.1531166,0.0061900187,0.050961748,0.10008902
Scarb2,0.13943154,0.12134755,0.1659915,0.16954547,0.11213001,0.16294795,0.11128072,0.15862899
Fam47e,0.0,0.0,0.0,0.0,0.0,0.022463374,0.0,0.0
Stbd1,0.0,0.0,0.0,0.0,0.0,0.010554561,0.0091072805,0.0005414043
Shroom3,0.6909697,0.13754956,0.24700211,0.24312657,0.30081144,0.26247984,0.3473327,0.22259654
4932430I15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072680815
Sowahb,0.11194393,0.01757171,0.057538886,0.023125218,0.077430606,0.15309508,0.19467112,0.083789624
Sept11,0.0686171,0.07720106,0.0646078,0.07175906,0.14812076,0.029338693,0.048106574,0.14776035
Ccni,0.16504511,0.12567666,0.13587572,0.22951208,0.15642288,0.16464016,0.24067137,0.15261362
2010109A12Rik,0.0045912857,0.013524689,0.0073905056,0.009406989,0.007180684,0.0,0.0070881727,0.006536407
Ccng2,0.2356366,0.28982425,0.12792905,0.256207,0.13661464,0.09477338,0.4146662,0.10031683
Cxcl13,0.0,0.0,0.014544386,0.0,0.0,0.0,0.0,0.0
Cnot6l,0.08428308,0.21777883,0.08788255,0.36219472,0.12337608,0.038722597,0.059195627,0.115201965
Mrpl1,0.041262593,0.058336493,0.05095321,0.16721599,0.13981836,0.01957801,0.049855333,0.13641533
Fras1,0.0,0.13950011,0.005213853,0.026739603,0.0,0.019388432,0.0018919876,0.0038126253
Anxa3,0.105986625,0.038600333,0.18182915,0.021670492,0.06680131,0.06876006,0.31644526,0.13777487
1700016F12Rik,0.19912322,0.011924058,0.0,0.008481017,0.006127166,0.0,0.00279939,0.0
Gm33370,0.17685558,0.009541069,0.004637132,0.012024209,0.08213342,0.09406367,0.09777399,0.009244102
Gm9484,0.0059766225,0.013383955,0.0,0.0,0.010928828,0.011821755,0.0047416515,0.0052181724
Bmp2k,0.12421988,0.026067056,0.013209773,0.01734508,0.11752171,0.08485221,0.07943542,0.07457595
Paqr3,0.004408014,0.0,0.0,0.0061220177,0.0042464514,0.0,0.0025926924,0.0
Gm2861,0.0,0.0,0.0,0.026518442,0.0,0.0,0.0,0.0
Antxr2,0.036086604,0.013383955,0.015869975,0.024320276,0.035226934,0.022029508,0.05408246,0.02650226
1700007G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034596846
Bmp3,0.0072074155,0.027821617,0.036975972,0.031258985,0.00784789,0.043759957,0.012920602,0.058149558
Prkg2,0.33228225,0.09025799,0.10301373,0.080304235,0.23790993,0.26216114,0.29620194,0.2452197
Gm43251,0.0,0.0,0.0,0.0,0.0049451767,0.006263444,0.00229807,0.00158894
Rasgef1b,0.008288467,0.009120372,0.020509643,0.0,0.0059016584,0.027969388,0.03009808,0.01141621
Hnrnpd,0.19770388,0.27019185,0.20462377,0.24753052,0.4495328,0.17806827,0.22741263,0.57731754
Gm17092,0.0,0.0,0.0,0.0,0.0014212842,0.0045422167,0.0016690182,0.0042601763
4930524J08Rik,0.0022161168,0.005775621,0.0028967308,0.005329702,0.007233998,0.0037533296,0.005244001,0.017707603
Hnrnpdl,0.48386565,0.48288107,0.4018033,0.3985031,0.8413867,0.22688575,0.30795294,0.7004815
Enoph1,0.07727275,0.108687155,0.13720837,0.038475674,0.20818515,0.06574783,0.09853181,0.2280537
Sec31a,0.33679003,0.22583498,0.36587277,0.45124915,0.27213505,0.623699,0.3621167,0.29594743
5430416N02Rik,0.02555831,0.10186157,0.043722585,0.062338807,0.09908617,0.016282775,0.033681545,0.09309264
Lin54,0.046942342,0.03546541,0.036309298,0.047067747,0.1040403,0.012194114,0.05187174,0.13072981
Cops4,0.39072043,0.5956753,0.598676,0.6301331,0.670284,0.31396115,0.39045027,0.7468685
Plac8,0.63640696,3.0267437,1.7004089,2.621141,1.4406519,3.2958875,2.0816684,1.4625494
Coq2,0.18613875,0.43665087,0.28948832,0.35783988,0.5419569,0.18850805,0.16531141,0.5874174
Hpse,0.11507714,0.026159959,0.039626367,0.01872236,0.29713568,0.027231244,0.18619724,0.0791915
Helq,0.0035627123,0.0,0.028311167,0.008174583,0.028567735,0.039467037,0.016644694,0.038390577
Mrps18c,0.60928017,0.6064134,0.45846558,0.39282376,0.7390776,0.5071562,0.5176189,0.7212466
Fam175a,0.04390457,0.049715295,0.047746453,0.045814734,0.1073254,0.020213602,0.02785002,0.12599206
4930458D05Rik,0.0033416192,0.0,0.0041972725,0.0,0.0028168098,0.017989684,0.02103581,0.0057609654
Agpat9,0.008185978,0.028873265,0.03112211,0.005869254,0.006702247,0.22057724,0.14230697,0.024077289
Gm43270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034666308
Cds1,0.3414561,0.08640508,0.17019218,0.09402524,0.448278,0.7996524,0.6332439,0.27239296
Wdfy3,0.021217743,0.014811228,0.021515202,0.05155467,0.057091188,0.023849575,0.015870927,0.040190443
Gm20548,0.012552351,0.0,0.0,0.0,0.0060648685,0.0,0.007949299,0.0
Arhgap24,0.0,0.0,0.017442307,0.02076536,0.0,0.0,0.0,0.0
Ptpn13,0.0051505878,0.0,0.0,0.008681773,0.0,0.0,0.0,0.0
1700016H13Rik,0.0,0.0,0.0062137186,0.0,0.0,0.0,0.0,0.0015247643
Aff1,0.053743098,0.00969009,0.03902362,0.043465793,0.03838874,0.061746575,0.12183977,0.04434631
Klhl8,0.0,0.0028338507,0.016932901,0.03619956,0.0016216836,0.0,0.002642687,0.04299048
Hsd17b13,0.027039003,0.083834544,0.268084,0.18215503,0.24323465,1.0282627,0.36325505,0.6224035
Hsd17b11,0.099855945,0.23065622,0.07653412,0.07554885,0.049671497,0.5884846,0.20392548,0.13857141
Nudt9,0.25656176,0.41819957,0.26279134,0.15218087,0.38764015,0.2512265,0.27858672,0.50863636
Gm17660,0.0,0.08376536,0.0,0.0,0.0,0.0,0.0,0.0
Pkd2,0.006711006,0.022557715,0.011336767,0.025505217,0.028254203,0.0,0.0069319727,0.017146032
BC005561,0.24066564,0.42804277,0.14427845,0.26412687,0.39075202,0.063181125,0.13024402,0.28379303
D930016D06Rik,0.07387248,0.064931035,0.04292563,0.05006642,0.05376028,0.019205425,0.03343183,0.064497605
Zfp951,0.005293061,0.009541069,0.014144684,0.010808105,0.021118144,0.0,0.009145922,0.0063225245
Gbp8,0.074851,0.021687003,0.0,0.0,0.04128901,0.0,0.011579676,0.0
Gbp9,0.0112491185,0.0,0.0,0.0,0.0009371391,0.0,0.0,0.0
Gbp4,0.0054632635,0.0,0.0,0.0,0.0064269844,0.0,0.0,0.0
Lrrc8b,0.05345349,0.0,0.047422018,0.04084812,0.12028094,0.03869438,0.051005486,0.046750586
Lrrc8c,0.0,0.0,0.0,0.0,0.005158772,0.0,0.0,0.00046839964
Lrrc8d,0.045257296,0.034178473,0.04939461,0.025040576,0.065753594,0.056916196,0.06415441,0.04647252
Zfp326,0.044816777,0.11336341,0.12868607,0.09408781,0.10902862,0.025025837,0.04513699,0.16973896
Gm28050,0.0022658822,0.0,0.0,0.0,0.0043801,0.0,0.0,0.0024541158
Zfp644,0.05523618,0.23294027,0.11284108,0.19454321,0.13937154,0.032267377,0.05058975,0.1863393
Cdc7,0.0,0.0,0.005376858,0.0126211755,0.031196186,0.0,0.0100657195,0.05249929
Tgfbr3,0.0,0.0,0.0,0.01787975,0.0,0.0,0.0,0.0008429331
Brdt,0.0,0.0,0.017324181,0.037903592,0.0,0.0036380866,0.0,0.0015275149
Ephx4,0.0,0.0,0.0,0.0070470134,0.0,0.0,0.0,0.0
Btbd8,0.0,0.022285238,0.0,0.0042693317,0.0,0.0,0.0019645272,0.0017316008
A830010M20Rik,0.004135142,0.0,0.005376858,0.026551003,0.0032660456,0.0,0.0021143756,0.0007038462
Glmn,0.008173063,0.026364151,0.038067304,0.02298809,0.03380688,0.0,0.0069253254,0.034161232
Rpap2,0.029615058,0.04247077,0.040215023,0.03504314,0.095132366,0.0071652755,0.02780437,0.067856915
Gfi1,0.0,0.0,0.10184625,0.0031026434,0.0,0.0,0.0,0.00087414926
Evi5,0.10244841,0.05167194,0.19969477,0.15712036,0.16777061,0.04775383,0.102292895,0.26288366
Rpl5,0.03652037,0.1901662,0.18602192,0.1552528,0.16349445,0.031698093,0.047328886,0.3665246
Fam69a,0.018432686,0.07827569,0.16128722,0.029686773,0.03783263,0.014354221,0.06490112,0.17504607
Mtf2,0.110514104,0.17961834,0.12873949,0.13223445,0.22338124,0.03288356,0.079234146,0.23574679
Tmed5,0.12131213,0.16234455,0.2653661,0.106729545,0.40435976,0.0551877,0.120608926,0.42961934
Ccdc18,0.009286637,0.045950204,0.032892846,0.017500618,0.06272947,0.0,0.006128621,0.06013267
Dr1,0.106310084,0.058484867,0.061938874,0.06452858,0.119017765,0.04770624,0.0575188,0.11699702
Pigg,0.017825367,0.012722109,0.019529264,0.0063291,0.017021263,0.035438735,0.041948978,0.015076081
Atp5k,1.0469222,0.5890608,0.44680777,0.39438918,1.3089986,1.4240476,1.0807103,0.6916234
Mfsd7a,0.012726492,0.007579936,0.027923647,0.004990447,0.012858056,0.0,0.023581745,0.0027304352
Pcgf3,0.14679809,0.24424285,0.13890806,0.17520538,0.21477446,0.22676255,0.33708185,0.1651097
Cplx1,0.001929523,0.0,0.0,0.20432033,0.0,0.0,0.0,0.0014984409
Gak,0.2325768,0.16171029,0.19644186,0.22566617,0.24610884,0.3470471,0.2738368,0.24013318
Tmem175,0.046494264,0.0063917595,0.032107644,0.051552024,0.054758467,0.037265375,0.022638846,0.05297652
Dgkq,0.08037258,0.036824875,0.05040771,0.024426332,0.03805607,0.19131136,0.1684595,0.03134495
Idua,0.02572255,0.01571842,0.0039644637,0.036132008,0.019638998,0.018343234,0.016714368,0.008634677
Slc26a1,0.0031122102,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543361
Fgfrl1,0.0,0.0066378163,0.0866255,0.060601544,0.03257919,0.0057966327,0.021590421,0.05663208
Rnf212,0.004113234,0.0,0.0,0.0,0.0,0.00996014,0.027422683,0.0017202848
Crlf2,0.08796648,0.056879736,0.05763548,0.095978804,0.0798875,0.042165335,0.07135401,0.070284516
5430403G16Rik,0.01581239,0.022916628,0.0070411176,0.0072876737,0.028685775,0.005963062,0.0,0.019542892
4930522L14Rik,0.0414353,0.021801187,0.02639398,0.022683552,0.035771806,0.002540917,0.027467322,0.025202764
A430073D23Rik,0.003910975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26779,0.003497415,0.008746279,0.0,0.0,0.0,0.0,0.0,0.0007205987
Gm26808,0.020504558,0.0,0.0,0.006372507,0.00307893,0.015501916,0.0,0.007534833
Gm15446,0.055651434,0.033047404,0.033183742,0.03190305,0.07175804,0.0089269765,0.023510225,0.062171455
1010001B22Rik,0.013276788,0.017746689,0.03033562,0.010097058,0.005205302,0.0,0.0029416776,0.0023311705
Zfp932,0.06047632,0.021276217,0.05813189,0.023689914,0.06759957,0.0176971,0.014173999,0.05538421
Plcxd1,0.0117663285,0.0,0.0050813286,0.015090037,0.002656383,0.037848067,0.056946892,0.0006470051
Gtpbp6,0.15047596,0.10753579,0.12653217,0.16333987,0.2448581,0.13979186,0.1452809,0.16695867
Zfp605,0.0130859045,0.0028338507,0.0,0.0,0.011744,0.0,0.0027413256,0.007933334
Chfr,0.15666153,0.16363803,0.09895414,0.124580525,0.12246824,0.062339503,0.104123905,0.092026494
Golga3,0.08651273,0.072911814,0.064525984,0.051429994,0.060785018,0.065163605,0.081515044,0.061729353
Gm43137,0.0015666904,0.00569266,0.0,0.0,0.0,0.0,0.0,0.004779335
Ankle2,0.076273635,0.044375468,0.031190936,0.059313342,0.072249256,0.047969766,0.0215924,0.06391025
Pgam5,0.117534384,0.16668122,0.09157824,0.13258772,0.2382952,0.04498094,0.0637482,0.21587412
Gm26718,0.0027116663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pxmp2,0.22945873,0.041916654,0.06042078,0.016137717,0.08758828,0.019624365,0.046048958,0.09912711
Pole,0.08390868,0.0028338507,0.025814515,0.016792972,0.067124836,0.0,0.0075320406,0.08655396
P2rx2,0.22155993,0.0,0.0,0.0,0.004165054,0.0,0.0061616795,0.001576742
Fbrsl1,0.09183899,0.092338316,0.050890192,0.10375095,0.12305916,0.07431684,0.08136857,0.06933453
Gm26711,0.00281165,0.0,0.0,0.0,0.002379737,0.0,0.0,0.0
Gm42596,0.0,0.0,0.0028198133,0.0,0.0,0.0037533296,0.0023190898,0.00066988566
Noc4l,0.078215174,0.15805957,0.13068256,0.055496994,0.2799066,0.0358366,0.045907997,0.32238397
Ddx51,0.01994229,0.0,0.037443034,0.04234911,0.079657644,0.011133094,0.004074121,0.08106828
Gm42595,0.0047202697,0.0028338507,0.01189438,0.010108926,0.015838707,0.003890882,0.003256055,0.01567552
Ep400,0.15427849,0.15533286,0.103843644,0.073924795,0.19459613,0.06524711,0.054920267,0.19716763
Gm15559,0.0,0.0,0.006534544,0.0,0.0,0.0,0.0,0.001515564
Pus1,0.2989495,0.19625881,0.32242084,0.16866119,0.70956546,0.10808919,0.15077646,0.6720928
Gm26515,0.0042203134,0.0,0.0,0.0,0.0015860953,0.0,0.0022214632,0.0
Ulk1,0.05302535,0.2211086,0.051078428,0.13456109,0.036773484,0.0565731,0.057265837,0.044154804
Hscb,0.20181774,0.2964428,0.19488968,0.111569755,0.19696015,0.18141133,0.19579244,0.2213229
Chek2,0.04536065,0.046723958,0.03265969,0.026842803,0.15827174,0.018380353,0.026236739,0.18826433
Ttc28,0.0,0.0,0.0,0.022577997,0.0,0.0,0.0,0.0014289118
Pitpnb,0.18908231,0.20439817,0.20939024,0.26355052,0.37572595,0.1857587,0.14122237,0.41357
Mn1,0.0,0.053756043,0.0,0.0,0.0,0.0,0.0,0.0
Miat,0.0,0.022773396,0.0,0.06944281,0.0,0.0,0.0,0.0
Cryba4,0.003915032,0.0,0.0,0.0067118914,0.0,0.0,0.0,0.0
Crybb1,0.0,0.0,0.0,0.175144,0.0,0.0,0.0,0.0
Tpst2,0.14723404,0.19267134,0.12014194,0.6143813,0.19089045,0.09997823,0.21567704,0.22050853
